ぐちゃぐちゃ,ごりごり,へらへら,かたかた,ゆらゆら,ひりひり,そろそろ,ぐりぐり,さらさら,たどたど,ぶんぶん,まちまち,おずおず,うんうん,ぐつぐつ,ふわふわ,ひらひら,じりじり,ぐいぐい,ぶらぶら,どたどた,ぽんぽん,みしみし,ぶつぶつ,にこにこ,うとうと,ぐすぐす,にやにや,ごそごそ
['\u3000涙と鼻水でぐちゃぐちゃの顔で久遠の足を掴んで訴えてくる美香に、強めの口調で言い含めるが彼女は納得しない。\n'],['\u3000ごりごりのじゃがいもも好きなのだが、あまり硬いと美香が食べられない。\n'],['\u3000日本酒は高いしな、と思いながら、久遠は疑っていない様子の真奈香にきすして、へらへら謝りながら外に出た。\n'],['\u3000言われた通りに里中が窓を見ると、窓が微かに鳴動を始め、次第にかたかたかたと音を増していく。\n'],['\u3000久遠はゆらゆら舞う黒あげはから目を離さないように、水筒を取り出した。\n'],['\u3000冷やす時間が勿体ない、と指を咥えてふらいぱんを睨みつけた久遠は、ひりひりする指をそのままに次はさらだを作った。\n'],"['「……そろそろ出るぞ。窓を見ろ」\n', '\u3000そろそろ久遠の放った朧がこんびにに着く、という頃合いに、天野家に向かう道を歩いて、一人の男が現れる。\n']",['\u3000ぴぎゃー！\u3000とさらに泣き声が激しくなり、頭をぐりぐりと太ももに押し付けてくる美香を片手であやしながら電話に戻る。\n'],['\u3000それも、すぐに風に吹かれてさらさらと何処かへ流れていった。\n'],['\u3000そして、たどたどしい日本語で、言い返す。\n'],['\u3000手を引いて歩いていた美香に屈んで声を掛けると、美香はぶんぶんと手を振って挨拶した。\n'],['\u3000まんしょんなども室外機が回っていたりいなかったりと様子はまちまちだが、やはり普通だ。\n'],['\u3000声の主の姿を目線で探す里中に、おずおずと馬車の陰から姿を見せたのは、すかーふで髪を隠した女性だった。\n'],"['「うんうん、なら、すこっぷ取りに行こうねー」\n', '「うんうん、嫌だったねー。後でおかーさんといっしょ見ようねー」\n']",['\u3000ぐつぐつと良い感じにとろみがついた所で火を止め、きゅうりを水洗いしてつなさらだにした。\n'],['\u3000ふわふわと舞う黒い紙片……翔くんの負の情動を吸った式符は、今は黒あげはの姿をしている。\n'],['\u3000ひらひらと手を振るおーすてぃんは、ありすの旧知の男だった。\n'],['\u3000話す間にも心の奥へじりじりと侵食するような邪気に、久遠は呼吸を整える事で対抗した。\n'],['\u3000ぐいぐいと話を聞く気が全くない真奈香に口を挟めず、最初に『つれが来る』と言えば良かった事に気付いたのは、近くにあった彼女の自宅である一人暮らしのまんしょんに引きずり込まれてからだった。\n'],['「ちょっと美香の検診がありまして。寝ちゃったので散歩がてらにぶらぶらと……」\n'],"['\u3000てれびから母親に興味の移った美香がどたどたと駆けてきて、真奈香に飛びつく。\n', '\u3000再びどたどたとてれびの前に戻る美香を追い掛けると、案の定てれびの前で齧り付こうとしていた。\n']","['\u3000彼の頭をぽんぽんと叩いたところで、彼の友達が「帰ろうぜー！」と叫んだ。\n', '\u3000歩き疲れたのか、おねむな表情で目をこする彼女の手をそっと自分の首に回させて抱き直した久遠は、ぽんぽんと背中を叩いてあやしながら路地をゆっくりと歩き。\n']",['\u3000どれ程の霊力を込めているのか、顔を真っ赤に染めて額にみしみしと血管を浮かべるおーすてぃんが、祈りの形を解いて、拳を握ったまま両手の手首を合わせて十字を作った。\n'],['\u3000おーすてぃんは、子爵夫人と窓が自分から見て重なる位置に立ち、十字架を首から下げてぶつぶつと何事かを呟き始める。\n'],['\u3000にこにことした美香は真奈香に良く似た顔立ちで、真奈香よりも目がぱっちりとしている。\n'],"['\u3000美香は検診で疲れたのか、施設を出てすぐにうとうとと眠ってしまった。\n', '\u3000一度、育休中に真奈香が用事で出かけた時に寝不足でうとうととしてしまい、歩き始めの美香が頭をぶつけてこぶを作った事があり、正直に申告すると一週間ほど口を利いて貰えなかった。\n']",['\u3000その音に、ぐすぐすと泣き止み掛けていた美香がびっくりしたように久遠を見上げた。\n'],"['\u3000にやにやと、内心で何を思っているのか。\n', '\u3000久遠は仮面のばっぐを持つのと逆の手で、にやにやと笑う妖魔を指差し、その名を口にした。\n']",['\u3000らんどせるからごそごそとぷりんとを取り出してぽすとに投函すると、少しだけ肩を落とした彼女は足早に立ち去る。\n']
