つらつら,かんかん,そろそろ,おいおい,とんとん,ぴんぴん,くりくり,すやすや,ぱくぱく,わくわく,ぶつぶつ,ひしひし
['\u3000ただ，ここで反省点をつらつらと述べても仕方がないため，本作を書こうと思ったきっかけだけ述べさせてもらいます。\n'],['「お姉ちゃんのあまりの自由奔放さに，ぱぱもままも目くじらを立てちゃって，特にぱぱなんてかんかんでさ。国際電話で，『お前なんか勘当してやる』って叫んでた。まさか，その数ゖ月後には，金輪際，お姉ちゃんに本当に会えなくなるなんて思わずにね」\n'],['「ちょっと待ってて。そろそろみんな来るから」\n'],['「…おいおい，奈加子，何言ってるんだ…？」\n'],"['\u3000奈加子の衝撃の告白は，とんとんという優しいのっくの音によって一旦幕切れとなった。\n', '「だから，私には仁君が遺産目当てなんじゃないか，ってずっと思ってた。とんとん拍子で結婚まで話が進んだときには，なおさらその疑念が強まった。そこで，実験によって白黒付けようとしたの。まずは，ちょっとした探りを入れてみた」\n']","['\u3000今までぴんぴんとしていた男性が，女房に先立たれた途端に急に体調を崩すというのはよくある話であり，陸夫も例外ではなかった。しかも，房子の自殺は，陸夫が直接原因となっているものであるから，陸夫の心労は想像を絶する。\n', '「最後に，３つ目の工夫。それは，２件の『殺人事件』の凶器をぎいぬくさにしたこと。酒井さんがぴんぴんしていることから気付いているとは思うけど，ぎいぬくさには，棘はあるものの毒はない」\n']",['\u3000奈加子の目は大きく，くりくりとしている。\n'],['\u3000薄い毛布に包まれながら，だぶるべっどの上の奈加子がすやすやと寝息を立てている。\n'],['\u3000口をぱくぱくさせている奈加子のりあくしょんからして，酒井と自分が異母姉妹であるという事実は奈加子も知らなかったようだ。\n'],['「｜仁《じん》君，わくわくするね」\n'],"['\u3000よもぎを少し大きくし，少し｜歪《いびつ》にしたような形状の葉が，ぶつぶつのできた茎にまばらに配置されている。日本では見たことのない植物だが，今の俺の脳裏には鮮明に焼き付いている物だった。\n', '\u3000ぎいぬくさの茎にあるぶつぶつは，棘だということらしい。しかも，高い殺傷能力のある強力な毒を持った棘。\n']",['\u3000奈加子が挙式を楽しみにしていることは，ひしひしと伝わってきていた。元々無邪気なところはあるが，普段はもう少し落ち着きでこーてぃんぐされている。今日の奈加子のてんしょんは特別である。\n']
