どんから,むずのし,ごちゃごち,むずのそ,ぶんこっ,こっくり,ぴんぽー,かったら,たっぷり,しながら,からいそ,すること,しっくり,よろしく,むずばか,ひらめき,うとぺこ
['「そう。いぎりす――ろんどんから」'],['\u3000幼なじみの和彦は、通学途中の道で、私に文庫本を手渡してきた。〈四つの署名〉と題名に書かれたそれは、しゃーろっく・ほーむずのしりーずの中でも、私が特に気に入っている長編の一つ。'],['\u3000照れ隠しのように、そっぽを向いて、和彦は言った。私は、自分の顔が耳まで真っ赤になるのを感じた。寂しい気持ちと、嬉しい気持ちがごちゃごちゃになった私は、どうしていいかわからず、そっぽを向いたままの和彦の横顔をじっと見つめた。'],['\u3000私は、みすみすほーむず役を譲りたくはなかったけれど、ろんどん帰りの彼はやはりどこか、ほーむずのそれに似た雰囲気があることを否定はできなかった。私は、無言でうなずく。'],['「ぽんどという単位もあるけど、たぶんこっちが正解じゃないかな。〈すとーん〉という単位だよ」'],['\u3000和彦は一瞬面食らったような顔をして、すぐに固い顔になると、こっくりとうなずいた。「ああ。九月から。向こうに行く」'],['\u3000ちょうどそのとき、ぴんぽーんと玄関からちゃいむの音が鳴り響いた。'],"['「良かったら、明日、手伝ってあげようか？\u3000英語とか算数なら、得意だし」', '「良かったら、一緒に宿題やる？佐々木君が来てるの」', '「和彦君も、良かったらほーむず同好会に入らない？」']",['\u3000昨日、私と佐々木君の姿を見つけたのを良いことに、担任の石井先生は、私と佐々木君にだけ、たっぷりと課題を出したのだった。'],"['\u3000週末に、佐々木君と勉強をすることを話すと、お母さんは大喜びした。電話口でぺこぺことおじぎをしながら、佐々木君の親としばらく話をしていたお母さんは「明日、こっちに来てくれるって」と言いながら受話器をゆっくりと置いた。「佐々木君のご家族は、ずっといぎりすにいらっしゃったのね。日本に友達がまだ少ないから、よろしくって言ってたわよ」', '\u3000私は授業を受けるふりをしながら、今度はその謎を、一人で解いてみることにした。']",['「すごい！」私は興奮して飛び上がった。鞄からいそいそと英語の本を取り出すと、「ひょっとして、これも読めたりする？」と彼に見せた。'],"['\u3000週末に、佐々木君と勉強をすることを話すと、お母さんは大喜びした。電話口でぺこぺことおじぎをしながら、佐々木君の親としばらく話をしていたお母さんは「明日、こっちに来てくれるって」と言いながら受話器をゆっくりと置いた。「佐々木君のご家族は、ずっといぎりすにいらっしゃったのね。日本に友達がまだ少ないから、よろしくって言ってたわよ」', '『あめりかに転校することになった。今までありがとう。']",['「途中までは合っている気がする。でも、最後が『g』……？しっくりこないんだ」'],"['「うん。そうだよ。私は林です。よろしくね」', '「林さん、よろしく」彼が手を差し出してきたので、私は、戸惑いながらも手を出した。', '\u3000週末に、佐々木君と勉強をすることを話すと、お母さんは大喜びした。電話口でぺこぺことおじぎをしながら、佐々木君の親としばらく話をしていたお母さんは「明日、こっちに来てくれるって」と言いながら受話器をゆっくりと置いた。「佐々木君のご家族は、ずっといぎりすにいらっしゃったのね。日本に友達がまだ少ないから、よろしくって言ってたわよ」']",['「このほーむずばか。この間も、図書室の一番目立つ棚にほーむず全集、勝手に置いてただろ。いつかお前、本当に図書委員、くびになるぞ？いいか、俺は忠告したからな」'],['\u3000しばらく考えていると、私の頭に、ひらめきが舞い降りてきた。'],['\u3000その男子は、そう言うとぺこりと頭を下げた。大人しそう、というのが第一印象。あまり目立つたいぷではなさそうだ。']
