フラフラ,ブルブル,ベラベラ,ピンピン,ベタベタ,ペラペラ,テカテカ,ボンボン,ギリギリ,キラキラ,ジロジロ,ボリボリ,キョロキョロ,カツカツ,ニヤニヤ,イライラ,スタスタ,ブツブツ
"['\u3000一目会いたいと、一人でフラフラ歩いていたところを見つけた。この子は利用できる。敦はすぐにそう思った。\n', '\u3000その人物は特に行くあてもないようで、フラフラと廊下を歩いているかと思ったら、洗面所に姿を消した。\n']",['\u3000その時ブルブルと彼女の携帯電話が震え、着信中というメッセージが出た\n'],['\u3000親しくしていた女性と言えばイコール店の客である。ホストが客の情報をベラベラと警察に話す訳がない。そんなことをすればたちまち職を失う。\n'],['\u3000周は猫の餌を皿に空けながらふと思った。いつも元気そうでピンピンしているように見えたが、和泉も人間なのだ。\n'],['\u3000しきりに組んだ刑事に話しかけては無意味にベタベタ触れている。\n'],['\u3000まず聞き取ることが難しい。相手が何を言っているのかを把握するのにものすごく神経を遣う。そんな自分に対し、池田麻美の方はペラペラと喋れているように見えた。\n'],['\u3000駿河と友永の二人がスナックの文字が書かれたテカテカと眩しい光を放つ看板の前を通りかかると、客引きの男性が声をかけてきた。\n'],['「関西でホストをしてた頃……偶然弘樹と再会して、冗談のつもりで一緒にやってみないかって誘ってみました。そうしたら本当に来てくれて……おかげで父親から勘当されたって言ってました。知ってるでしょうけど、あいついいとこのボンボンなんですよ」\n'],['\u3000遅刻ギリギリに来る生徒もいるが、焦って走ったりしたくないから、いつも余裕を持って家を出る。\n'],"['\u3000長い爪にはキラキラとデコレーションが施され、両方の薬指に金色の指輪が光っている。しかしその指はすっかり皺が寄って潤いがなくなっていた。\n', '\u3000店内はイメージ通りの造りだ。めったに見ないテレビで見た、薄暗くて、妙にキラキラしている。\n', '\u3000細い指には薬指にも中指にも金色の指輪が光っており、長い爪はキラキラ輝く装飾が施されている。しかし、指そのものは少し干からびて節くれだっていた。\n']",['\u3000刑事達を見かけると彼女はやや困惑気味な表情で、もうすぐお昼の休憩ですから、とだけ言った。上司らしい中年男性がジロジロとこちらを見てくる。\n'],['\u3000指名された友永は髪をボリボリと引っ掻き回して文句を言った。\n'],"['\u3000こんな時に課長や部長に声をかけられたらたまったものではない。キョロキョロと辺りを見回して、廊下に誰もいないことを確認する。\n', '\u3000出来たての料理を会場に運び込み、キョロキョロと辺りを見回す。\n']",['\u3000池田麻美は憤然とし、それから「私、帰ります！」と、ハイヒールをカツカツ鳴らしながら歩き出した。\n'],"['\u3000友永はそう言ってニヤニヤと口元を緩ませた。\n', '「……班長殿から、お食事の誘いか？」席に戻ると友永がニヤニヤ笑いながら訊いてくる。\n']",['\u3000見ていて和泉は次第にイライラしてくるのを感じた。\n'],['\u3000意味深な笑みを浮かべてそう言い残し、聡介はスタスタと歩きだす。\n'],['\u3000温かい料理の乗ったワゴンを押しながら、友永はブツブツ言っている。\n']
