わなかっ,しとばら,とんから,かっさら,いらしく,からとげ,くるから,すくめた,がつかん,ぽんこつ,かーぼー,もおぼつ,かりする,かさねば,げたゆる,からよろ,たっくる,じろぎし,ころから,ぴんきり,つらぼこ,こそすれ,するから,からんから,もそうよ,おいてく,からこん,つけたら,ちらもや,がつけた,つらくら,たらどん,よろめき,すたから,でこちら,しこのお,くっつけ,とこうか,こっちか,するとこ,からばっさ,ぼろにや,こちから,りんはた,もそうだ,すーする,からすら,くすのお,からくり,しなかっ,すたはた,たらぶん,ちらこち,しとけば,すーぱー,うとする,つらにや,しっくり,かってく,くるくら,しゅんばし,しとくん,ばりぼり,たったら,てらぐび,ちまうだ,にこちら,じところ,ひたすら,ぱっちん,するがや,からぶつ,ぐりふか,でかかっ,おいこり,でかぶつ,うまりん,からこそ,がらしく,はきちん,ずたぼろ,ばさばし,からもそ,うだわな,いそうだ,はっきり,まること,かったら,きしめた,ちまうか,ぱっくん,しくちっ,てかかっ,からもお,そろりそろ,かすごく,たってか,がーもそ,からきり,うところ,ずきする,はっはー,のおとこ,よろしく,ぶつけら,なようだ,かったっ,するなよ,からぼろ,ごとばり,めえから,しながら,ちまうよ,すること,てかけた,うはこち,とぼくら,うだしな,がらこち,からばり,ざっくばら,くすぶる,びたかっ,だらしく,するばら,おいこん,でぶつか,こそぎす,たらしく,めらしく,すたはき,がぶつか,うだから,こちにこ,ぶつかっ,もたくさ,くりする,ぶるから,わなくちゃ,ぶつかり,もやつら,どたばた,がらべろ,ばしてく,てかけら,かりのそ,ちらから,わんばか,かーんかー,ばしゃばし,しっかり,くだから,うとすれ
8,1,3,1,1,1,4,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,7,1,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,18,11,1,1,1,1,1,31,1,1,5,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,5,4,1,14,2,4,1,1,2,2,1,1,1,2,1,2,1,1,1,70,1,2,3,3,1,1,1,19,1,9,1,1,1,1,1,1,1,1,1,1,1,2,2,1,6,1,1,4,7,1,2,1,2,1,1,1,1,1,1,1,1,1,3,2,1,2,9,3,1
