うようじゃ,がらくー,わなかっ,ちんたら,しとする,くるから,うともお,くること,がつかん,ぽんこつ,しこから,どかかり,ちらこそ,かするん,からひょこ,がつくよ,ぱっちり,ころから,するすた,つけてく,ぴんきり,するから,からそろ,べたこと,ことすら,おいてく,しくする,めきざわ,ころはっ,からこん,かりのお,くーから,つけたら,けたとこ,きらしと,がさごそ,くしゃくど,よろめき,うはじり,たらふく,りーんすら,てかわい,ふががー,しくしと,くっつけ,ざわする,ことがば,するとこ,もごぶり,べたとこ,ぐらかす,にこるん,こそはき,こちから,めたくー,めたばか,うとしな,うようだ,だらする,がらくた,もそこそ,くつもり,しなかっ,にこびり,ふつつか,まるばか,がたかっ,ぶつかん,げたくー,だくこと,だらしと,こんかっ,ちらこち,しとけば,おいしー,びりする,うとする,おどする,からじり,しっくり,かすこと,かってく,こそうと,のたいじ,からどん,ひたすら,めちゃくちゃ,つらはき,どきする,うじゃうじ,からこそ,おんぶす,だらしな,えんぼさ,からごろ,たっぷり,けたじり,いそうだ,はっきり,まること,かったら,けたどろ,のおばさ,きりする,くーがち,とぼけた,ちまうん,かすごく,うところ,ことがた,もそうじ,たらくだ,からのお,よろしく,ぶつけら,かったっ,するなよ,しながら,すること,りんばか,ぱらから,めたこと,るんから,からばり,するぐら,たっふが,くりとく,ことぐら,でこるん,するほか,ぼーどん,くーのお,こっちま,づけてく,ぱきとこ,がみつけ,がぶつか,うだから,にやしな,げろがつ,ぶつかっ,じとがつ,もたくさ,しこるん,くるしく,くりする,うろあー,がたくさ,ちらへと,はたくさ,うろぬる,ことばか,ぐつもり,ぶつかり,しくもそ,ばしどろ,おいまじ,ざわめき,ひそめた,けたかっ,けたこと,ちらから,ぐらいじ,わんばか,ころへと,しっかり,くだから,けたぜー,もおさら,へとぶつ,けたくー,うとすれ
1,1,24,1,1,2,1,5,1,1,2,1,3,1,1,1,1,3,1,6,1,7,1,1,2,5,2,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,6,2,1,1,5,1,1,1,1,2,1,1,1,1,4,5,1,1,2,1,1,1,1,1,1,1,1,2,1,7,1,2,1,3,11,1,1,1,2,6,1,1,1,16,1,1,1,1,1,1,3,8,7,18,3,2,1,1,1,1,1,3,1,1,1,2,14,1,1,1,68,136,1,1,1,1,1,3,1,1,1,2,1,61,3,1,1,1,1,2,4,2,1,2,1,1,1,1,3,1,2,3,1,1,1,1,3,1,1,1,1,1,1,7,2,1,5,1,24,1,1,1,3,1,1
