ことから,わなかっ,くりこくり,もおばちゃ,ころかす,くるから,すくめた,くること,かりがつ,しなこと,もためら,からよろ,ふがこん,ふがちら,ちらもそ,こっちっ,ばかげた,ごくしっ,ころから,からくる,するから,はきめら,きんしっ,ことのた,こともや,がらもそ,ことすら,はたどた,がらこん,りんがー,めらがば,ふんふー,つけたら,のたしな,ぱしゃぱし,けたとこ,のしかっ,ばらくす,でこちら,ぶりにこ,ちまいそ,うじゃから,うとぺた,くつめた,すかうと,くすかー,しくぽん,どんとこ,こっちか,ことすべ,するとこ,ぐらかす,ごとくら,どやぐー,しゅっぱー,からさや,ちんぴら,めたばか,いそうじ,もそうだ,うとしな,うようだ,からすら,くつもり,しなかっ,はらうか,がさぷら,わんぴー,だくこと,めたから,ばんへと,なようじゃ,けばさら,うとする,ふらふか,かちゃかち,すべきこ,わんかっ,しっくり,かってく,こそうと,もそうは,にこちら,がつけば,かすなよ,ことでこ,もやめた,からこそ,おんぶす,がーでん,ぼそうと,むらから,くつもそ,いそうだ,はっきり,まること,するくら,かったら,がみこん,きしめた,うきめら,がらうね,ちらにや,からする,ばんから,つらかっ,かすごく,うところ,とこちら,からのお,ふがすべ,べんじと,しなとこ,よろしく,なようだ,ばかしお,かったっ,しながら,すること,からすれ,しとしな,めたこと,こんとろ,でかわい,さやもお,おいてか,きんから,さやもそ,ぐらかさ,でぶつか,くらいじ,けたから,たらしく,がぶつか,ふがどん,ことにた,うだから,もたくさ,くしゃみし,たらこん,くりする,がたくさ,ちらへと,うともや,ぶりのお,ことばか,ぐつもり,がんばり,てかうん,げたとこ,けたこと,ちらから,ぽこぽと,てくるん,ちっくっ,くすする,さやのた,わんばか,ぶつから,ふがかた,ころへと,ばしゃばし,すればき,しっかり,くだから,ばきめら,うとすれ,さやのお
3,26,1,1,1,3,2,9,1,3,1,1,1,1,1,2,1,1,8,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,6,1,7,5,1,1,1,1,1,1,2,2,2,1,1,6,1,1,1,1,1,1,2,1,5,4,2,1,3,14,1,1,3,1,3,3,2,1,72,1,1,2,1,1,2,1,2,3,6,1,2,1,33,1,1,1,1,1,4,20,1,2,10,2,1,1,1,1,1,1,2,1,50,1,1,1,1,2,5,1,1,2,64,79,8,1,2,3,1,1,1,1,1,1,1,4,2,4,2,1,1,3,1,1,1,2,1,2,1,1,2,2,5,1,1,1,2,1,2,1,1,1,2,1,1,10,1,1,24,5,3,1,1
