ことから,わなかっ,くださら,がらきょろ,でこくり,いらしく,もしゃべら,りんくら,すくめた,はたぶん,きらめた,くること,すくがつ,ころがみ,くるなよ,げたゆる,しこまる,ちらこそ,すらぴく,がらさら,ころから,うはふん,ぶつくさ,からくる,するから,ばりあー,さわしく,くすくら,すらわい,ことのた,からそろ,はきまじ,ことすら,おいてく,ことでか,がらとん,とんもそ,からのっそ,なみにこ,えんはー,こそがば,つけたら,のたしな,するぽい,けたとこ,かつてく,ばらくす,でこちら,からうろ,ばったとこ,からぶら,けらかん,すかうと,のしがら,ことがば,からすべ,するとこ,のしちゅー,わーくら,きしどー,くるすた,もそうだ,うとしな,しくきょと,うかすら,だらする,もそこそ,しなかっ,とろけた,はためら,がたかっ,わんぴー,ぶるへと,だくこと,ちらのお,ちらこち,すーぱー,うとする,かすこと,かってく,はたちま,がらもや,もたちか,ころがく,ことがみ,からざわ,たったら,めたころ,もそうは,ころがば,ぴんとく,ころにや,ぶらうん,でかかっ,すればち,くさぐる,ちらもお,たらのお,ばさまざ,ぐらむく,からこそ,だらしな,はきちん,もたぶん,ことがく,たっぷり,いそうだ,はっきり,まること,するくら,かったら,からする,こそいら,からうか,かんから,もりすら,うところ,にこしな,めたとこ,ことこそ,かすとこ,ふーごと,ずしどー,しなとこ,びたとこ,よろしく,ぶつけら,くっきー,なようだ,するなよ,にたしな,げたかっ,しながら,どんくさ,すること,ちんがつ,めらわな,ちかけら,からすれ,めたこと,じめにこ,すらしな,こんとろ,めたがら,じめにや,すいとこ,ふがまる,くらぐら,わないそ,でぶつか,くらいじ,けたから,たらしく,のしどー,もそうと,ころでこ,たらよろ,がぶつか,すごかっ,うだから,にやしな,がつるん,しなめた,のしすた,もたくさ,すいから,べたゆる,がつけら,がらぼや,こせこと,ぴんぽい,がたくさ,わんぱた,がやがー,りんごと,ぶつかり,ざわめき,てかばった,けたこと,がらはっ,もそうか,ちらから,わんばか,ことにこ,くだすた,からかっ,しっかり,くだから,ことくら,うとすれ
7,16,1,1,1,3,1,1,10,1,4,2,1,1,1,1,1,2,1,1,7,1,1,1,2,1,1,4,1,1,1,1,6,2,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,3,2,1,1,2,29,1,5,2,2,1,1,1,5,2,14,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,46,2,2,1,1,20,4,7,1,2,14,1,3,1,1,1,10,2,1,1,1,2,1,1,1,8,1,1,1,2,3,1,41,1,35,1,1,1,4,2,1,1,1,1,3,1,1,1,1,1,1,2,9,3,1,1,1,1,4,3,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,4,2,1,1,8,6,5,4
