ころころ,びしょびしょ,ふらふら,うきうき,ゆらゆら,するする,ぽつんぽつん,じりじり,いらいら,さわさわ,こんこん,しとしと,うとうと,そよそよ,さやさや,ぶすぶす
['○｜玉《たま》……宝石。ちなみに、「玉のような赤ちゃん」とは、「ぼーるのようにころころとした赤ちゃん」という意味ではなく、「宝石のように美しい赤ちゃん」という意味である。\n'],['○袖をしぼりつつ……和歌で、袖が出てきたら、涙を思い浮かべるのがよい。涙を袖で拭うわけです。拭った涙でびしょびしょになった袖をしぼるというわけ。\n'],['\u3000恋しさを抱いてふらふらとあなたのお住まいが見える奈良山へと。\n'],['\u3000何を話そうかな、なんてうきうきとして。\n'],['○たゆた｜ひ《い》……元の形は、「たゆた｜ふ《う》」で、ゆらゆらと動いて定まらないこと。ここでは、心が定まらないことを言う。\n'],['\u3000きみのつるで、あの人をするするとたぐりよせたい。\n'],['\u3000ぽつんぽつんと現れた金色の光に、あなたは見惚れたまま。\n'],"['\u3000さしも草がじりじりと燃えているように、ぼくの心もまた、きみを想って燃えていることを。\n', '\u3000夕なぎのころ、藻塩が焼けるようにじりじりとした気持ちで。\n']",['\u3000寝室の戸が少し開いていて、それ以上開かないことにいらいら。\n'],"['\u3000さわさわとした葉の音が想いをあふれさせるんだ。\n', '\u3000さわさわ、さわさわ、と美しい山を震わせている\n', '\u3000さわさわ、さわさわ、と美しい山を震わせている\n']",['\u3000その川のようにこんこんと湧き出て来るあの人への想い。\n'],"['\u3000さつきの山は｜鬱蒼《うっそう》として、緑なす葉にしとしと雨が。\n', '\u3000気がつくと、春の朝にしとしとと雨が降る。\n']","['○うたたね……思わず、うとうとすること。\n', '○まどろむ……うとうとと眠ること。\n']","['\u3000山に近い笹原に風が吹いて、笹の葉がそよそよと鳴る。\n', '○そよ……笹の葉が「そよそよ」と鳴る音を表すとともに、「そのことなんですよ」という意味も表す。\n']","['○さやに……さやさやと。\n', '○さやげ……元の形は「さやぐ」で、（草木の葉などが）さやさやと音を立てること。\n']",['\u3000まるで藻塩火のようにぶすぶすと燃えるきみへの気持ち。\n']
