ポツリポツ,チョコチッ,チンピラ,シーズン,ビーブル,ツンデレ,カランカラ,カップル,クリスタ,スカウト,クッキー
['\u3000ヴィオレットも、家族についてポツリポツリと語り出した。\n'],"['\u3000近くにあった木箱を開封する。中にあったのは、チョコチップクッキーだ。\n', '\u3000そう言って、手にしていたチョコチップクッキーを齧ったが──ずんずんと大股でやってきたハイドランジアは国王の頬を左右から潰すように掴んだ。\n', '\u3000国王の口から、チョコチップクッキーが落ちていく。\n']",['\u3000主に、酔っ払いや路地裏のチンピラにしつこく絡まれた時などに使う。\n'],['\u3000社交期の｜時季《シーズン》は、貴族が王都に集まるため街中でトラブルも増える。\n'],"['\u3000この部屋はかつて、ハイドランジアの母の部屋だった。気がめいりそうなネイビーブルーのカーテンに、黒い卓子や本棚がある暗い部屋だった。\n', '\u3000シャツにアスコットタイを巻き、スティックピンで留める。上からネイビーブルーの｜胴衣《ウエストコート》を纏った。\n']",['［＃中見出し］ツンデレエルフと気ままな嫁［＃中見出し終わり］\n'],['\u3000大白虎の、父親になれる。夢のような話に、頭の中で祝福の鐘がカランカランと音を鳴らしているような気がした。\n'],['\u3000劇場前の｜回転道路《ロータリー》は渋滞しており、入口前は待ち合わせをする貴婦人や、連れ添って歩くカップルなどでごった返している。\n'],"['\u3000呪文を唱えると、床に浮き出た魔法陣の中から｜水晶杖《クリスタル・ロッド》が出てくる。\n', '\u3000｜水晶杖《クリスタルロッド》で地面を叩き、片手を上げると、皆一斉に靴の踵を鳴らした。\n']",['\u3000ハイドランジア自身はその辺を飛んでいる小鳥ですら｜引き抜き《スカウト》できないため、別の｜存在《もの》を遣わせる。\n'],"['「大好物のクッキーやアイスクリーム、ケーキは三日前から控えておる。医者が、果物ならば大丈夫だと」\n', '\u3000近くにあった木箱を開封する。中にあったのは、チョコチップクッキーだ。\n', '\u3000そう言って、手にしていたチョコチップクッキーを齧ったが──ずんずんと大股でやってきたハイドランジアは国王の頬を左右から潰すように掴んだ。\n', '\u3000国王の口から、チョコチップクッキーが落ちていく。\n', '「国王陛下、そのクッキーは、危険な物かもしれません」\n']"
