ぞろぞろ,そろそろ,もぐもぐ,おいおい,よろよろ,ばたばた,がたがた,ぱちぱち,くらくら,ぱくぱく,ぼろぼろ,びくびく,そろりそろり,ぼちぼち,うとうと,どんどん,がんがん,よたよた,がりがり,からんからん
['\u3000真中や店内にいた40人ほどの客はぞろぞろとかーぺっとの敷かれた通路を歩く。\n'],"['「そろそろ｜西原田《にっぱら》JCTか、この様子じゃ封鎖やってないかもな」\n', '「もう死人が結構出てる、そろそろ回線もだめにな」\n', '「そろそろ薄暗くなってきたな」\n']",['\u3000少女は銀色のすぷーんでかれーをもぐもぐと食べている。\n'],['「おいおい、まじかよ」\n'],"['\u3000よろよろと車から離れて行く感染者達に莉緒はしーとを抱くように脱力すると共に、声がするほうを見た。\n', '\u3000日本語と英語の2ゕ国語で警告が3回行われるが、三人の男達はよろよろと道路を塞ぐ装輪装甲車のほうへと向かってくる。\n', '\u3000よろよろと向きを変えて真中を追尾し始めたが、目は悪いようで真中の姿が見えなくなると、こんびにの駐車場の方へと戻っていった。\n', '\u3000後ろをちらりと見ると5～6体がよろよろと高級車の周りに集まってきていた。\n', '\u3000よろよろと車から離れて向かってくる一団に真中は覚悟を決めた。\n']",['\u3000感染者が全員活動限界迎えても、ばたばたと別の要因で死人が出るであろうことは想像に難くない。\n'],['「さすがにべっどの中で呻いてがたがた震えだすのは大丈夫とは言わんぞ、まじで」\n'],['\u3000少女は廊下の電気すいっちをぱちぱちと入れたり切ったりして確かめる。\n'],['\u3000頭がくらくらしそうなほど濃いがそりんの匂いがしている。\n'],['\u3000莉緒は首を振ると、「そんな」とでも言うかのように口をぱくぱく動かす。\n'],['\u3000血を辿っていくと右手側に見えるこんびにの駐車場にぼろぼろになっている警察官の遺体があった。\n'],['\u3000首をかしげる莉緒に、真中は下ねた的な意味と勘違いされたのではないかとびくびくして訂正を入れる。\n'],['\u3000少女に続きそろりそろりと家に入る。\n'],['\u3000ぼちぼち被災孤児が施設などに引き取られていってること。\n'],['\u3000一方、莉緒はというと柔らかいしーとに安全な車内ということもあって緊張が緩み、うとうとしていた。\n'],['\u3000褐色に灼けたお姉さんの手が割れたふろんとがらすをどんどんと叩く。\n'],['「そうかなぁ、俺はがんがん走るやつがいいな」\n'],['\u3000燃えているおーとばいの近くを2～3体がよたよたと歩いているのが見えるが、焼身自殺をする気はないのか火の中に飛び込む気配はない。\n'],['\u3000ぶれーきぺだるを底まで踏み込み、ABSが作動するがりがりと言う振動と、前へと投げ出そうとする慣性力が二人を包む。\n'],['\u3000からんからんと言う甲高い音に振り向くと、男は真中の方に向かってきた。\n']
