ピリピリ,ヒリヒリ,バラバラ,ピカピカ,ポテポテ,グングン,カラカラ,キンキン,ギリギリ,クスクス,テラテラ,ドンドン,ビクビク,ウジャウジャ,コリコリ,コロコロ
['\u3000鶴城はそう桜花へと返答する。やがて、以前と同じように鶴城の右腕からピリピリとした痛みが徐々に消え去る。\n'],['\u3000暫くファスナーと格闘したが、鶴城は諦めてファスナーから手を離した。力の入れすぎで指先がヒリヒリと痛む。\n'],['\u3000人骨はちょうど人間一人分だ。手や腕、骨盤や頭蓋骨といった骨がパーツ毎にバラバラになって散らばっている。考えてもみればこれまで一度も死体等を見ないで済んでいた方が異常だったのだ。\n'],['\u3000鶴城は【モノリス】を眺める。黒檀色の【モノリス】の表面は鏡のようにピカピカで液体金属のようにも見える。\n'],['\u3000ソーニャが熊の顔を覗かせる。そして、鶴城の姿を捉えたソーニャは、ポテポテと鶴城の元へと歩みよって来る。\n'],['\u3000鶴城はグングン速度をあげる。車道に放置された事故車やトラックの隙間を通り抜けて大学に続く道をひた走る。やがて自転車に乗る鶴城の前に当初の目的地であったコンビニの看板が映り込む。\n'],['\u3000鶴城は肺に息を送るべく喘ぐ。そんな鶴城の視界に斧をカラカラと引きずりながら接近してくる深水が映り込む。\n'],['\u3000アイツは無事なんだろうか？\u3000鶴城はそんな事を考えながらキンキンに冷え切ったマキロンを傷口に塗り込んだ。\n'],['「大丈夫、ギリギリ間に合った」\n'],['\u3000そう鶴城はソーニャに尋ねた。すると、ソーニャは『はい、一応、神様ですからね』と答えてクスクスと笑った。なぜか分からないが、その笑い声は鶴城には無理して笑っているように聞こえた。\n'],['\u3000鶴城は椅子から立ち上がると、空いていた窓へと歩み寄った。窓の外で屋外灯がテラテラと闇の中で輝いている。\n'],['\u3000表示範囲をドンドン拡大する。\n'],['\u3000体育座りをしていた熊さんが、ビクビクッと震える。熊なのにまるで子猫の様な怯え方だ。正直、とても可愛い。\n'],['「行って見れば分かるでしょ？、だけど行くなら戦闘を覚悟しないと。大学の回りに影法師がウジャウジャいるよ」\n'],['\u3000暗闇から聞こえる男性の悲鳴、そして、コリコリという咀嚼音にびちゃびちゃという液体が床へと滴る音が響く。\n'],['\u3000夕輝はそう瀬名に問いかける。鶴城は狼狽える夕輝と瀬名の元へと金属バットを足で蹴ってコロコロと転がした。\n']
