ぴんぽい,かってく,うとする,からひらり,からぶつ,ちらから,まること,かったら,からひー,すくめた,はたぶん,すること,ことすら,よろしく,ぐすかー
"['正確に相手の急所へ蹴りを叩き込む技術と、ぴんぽいんとの威力を支える鉄の｜踵《ひーる》。\n', 'まして、長時間の戦闘を経て疲労の残る体と、脆弱な武器でぴんぽいんとの突きを成功させるには、どれだけの高度な技量と集中力と、そして運が必要となることか。\n']",['が、疲れのため｜踵《ひーる》の刺さりが浅かったのか、元騎士団長の息子はよろめいたものの、また掴みかかってくる。\n'],"['だというのに「ただ、ちょっと人を斬るには向いていないかしらね・・・」というのが、その豪奢なさーべるを今まさに実用的に振り回そうとする令嬢の散文的な感想であったりする。\n', '会場の椅子や燭台を振り回し、懸命に迫り来る死を遠ざけようとする姿は胸をうつ光景ではあっても、実効は薄い。\n', 'あれさんどらはかつて軍学の教師に受けた教えを思い起こしつつ、救えない軍勢を救おうとすることで致命的な損害を被る愚を避けるべく行動を開始した。\n', 'そのまま、あれさんどらに近づこうとする死者達を蹴り倒し続ける。\n']",['あれさんどらが演台からひらりと飛び降りると「しょうがないわね！」と悪態をつきつつそふぃーが続いた。\n'],['歩いている彼女が構えた剣先に、死者の方からぶつかりに来ているのだ。\n'],['その上、視界の隅で、こちらから見えないはずの侯爵令嬢の顔が笑みを浮かべたように思えた。\n'],['２人の剣も、脚も止まることはない。\n'],"['「元王子、よ。故をつけてもいいけれど。そんなに欲しかったら、そこの首を持って行っていいわよ」\n', '「そうね。首だけだと至尊の冠を戴くのは難しいかもね。安定が悪そうだし。ほら、あなたが大声を出すから来ましたわよ。死にたくなかったら手伝いなさい！」\n']",['何度も必殺の蹴りを繰り出したそふぃーの靴からひーるの金属が見えてしまっている。\n'],['困惑するそふぃーに、あれさんどらは、話にならない、とため息をつきつつ肩をすくめた。\n'],['ちょっと手が痛くなってきたので、今日はたぶんここまで\n'],['せっかく結ばれた同盟は、早くも崩壊の危機に瀕することになった。\n'],['今のままでは、扉を剣で斬る斬らないの前に、そもそも剣の届く範囲に近づくことすらできない。\n'],['応援、よろしくお願いします\n'],['自棄になったのか、ろんぐすかーとの脇をびりびりと破き、機動性を確保したそふぃーがあれさんどらに大きく吠えた。\n']
