ゴーグル
"['\u3000ゴーグルと耳当てバンドをつけてなければ、完全に終わっていた。', '\u3000ゴーグルと手袋をはずし、震える箸で大根にかぶりつく。', '\u3000手袋やゴーグルはつけておらず、わきにスキー板と一緒に置かれていた。']"
