ブラウン,ガーデン,ワンピー,チョコカス,クッキー
['\u3000落ち着いたチーク材のダークブラウンと壁の白で纏められた、なんとも高級そうな一室に、その二人はいた。男子生徒一人は己のベッドに、もう一人は己のデスクで黙々と魔術に浸っている。\n'],"['\u3000女子生徒は進められるままガーデンチェアへ腰掛ける。\n', '\u3000二人がぎちぎちと強張った動きで、声の方を見る。アズティスがいた。先ほどと変わらずガーデンチェアに座ったまま、長い脚を優雅に組んで、テーブルに頬杖を付いていた。にこりと細めた瞳は、決して笑ってなどいなかった。\n']","['\u3000水に濡らした服をいざ着ようとしたら、やはり抵抗があったのだ。特にワンピースは身体の胴も下肢も覆うものだから、夏場とはいえ風邪を引いてしまう。\n', '\u3000今夜は思っていた以上に肌寒くなってしまった。部屋着のワンピースで来たのを少し後悔した。気休めに羽織っていた大判のストールを肩に掛け直す。\n', '\u3000やがて白いワンピースをふわりと揺らし、アズティスの手のひらに降り立ったのは、可憐な妖精だ。瞳は深海の青。髪は銀。作り手の色味を映した偽物の妖精は、作り手よりも大人しそうだった。\n', '\u3000暑くて息苦しい感じがするから身軽になりたいという彼女の意思とは裏腹に、今も彼女は真っ黒なワンピースに着られている。上着を脱げば白いシャツで済ませられる男子生徒と違い、女子生徒は肩まできっちり覆う真っ黒ワンピースから逃れられない。薄い生地の夏服に替えても、変わらずの黒色は大変に不評だ。\n', '\u3000暑くて息苦しい感じがするから身軽になりたいという彼女の意思とは裏腹に、今も彼女は真っ黒なワンピースに着られている。上着を脱げば白いシャツで済ませられる男子生徒と違い、女子生徒は肩まできっちり覆う真っ黒ワンピースから逃れられない。薄い生地の夏服に替えても、変わらずの黒色は大変に不評だ。\n', '\u3000上品なワンピースの裾が、緩やかに皺を作っている。細い脚にぴったりと纏うのが黒く薄い肌着で、小さな足を覆うのが茶色の革靴。\n', '\u3000アズティスは焦りながら、服を握っている小さな手を優しく解いてやって、彼らに結界を張ってあげた。椅子の背もたれにかけていたストールを羽織った。部屋着のロングワンピースだが構わなかった。そして部屋を飛び出し、廊下で倒れている寮母には見向きもせずに走り、――その顔は誰が見ても怒っていた。\n']","['「お前の好きなマカロニグラタンと、チョコカスタードプリンタルトもあった」\n', '\u3000そう経たないうちにカイルが戻ってきた。皿にはマカロニグラタンのココットと、チョコカスタードタルト、端にはサラダが添えられている。\n']","['\u3000\u3000\u3000母上のクッキーがたべたいです。\n', '「クッキー。お昼に食べるつもりだったんだけど、食欲もなかったからさ。君の契約獣にでもあげて」\n', '\u3000彼女が作るものは間違いなく美味しい。きめ細かなスポンジ、とろりとした生クリーム、舌の上でほろりと崩れるクッキー、――それらにたとえどんなに仄暗い情念が練り込まれていようと、味に変わりはないのだから。\n', '\u3000――以上。一日の報告を聞いて、アズティスは手のひらに乗るおともだちに「ありがとー」と礼を言った。小さな功労者に血液入りのクッキーを持たせると、その個体は嬉しそうに飛び去って行った。\n']"
