クストン
"['「彼女はキャロライン・セクストン侯爵令嬢です」\n', '\u3000セクストン侯爵令嬢。\n', '「セクストン侯爵……財務大臣の」\n', '「トリクシー……キャロライン・セクストン侯爵令嬢に婚約を申し込む」\n', '\u3000トリクシーがセクストン侯爵令嬢であるならば、第三王子である自分と婚姻を結ぶのは容易だ。反対する者もいないに違いない。婚約者がいるのなら、それを潰す必要がある。\n', '「セクストン侯爵が握りつぶしていますから、婚約者はいないはずです」\n', '\u3000トリクシーの父親であるセクストン侯爵が一番の強敵だった。セクストン侯爵は俺を保護していた貴族の一人で、俺がクリフロイドであることを知っている一人でもある。\n', '\u3000トリクシーの父親であるセクストン侯爵が一番の強敵だった。セクストン侯爵は俺を保護していた貴族の一人で、俺がクリフロイドであることを知っている一人でもある。\n', '「妃殿下、お聞きください。セクストン侯爵令嬢はアルバート殿下には相応しくありません。一度、辞退しておきながら財務大臣の力を使って……」\n', '「しかも、セクストン侯爵令嬢は醜い傷痕があるというじゃないですか。子供だって産めないような女、相応しくありませんわ」\n', '\u3000引きこもりたいわたしはどんなに外聞が悪くても関係ないけど、悪すぎるとセクストン侯爵家を継ぐ弟が苦労する。そんな苦労を弟には背負わせたくない。\n', '「セクストン侯爵は愛する娘のためには力を惜しまないんだよ」\n']"
