ごりごり,ぽろぽろ,ふらふら,ふーふー,ばんばん,ぼそぼそ,ゆらゆら,けたけた,ぞろぞろ,そろそろ,へなへな,もぐもぐ,のろのろ,こそこそ,よろよろ,すーすー,ばらばら,ぐりぐり,ぱちぱち,けらけら,がさがさ,だらだら,じりじり,ぼろぼろ,ぶよぶよ,くるくる,ぴょこぴょこ,いそいそ,もやもや,ぽつぽつ,うとうと,がんがん,ぎりぎり,ぴょんぴょん,つやつや,ぱんぱん,ぐるぐる,にやにや,ごそごそ
['大型種は、手近に居る同族を掴むとそのままごりごりと噛み砕いている。\n'],"['りょうの顔を見ると涙がぽろぽろとこぼれている。\n', '頭が揺れて、涙がぽろぽろと零れてしまう。\n']","['先程も反応を示さず、そのままふらふらと駅の町へ向かっている。\n', '私はふらふらとしながら、初めて立ち上げた町に戻ろうとしていた。\n', '雨の中をふらふらと進む、鉛色の人型・・。\n', '相手は気が付かぬように、ふらふらと歩いている。\n']","['「あら、ごめんなさい。ふーふーしますよー。ふーふー。」\n', '「あら、ごめんなさい。ふーふーしますよー。ふーふー。」\n']",['彼らは強化防護服の背をばんばん叩くと、先に歩き出した。\n'],['りつに頷くと、邪魔したら悪いねと・・ぼそぼそ言いながら席を外す。\n'],"['ゆらゆらと炎がゆらめく。\n', 'ゆらゆらと炎がゆらめく。\n']",['痛がるとけたけたと笑う。\n'],['子供たちと二宮良子がぞろぞろとそれについていく。\n'],"['気づくと空の端がおれんじ色になり、そろそろ夜が明ける。\n', 'そろそろ持って帰れる量の限界にちかずく。\n', 'そろそろ夏が終わる、秋の実りを求めて、姿を見せるはずの獲物も見ない。\n', '「あー、そろそろ皆寝る時間だし、声は控えめにしておいたほうがいい。」\n', 'そろそろ駅の町に着くだろう所、周囲に不穏な空気を感じる。\n', '自分の目安でそろそろこんびににつくだろう。\n']",['こちらを見ると、へなへなと座り込む。\n'],['もぐもぐと口を動かし、黙ってうなずく。\n'],['刀を杖にして、のろのろと進む。\n'],['りょうにこそこそと聞いてみる。\n'],"['そのあとに、話を聞かせてくれたらいいと告げ、よろよろと立ち上がる。\n', 'そのまま、よろよろと部屋をでる。\n', '店に入り声をかけるとよろよろと立ち上がる人影がある。\n']",['すーすーと小さな寝息をたててゆかりが眠っている。\n'],['まとまりを失い、皆がばらばらに行動することを避けたい。\n'],['そういって頭をぐりぐりと撫でる。\n'],"['ぱちぱちと火が燃える音の中に、ゆかりさんの声が聞こえる。\n', '焚火がぱちぱちと音を立て、廃墟の周りに風が吹いている。\n']",['それを見て、りょうがけらけらと笑いだし、つられて少し笑ってしまう。\n'],['がさがさと正面に大きな音がして、緑色の顔に金の瞳が現れる。\n'],['汗が額からだらだらと流れ、体からは湯気が立っている。\n'],"['言葉がわかるのであろうか、威嚇をしながらじりじりと後ずさる。\n', 'じりじりと追いつめ、少しずつ傷を与える。\n']",['道筋の先には、もうずっと長く放棄されていたような、ぼろぼろの集落があった。\n'],['容姿は彼らの中でも、特に奇形であり、ぶよぶよとした皮膚が全身で垂れている。\n'],['りょうがくるくると表情を変えながら、話をきいている。\n'],['横で小柄なりょうがぴょこぴょこと動き回る。\n'],['こうの言葉に、彼らはいそいそと作業を進める。\n'],['もやもやとして、気持ちばかりが焦り、言葉にならずに消えていく。\n'],"['りょうは何から答えたものかと悩み、それからぽつぽつと説明をしだす。\n', 'ぽつぽつと集会所に戻ってきた面々を眺める。\n']",['疲れてうとうとと、していたようだ。\n'],['一人で部屋でくーらーをがんがんに効かせてさ。\n'],"['この町は本当に、ぎりぎりの状態であっただろうなと思う。\n', '追加で得た魚や森の木の実を足すと、移民たちの分を含め、ぎりぎり冬を越せそうである。\n', 'いつもぎりぎりの選択肢の中を駆け抜けてきた。\n']",['こちらを見つけると、ぴょんぴょん跳ねながら「こうも手伝って」と言い出した。\n'],['傷口を見ると、腹の肉が食い破られている。傷口は深く、つやつやとした内臓が見えている。\n'],['ぱんぱんに腫れてはいるが、何とか一人で歩ける。\n'],['何かを求めて、頭の中がぐるぐると回っていた。\n'],['ゆかりは、にやにやしている二人の顔を眺めて思う。\n'],"['りょうが用もなくあらわれて、ごそごそとしている。\n', '使えるものがないか、ごそごそと廃材を探る。\n', '老人たちが集まり、何かごそごそと相談をしている。\n']"
