がつけば,からくり,すいくら,うとする,くりすか,すいから,わんばか,ざわざく,まじかっ,めたじー,しながら,ころぐら,するくら,からこそ,べたとこ,うところ,はっきり,すること,でれおん,るんから,かりくり,ころにこ,よろしく,おんから,ひくつか
['気がつけば、どんどん尾ひれ背びれがついて、元々どんな噂だったのかがわからないほど誇張されていたりもする。\n'],['幼少期からくりす付きだったというだけあり、はんなもじーくへるとの人となりはよく知っていた。\n'],['行商人について口にすると、みりえらがわかりやすいくらいに震えた。\n'],['そう思い聞かせようとする度、胸が痛んだ。\n'],['「体のいい厄介払いだ」と当人は苦笑していたが、くりすからしてみれば会えなくなるのは寂しい。\n'],['「こっち。この辺結構入り組んでて迷いやすいから」\n'],"['婚約者である第一王子のその発言に、驚愕と言わんばかりの表情を浮かべる。\n', 'その代わりと言わんばかりに、じーくへるとが公爵家を来訪する頻度が増えた。\n', '「ああ、確か北の方の男爵家だったはずよ。領地もこれといって目立ったところのない、いかにも田舎と言わんばかり」\n', 'そんな話しかけられたじーくへるとはというと、「邪魔するな」と言わんばかりの顔を浮かべたまま、口を開く。\n']",['そこを突いてやれば、王太子の座は簡単に手に入る。わざわざくーでたーを起こして国力や支持の低下など引き起こす意味もない。\n'],['れおんはるとの目から見ても、2人は仲睦まじかった。心変わりした兄の凶行に心痛めているに違いない。\n'],['恋に酔いしれて、彼女の諦観に気づかずさらに追い詰めたじーくへると。\n'],['ぐらんべるんが支援しながら成果の出せていない貴族達。その中で、ろーずくぉーつ男爵家と他家とではある違いがあった。\n'],['「根っこの部分は変わってないと思いますよ、私。公爵様や奥さま、お嬢様方はともかくとして、私たち使用人は道端の石ころぐらいの認識でしょうし」\n'],['出来る事といえば、それとなく王子に近しい人間に印象を尋ねたりするくらいだ。\n'],"['だからこそ、他者から向けられる視線の意味を無意識の内に感じ取っているのかもしれない。\n', 'だからこそ、確固たる立場を手に入れるべく、味方を増やしているのかもしれない。\n', 'だが、だからこそ、更に覚悟は固まった。\n']",['「調べたところ、彼からあなたが購入しているのは日用品程度。それもどこでも手に入るもの。わざわざ北の国から行商に来ているのに、珍しい品を一つも買わないのはおかしい」\n'],"['「そういうところを気にされるのが、れおん様のいいところです。それなら少しでもお優しく接されれば、くりすしぇな様も喜ばれると思いますよ？」\n', '態度もそんなに代わり映えしないので、大方国王や王妃辺りにでも言われて、渋々やって来ているというところだろう。\n']","['はっきり言ってしまうと、れおんはるとはあまりあの腹違いの兄が好きになれなかった。\n', 'はっきり言ってしまって、ろーずくぉーつ男爵家が所有する領地はそこまで旨みがない。\n']",['こうなってしまった以上、どうすることもできない。\n'],['難しい顔でれおんはるとはそう答えた。\n'],['ぐらんべるんから向けられる視線は、少なくとも彼に対して好意的なそれでないのは間違いないのかもしれない。\n'],['初めて来る場所。それも王宮ともなれば相当広い。すっかりくりすは迷子になってしまっていた。\n'],['しかし、そんなところにこそ意外な情報が隠れていたりする。今の雑談の中にも、軽く聞き流せないものがあった。\n'],['そうなると、いつまでも婚約者不在というのもよろしくない。ただでさえ王族がやらかした直後なので、求心力もだだ下がり。何かしら目立つ事をしなければまずい。\n'],['とてつもなく優秀で、れおんから「腹黒」と言われるほど。\n'],['王は頭を抱え、王妃はこめかみをひくつかせ、父に至っては噴火寸前になった。\n']
