ゴツゴツ,ピリピリ,ホイホイ,バラバラ,ドキドキ,グルグル,メキメキ,ウダウダ,ギリギリ,カツカツ,ワクワク,マルマル
['\u3000ぶつかる！\u3000興一がそう思った瞬間、意外にも優しい衝撃が二人を包んだ。硬質な触り心地。遠目からの印象に反して岩のようにゴツゴツしてはおらず、むしろ磨いたガラスにも似て滑らかだ。ジェットコースターに乗ったときのような血の偏る感覚を得た直後、全身を圧迫していた水が消失した。\n'],['「ええ、いつにもましてピリピリしてる気がして」\n'],['『また潜っちまいやがった。同じ手でホイホイおびき出されてくれるほどちょろいヤツじゃねえだろうし、ちょっと面倒くせえ展開かもな』\n'],"['「既に目撃情報がいくつか寄せられているんだ。場所がバラバラだから、これからコマンドルームで検証をしなきゃならないけどね」\n', '【滑らかな銀色の肌を蒼いスパークが走り抜け、身体の至るところで火花と衝撃が炸裂する。粘液が蒸発し、蔓や根がバラバラにちぎれ飛び、破片が水音を立てて沈んでいった】\n', '\u3000滑らかな銀色の肌を蒼いスパークが走り抜け、身体の至るところで火花と衝撃が炸裂する。粘液が蒸発し、蔓や根がバラバラにちぎれ飛び、破片が水音を立てて沈んでいった。\n']","['「テレビ眺めてるだけじゃドキドキしないよ！」\n', '\u3000あいつは宇宙人なんだ。オレとは根本的に違う生き物なんだ。あいつの裸を見てドキドキするのは、動物相手に興奮するようなもんなんだ……。\n']",['「そんなことができる子じゃないのは一目で判ったよ。ちょっと身長が低いといったって、小学生どうしのいざこざなんて所詮、先に泣いてグルグルパンチを出したほうの勝ちだぞ。やられっぱなしになるってことは暴力に訴える子じゃないってことだ」\n'],['\u3000凄絶なカウンターをもろに受けたキリエスの体が、数十メートルも離れた山の斜面に叩きつけられた。樹木が潰れてメキメキと悲鳴のような音をたて、高々と舞い上がった岩塊が飛礫となって銀色の肌へと降り注ぐ。\n'],['「――気に病むくらいだったら、しっかり島を守ってくれよ。決まっちまったもんをウダウダ悩んでもしょうがねえだろ」\n'],"['「なるほど、そういうことか。なぎなたの団体戦って五人ですもんね。ギリギリの人数なんですね、ここ」\n', '「まあ、ギリギリだからこそ、団体戦は初めから申し込んでいなかったはずだがな。うちは昔からやる気のある奴だけが個人戦に出るスタイルだった。例外はわたしが卒業したあと二年か三年の間くらいの、部員が多かった時代だけだ」\n']",['「授業日数カツカツなんだろ。どうせ半ドンなんだからいいじゃねえか別に」\n'],"['\u3000並んで教科書をひらいて勉強したり、机をつき合わせて給食を食べたり、きのう見たドラマについて語り合ったり、一緒に島のあちこちを見て回ったり、彼の得意な野球でまた勝負したり――そんな日々を想像すると、どうしようもなくワクワクする。胸が躍る。\n', '「難しいほうがワクワクするじゃないか！」\n']","['『間を空けないと勘付かれるかもしれません。せめて｜十三時〇〇分《ヒトサンマルマル》までは待ちたいですね。まあ、あっちが先に動いた場合は別ですけど』\n', '\u3000作戦開始は｜一三時〇〇分《ヒトサンマルマル》。\n']"
