くしゃくしゃ,ぶるぶる,わさわさ,うねうね,ゆらゆら,とんとん,ばらばら,うろうろ,がたがた,はっはっ,じりじり,がちがち,ぶらぶら,ぐらぐら,ぎりぎり,ぺたぺた,ちょいちょい
['\u3000嗚咽でくしゃくしゃになった顔を上げると、目の前で中腰に立つ水沼が、微笑みながら手を差し出してくれていた。\n'],['\u3000男が未だぶるぶると震えて俯いている、撮影役だったという彼女の名を呼んだ。\n'],['\u3000珠緖の黒い長髪がわさわさと自律して打ち震えた。\n'],['\u3000うねうねと蠢く指が珠緖のこめかみを掴んだ。\n'],['\u3000ゆらゆらと身体を揺らしながら体長が伸びていく。\n'],['\u3000珠緖は踵でとんとんと車の天井を踏むと、よく通る声で水沼に指示を送る。\n'],['「と、言うのが概要ですかね。他にも細かい記述があるにはあるのですが、地域や世代によって記されている事がてんでばらばらなんで参考にはならないかと」\n'],['\u3000校門付近でうろうろと所在無さげに右往左往している、地味な見た目に地味な雰囲気を背負った女学生が居た。\n'],['\u3000その瞬間女は肩を縮込ませて両手で耳を塞いだ。かと思えばまるで極寒に耐えるかのように全身をがたがたと震わせ始める。\n'],['「わっはっはっ」\n'],['「ぽ、ぽ」と鳴き声を上げながら、じりじりと距離を詰めてくる。\n'],['\u3000奥歯をがちがちと鳴らしながら、未だかつて信じた事の無い神に救済を縋った。\n'],['\u3000しかし頸椎のような箇所は存在していてそれを破壊したのか、首を不規則にぶらぶらと揺らして、顔はただの突起に成り果てていた。\n'],['\u3000まさか原因が自分にもあったなどと微塵にも考えていなかった坂上は、頭がぐらぐらと揺れる。\n'],['「うむ、所謂世間で言われる、魔法を使う少女という事だ。まだ十代なのでぎりぎり少女で問題無いだろう」\n'],['\u3000時速は優に百ｋｍを超えている車の横を、裸足でぺたぺたと地面を掛ける音が途切れる事なく響いていた。\n'],['「ちょいちょいちょい。まじでもうあの子放置で良いわけ！？」\n']
