わなかっ,くださら,ずんこち,かっぽい,びしばし,はらしな,いらしく,みしかっ,くること,かっぷる,ばかわい,ちらこそ,くっつか,じろぎし,ころから,つけてく,たらすご,からくる,するから,きんぐさ,いじうじ,さわしく,きんしっ,はーする,からがさ,からこつ,ふさがり,つけたら,しゅーくり,べたする,もぐさく,けたとこ,からぶり,はっぴー,すごとく,てかわい,ぶりくだ,からさら,ぶりざー,ぺっくっ,すくいら,こっちか,こちから,べりする,ちんへと,もそうだ,うとしな,かりこん,きりのお,ばらくら,からんこと,いじめら,くんから,しなかっ,いちゃうよ,ぺっくだ,わんぴー,いそうよ,くんのお,とんたっ,ちっくだ,いじけた,しとけば,ぷりから,けたばか,ちまくっ,もさくっ,うとする,にこする,ふかのそ,しっくり,かってく,ゆるちび,こったら,もそうら,いちゃつか,からざわ,ぺっくさ,がらおろ,たぷりん,めちゃくちゃ,からぱー,もそうね,きりしな,かんわい,わくしな,どきしな,こっくり,きりさら,からこそ,だらしな,はきちん,たっぷり,いそうだ,はっきり,かったら,がらもお,きりする,ちょこちょい,からする,きんどっきん,くるとこ,がんつけ,うところ,にこしな,とこちら,うろちょろ,かっぷり,するぶり,でかくだ,ことこそ,びくぴん,にこへら,のおばか,しとぶり,よろしく,ことする,かってら,くっきー,なようだ,かったっ,するなよ,きしめら,おろする,しながら,さらにこ,すること,つんでれ,こんぴゅー,おんぎゃー,すくする,からすれ,ずしてく,ぴーかー,がらこち,のたふさ,ことごと,とろべり,ことぐら,しくどき,けたみし,はらする,けたから,たらしく,うだから,にやしな,すいから,ぽんこと,いじめた,げーむら,こっくた,からはっ,くりする,ちらへと,はたくさ,きらびー,わなくちゃ,ぐだから,ぶつかり,くったら,かんどき,すいべん,けたこと,もそうか,ちらから,ことしな,わんばか,からころん,からかっ,しっかり,くだから,ことくら,からぶる
5,1,1,2,1,1,2,1,1,2,1,5,1,1,3,2,1,1,4,1,1,1,2,1,1,1,1,1,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,3,1,1,6,1,1,1,1,1,3,2,1,4,1,5,3,3,4,11,1,1,1,2,1,1,1,10,4,2,1,1,1,1,1,1,1,1,1,16,1,2,5,1,1,1,1,1,23,1,14,4,1,1,1,4,1,1,1,1,3,2,1,1,1,1,1,10,3,1,1,1,6,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,6,1,1,1,1,33,2,2,1
