ブルドー,ドタバタ,ワクチン,リングショ,リングリ,スーパー,スーツケ
"['\u3000其処にブルドーザーとドラム缶を利用した簡易検問所がある。前原達也達は感染者の物理的移動を、ここで食い止める為にここにいた。\n', '\u3000達也達は阻止線の検問所へ応援に向かう為に移動していた。其処にはブルドーザーとドラム缶を利用した検問所がある。感染者の保護を詠っているが、実質的には感染者の物理的移動をここで食い止める為だ。避難民達は長い行列を作って、静かに自分の順番を待っていた。\n']",['\u3000すると病棟の方から悲鳴と、ドタバタと暴れる音や、物が壊れる音が聞こえて来た。何だろうかと、食堂に続く廊下に出てみると患者達が一斉に走り出している。全員、後ろを振り返りながら逃げている、まるで何かに追い立てられているようだ。一緒になって逃げて来ている看護師に、事情を聞いてみようと呼び止めた。\n'],"['「厚生労働大臣……ワクチンの作成の進捗具合は？」\n', '「まずウィルスを特定しないと出来ません。それにワクチンの作成には半年以上かかります、今のままだと例えウィルスが特定出来ても間に合いません」\n', '『どこかに発症して完治した人間はいないの？血液からワクチンを作りたいんだが……』\n']","['\u3000自転車のタイヤチューブでスリングショットが作れるんじゃないか？\n', 'それを頑丈そうな鉄の棒に縛り付けると、お手製の簡易スリングショットが完成した。\n', '友康は良く狙いを定めてギリギリとスリングショットのゴムをギリギリと引いた。\n']",['\u3000取り敢えず疑問をメモ帳に書き込み、メーリングリストで他の医者の所見を聞いてみようと、メールを一斉送信してみた。関心が高いらしく直ぐに次々と返事が来る。\n'],"['\u3000近所にあるスーパーには直ぐに到着したのだが、スーパーの前は凄い人だかりになっていた、みんな考えることなど一緒なのだろう。客達は全員、買い物籠一杯に様々な物を詰め込んでいる、ここのスーパーではあまりの人出に品出しが追い付かないため、一人一籠と制限をしているくらいだ。\n', '\u3000近所にあるスーパーには直ぐに到着したのだが、スーパーの前は凄い人だかりになっていた、みんな考えることなど一緒なのだろう。客達は全員、買い物籠一杯に様々な物を詰め込んでいる、ここのスーパーではあまりの人出に品出しが追い付かないため、一人一籠と制限をしているくらいだ。\n', '\u3000近所にあるスーパーには直ぐに到着したのだが、スーパーの前は凄い人だかりになっていた、みんな考えることなど一緒なのだろう。客達は全員、買い物籠一杯に様々な物を詰め込んでいる、ここのスーパーではあまりの人出に品出しが追い付かないため、一人一籠と制限をしているくらいだ。\n', '\u3000それ自体食べられたものではないが、食品衛生の問題点はその先にある。現在、存在する最強の薬をかけることによって、異常な速度で薬品耐性菌やスーパーウィルスが出現してしまう頻度が高くなるという点にある。人類はただでさえ、病原菌やウィルスの進化と治療方法の追いかけっこが劣性な立場であるのに、これは非常に恐ろしい事だ。\n']",['「持ち込める荷物はスーツケース一つまでとなっておりまーす」\n']
