かってく,ぶつかり,りんごと,けたかっ,ばらくす,がらふら,がぶしゅっ,がぶつか,しながら,しっかり,めたとこ,ころすら,うところ,べたする,はっきり,すること,げたこと,するとこ,がくべら,どんとろ
['\u3000きぃきぃと軋むように、頭部を『再生』させながら殴りかかってくるそれは、先ほどと同じような言葉を発します。\n'],['\u3000そのまま吹っ飛んだ兄は、民家の壁にどしゃりとぶつかり、止まりました。白い壁に、新たな灰紫の跡がべっとりと付着します。\n'],['\u3000りんごとみかんが邪魔ですが、それを捨てることはありません。追いついてきたたかしくんの兄はきっと喉が乾いていると思うので、みかんで喉を潤してもらおう、そう考えて今一度果物をきゅっと握ります。\n'],['\u3000やられた、お使いを押し付けたかっただけか！\u3000たかしくんが気付いたときには、もう後の祭りです。最近学んだ英語で言うと、あふたー・ざ・かーにばるでしょう。うん、なんだかこのほうが少しばかり格好いい、そんなふうにたかしくんは自分の心を慰めました。\n'],['\u3000蹲まっていたたかしくんの兄の発作じみた苦しみは、しばらくするとやや弱まったようです。立ち上がった兄は、内ぽけっとから小さな｜薬瓶《あんぷる》を２つ、取り出します。そのうち１つを、たかしくんに差し出し言いました。\n'],['\u3000苦しむ兄をどうすることもできず、ただ目をそらさず見詰めることしかできないたかしくん。尋常ではない苦しみ方をしていた、たかしくん兄は、やがて片目を押さえながらふらふらと立ち上がりました。家の倉庫の暗がりで腕に包帯を巻き片目を押さえて『俺の……邪眼が疼くっ』と言っていた時とは、真剣味も気迫も比べ物になりません。\n'],['\u3000腐った液体がぶしゅっと溢れ出します。\n'],['\u3000人里離れた辺鄙な村に暮らすたかしくんの元にも、消費税というのは容赦無く襲いかかってきます。小銭がぶつかり合う細かな音が、地面に吸い込まれていきます。\n'],['\u3000ついには接近を許してしまったたかしくんに組みつくように、粘液を撒き散らしながら飛びかかってきます。\n'],"['\u3000｜薬瓶《あんぷる》と紙切れをしっかりとぽけっとに押し込むと、たかしくんは踵を返しました。\n', '\u3000瓶はしっかりと蓋がされていて、中には紙が入っているようです。\n']",['\u3000村の中ほどまで歩みを進めたところで、たかしくんは再び足を止めます。\n'],['\u3000人の手入れしなくなった道は荒れ放題です。たった数年であすふぁるとはひび割れ、元から舗装されていなかった道などには背の高い草が繁茂して、木の根が張り出しているところすらありました。\n'],['\u3000いよいよ村に入るというところで、たかしくんは勢い良くぶれーきを掛けました。\n'],['［＃中見出し］指についたりんご果汁はべたべたする［＃中見出し終わり］\n'],['\u3000たかしくんの兄は、曇り空の下でもはっきりとわかるくらいに土気色のような顔色で、顔中から汗を吹き出しています。それだけではなく、服やずぼんは一部が裂けて血が滲み、自転車のふれーむは折れ曲っているではありませんか。\n'],"['\u3000幽鬼じみた青白い顔に、無機質めいた瞳。どこかふらふらとした足取りで、しかも日中に出歩いているところを目にすることがありません。\n', '\u3000突然苦しみだした兄の様子に、たかしくんはどうすることもできません。持っているのはりんご１つにみかん２つ、それに４９円だけ。いつもはんかちを持ち歩きなさいという母の教えを面倒くさがった我が身を、この時ばかりは悔やみました。\n', '\u3000苦しむ兄をどうすることもできず、ただ目をそらさず見詰めることしかできないたかしくん。尋常ではない苦しみ方をしていた、たかしくん兄は、やがて片目を押さえながらふらふらと立ち上がりました。家の倉庫の暗がりで腕に包帯を巻き片目を押さえて『俺の……邪眼が疼くっ』と言っていた時とは、真剣味も気迫も比べ物になりません。\n', '\u3000あの日、別れた兄と再開することがあれば、きっとこういう形だろうと。\n']",['\u3000叔父に兄の身体の組成を提供し、なんとか新しい薬剤を作り上げたこと。\n'],['\u3000兄の成れの果てが腹部を庇ったのは、ともするとこの瓶を飲み込んでいたからだったのかもしれません。\n'],['\u3000そうして見開いた瞳には、覚悟と決意の炎がくべられて、燃えたぎっているかのようです。\n'],['\u3000それに伴い、にわかに灰紫色の煙をあげはじめたそれの肉体が、どんどんとろけるように崩れていきます。\n']
