からごと,ごとうと,まるでこ,うとする,ぴーかー,ごとうは,しながら,すること
['\u3000先頭を歩いていた仲間の叫び声が、砂埃の向こうからごとう達の元にまで届いた。ごとうといがわは顔を見合わせ、慌てて前方へと駆け出した。'],"['\u3000先頭を歩いていた仲間の叫び声が、砂埃の向こうからごとう達の元にまで届いた。ごとうといがわは顔を見合わせ、慌てて前方へと駆け出した。', '\u3000仲間達の嬉しそうな声に、ごとうといがわも顔を見合わせ、空に浮かぶ影に両手を振った。']",['\u3000そう、彼らも今や、薄々感じていたところだったが、まるでこの地上には、生命のいる気配というものがなかった。若しかしたら、人類は我々を残し絶滅してしまったのでは……そんな何千年前のおとぎ話が、今や彼らの目の前に現実として現れていた。'],"['\u3000なおも蠢きごとう達に縋りつこうとする肉塊に、悲鳴と閃光が五月雨のように降り注いだ。', '\u3000口元に酸素ぼんべを付けたひっぽぽかふぬの同胞達は、育って来た環境が違うのか母星の地球人よりやや肌が”赤黒”かった。彼らは荒れ果てた大地と助けを求め縋りつこうとする地球人達、そして狩られた”黒い肉塊”を見るなり深くため息をついた。']",['\u3000操縦桿を握りしめるぱいろっとの怒号が、備えつけられたすぴーかーを通じて艦内に響き渡った。'],"['\u3000もにたーに送られてくる母星の映像は、草木1本生えておらず、人はおろか動物の影さえ見当たらなかった。調査団の1人、ごとうは変わり果てた故郷の姿に言葉を失った。それは彼だけでなく、他の団員達もまた同じで、艦内は今や葬式のように静まり返っていた。', '\u3000ごとうはC班に振り分けられ、艦長の命令でそれぞれ別方向へと散開した。同じ班になったいがわが、ごとうの脇腹を小突いた。', '\u3000ごとうは、A班の数名が出発前より数名少なくなっているのに気がついた。', '\u3000ごとうは息を詰まらせた。そうだ。調査団は全員で47名。重さを抑えるため、最低限の食糧しか積まれていなかった。荒れ地と化した地上には、動物はおろか、わずかな植物さえ見当たらなかった。艦内がやけに静まり返った、ように感じた。', '\u3000誰に宛てた訳でもない、ぽつりと呟かれたごとうの一言を、艦長が耳聡く聞きつけて声をかけた。名指しされたごとうは恐縮しながらも、艦内にいる全員を見渡し声を張り上げた。', '\u3000そうして”籠星戦”が続き、約1ゖ月が過ぎようとしていた。ごとうは本日分の”晩御飯”を引きずりながら、はたと立ち止まって考え込んだ。いがわが、そんな彼の顔を覗き込んで尋ねた。']",['\u3000誰に宛てた訳でもない、ぽつりと呟かれたごとうの一言を、艦長が耳聡く聞きつけて声をかけた。名指しされたごとうは恐縮しながらも、艦内にいる全員を見渡し声を張り上げた。'],['\u3000自分達が留守の間に、地球に何があったのか、説明できるものは勿論誰もいなかった。彼らは話し合いの末、比較的見晴らしのいい場所へと降り立った。目を凝らしても、居住区のような建物すらない。地平線の彼方には、丸裸になった山が見えるだけだった。辺りには砂埃が舞い、風の音だけが不気味に彼らの耳に纏わり付いた。彼らは黙ってお互いの顔を見合わせると、とりあえず誰か生存者を見つけるために辺りを探索することにした。']
