メタメタ,ゴツゴツ,ホイホイ,ズタズタ,ハラハラ,ズバズバ,チョロチョロ,ヒヤヒヤ,ジリジリ,ガタガタ,クスクス
['\u3000そうして孫権とニアミスするところまで迫り、孫権軍をメタメタにかき乱し、大打撃を与えると共に士気を最低まで落として悠々と合肥に帰還する。そのはずだったのだ。その歴史を、自分が変えてしまった。その事実の大きさに朱拠は思うところがないはずはなかった。\n'],['\u3000その後が、今だ。どうやら自分は前世の記憶を持ったまま輪廻転生をしてしまったらしい。毛布にくるまれた体が寝台に横になっているのに気付く。そこでヤケに硬い寝台だな、と思った。赤ん坊を置いておく分には相応しくないゴツゴツした硬質な寝台だ。そんなことを思っていると、誰かが声をかけてくる。\n'],['\u3000そう言いつつも孫権を信じられなくなっている自分に朱拠は気付いていた。今の孫権にかつての覇気はない。愛娘の言うことならホイホイと信じてしまいそうなところがあるのは事実だった。\n'],['「敵の行軍が遅れているところが少し気になるが、向こうもこちらから打って出て来るとは思うまい。奇襲をかけて敵陣をズタズタにしてくれよう」\n'],['\u3000徹底して皮肉を貫く虞翻に、朱桓が何も言えず黙り込む。必至で怒りを堪えていることが伺えた。朱拠はハラハラしながら、そんな二人のやり取りを見守る。\n'],['\u3000なるほど。後の悪女だけのことはある。明らかに年上の相手を前にしても全く、遠慮することなくズバズバと言葉を言ってのける。感心しつつ同時に呆れる。まぁ、それを言えば１４の身で孫権に今後の戦略上の方針を上納した自分も相当なものか、と思い、目の前の無礼な少女に何も言えなかった。\n'],['「ふふふ、やはりそうね。チョロチョロと、自分の妻まで巻き込んで、そんな戯言を父上に告げるなんて、何を考えているのかしら」\n'],['\u3000そんな風に未だに皮肉に近い言葉を言い続ける虞翻に再び孫権が癇癪を起こさないかとヒヤヒヤしたものの、それ以降、孫権が虞翻に詰め寄ることはなかった。\n'],['\u3000甘寧の振るった大剣を許褚も大剣で受け止める。剣と剣が鍔迫り合い、ジリジリと押し合いになる。徐々に、だが、甘寧が押されつつあった。\n'],"['\u3000文鴦はそう声高に叫ぶ。鄧艾に続いて陳泰まで討ち取られてしまった。もはや魏軍はガタガタであった。そうして呉蜀連合軍はついに長安の制圧に成功した。\n', '\u3000とはいえ、史実と比べ、魏の勢力はガタガタだ。許昌を取られた今になっても尚、魏内部では司馬一族の専横を良しとしない輩が大勢、内紛の種になっていると聞く。司馬師も死去し、司馬昭が後を継いだようだ。\n']","['\u3000｜孫魯班《そんろはん》である。朱拠は警戒心をあらわに孫魯班を睨み付ける。「何のようだ？」と怒気も含めて言った朱拠の言葉に孫魯班はクスクス、と笑って返す。嘲笑された、と知れた。\n', '\u3000朱拠は孫魯班を睨み付けるも孫魯班はどこ吹く風だ。クスクスクス、と笑い、孫魯班が言葉を発する。\n', '\u3000孫魯班が感情をあらわに激昂する。だが、それも長くは続かなかった。孫魯班は先程までの怒りを引っ込めた様子でクスクス、と笑う。\n', '\u3000そんなことを孫魯育は言ってクスクス、と笑う。天下の名将、か。朱拠は思った。\n']"
