かちかち,ばりばり,ちらちら,ごちゃごちゃ,ぷるぷる,ぱっぱっ,そろそろ,おいおい,うんうん,ふわふわ,ぽかぽか,はっはっ,ぼんぼん,どきどき,ぐいぐい,わくわく,ぽんぽん,ぶつぶつ,どんどん,ぎりぎり,べらべら,くっくっ
"['\u3000要ちぇっくや！！ かちかち方かちかちかちかちかち。\n', '\u3000要ちぇっくや！！ かちかち方かちかちかちかちかち。\n', '\u3000要ちぇっくや！！ かちかち方かちかちかちかちかち。\n']",['\u3000それと兼実は為せば成るの気合と根性を信条としたばりばりの体育会系だった。忍びを自称するのだからもう少し泰然としていてほしい。どこかの炎の妖精を髣髴とさせる情熱のてにすぷれいやーかと問いたくなる。\n'],['\u3000それをちらちら見る侍女や女中達。\n'],['\u3000お土産を渡したら、何か通訳の男とごちゃごちゃ話して道具を使い始めた。\n'],['\u3000暗くて見えないけど、すごく柔らかくてぷるぷるして気持ちいい。\n'],['\u3000ぱっぱかぱっぱっぱーぱぱー。\n'],['もうそろそろ止まった時間も時の加速に流されて世界が一巡した頃か。\n'],['\u3000おいおいおい。\n'],['\u3000先程とは別の男がぐいぐい前に出てきて説明してくれたので、うんうんと頷きながら褒めておく。公家も楽じゃないぜ。\n'],['\u3000ふわふわしている……正真正銘のだうんじゃない？\n'],['\u3000空を見上げると晴れていて、ぽかぽか陽気で暖かい。\n'],['「見て下され！ こんなにも丸々太っておりまする。美味そうではござらぬか？  ｜気《き》も御座いましたぞ。はっはっはっは」\n'],['「あのぼんぼんがいい迷惑だぜ」くらいは言うかもしれない。\n'],['\u3000お祖母様に促されたので、どきどきしながら覗き込む。\n'],"['\u3000理論派なのか、ぐいぐい聞いてくる。\n', '\u3000先程とは別の男がぐいぐい前に出てきて説明してくれたので、うんうんと頷きながら褒めておく。公家も楽じゃないぜ。\n']","['\u3000わくわく、わくわく。\n', '\u3000わくわく、わくわく。\n']",['\u3000だぁいじょうぶだぁ、ぽぽんぽん。\n'],['\u3000造る場所についても、庭の外観がとか何とかぶつぶつ言っている。\n'],['\u3000……すごい、意識するとどんどん溢れてくる。\n'],['\u3000顔は真っ赤に染まり、目を血走らせて、ぎりぎりと歯を噛んでいる。憤怒という言葉が当てはまる表情だ。\n'],['\u3000じゃかましい！！ 黙って聞いてりゃあ、べらべらといい気になりやがって随分と言ってくれるじゃねえか……\n'],"['\u3000くっくっくっ、こいつぁ高けぇ買い物になりそうだぜ……｜竹《・》だけに。\n', '\u3000くっくっくっ。\n']"
