びちゃびちゃ,どかどか,ぽりぽり,ばんばん,すらすら,ぷるぷる,ひゅんひゅん,おろおろ,がちゃがちゃ,ばたばた,ぶんぶん,うんうん,ぴくぴく,ぽかぽか,わなわな,はっはっ,ばかばか,ぽんぽん,ぶつぶつ,どんどん,にやにや
['\u3000あ～、靴に土がついてその上中に水が入ってびちゃびちゃだ。\n'],['\u3000どかどかと足音を立てて、乱暴に。\n'],['\u3000そしてこのだめ兄貴は尻をぽりぽりと掻いている。\n'],['\u3000そして男は両手で私の肩をばんばんと叩くと。\n'],['\u3000あれ、すらすらと書いている。\n'],['\u3000利き手の右腕がぷるぷる震えている。\n'],['\u3000ひゅんひゅんと、上、空から音が聞こえる。\n'],['\u3000おろおろする寧々。\n'],['\u3000がちゃがちゃと何かが擦れる音。\n'],['\u3000何も見えないが怒声と悲鳴、ばたばたと何かが倒れる音。\n'],['\u3000庭で三めーとる近い槍をぶんぶんと軽い感じで振るう利久。\n'],['「うんうん。頑張れよ藤吉」\n'],['\u3000見れば利久は倒れたままぴくぴくと痙攣している。\n'],"['\u3000そういうと犬千代は利久の胸元をぽかぽかと叩き出す。\n', '\u3000ぽかぽかが、どんどんに、そして、ずどんずどんに。\n']",['\u3000私がわなわなと体を震わせていると後ろで悲鳴が聞こえた。\n'],['「は、大丈夫だ。犬千代にはすでに根回し済みだ。今頃は市姫様と茶菓子を食べているはずだ。残念だったな藤吉。はっはっはっは」\n'],['\u3000ばかばかしい、こんなことにむきになって。\n'],['\u3000空いた肩に手でぽんぽんと叩く利久。\n'],['\u3000ぶつぶつと言葉を濁す平手のじい様。\n'],['\u3000ぽかぽかが、どんどんに、そして、ずどんずどんに。\n'],"['\u3000今も家臣達のやり取りをにやにやしながら見ている。\n', '\u3000その隣に利久が座り俺を見てにやにやしている。\n', '\u3000にやにやとにやついている。\n', '\u3000さっと隣を通る利久に私が振り返ると彼はにやにやと私を見ていた。\n']"
