ことから,わなかっ,じめから,のおりん,のおばちゃ,わんしー,するぷら,くるから,えんじん,みしたら,くること,べちゃうと,べんとこ,かりする,しなこと,ちらこそ,ぼーでん,すらぶら,ごろから,でんから,するから,ぶりかす,べたこと,おいてく,のろびー,きんぐす,しくしな,ほくさく,がんじー,ひらけば,とんぐら,ちゃらかす,がんばった,ぶりから,たらすぽ,すかうと,りーんえん,くるわな,しゃんぱん,ぶりたっ,びーのお,まるくす,ぺんはー,もそうだ,りんから,とんのた,はーぐじ,もそこそ,いじめら,ばんじゃー,くつもり,しなかっ,するしな,まるばか,どしたら,べんとろ,ぶるどー,わんぴー,ちらこち,しとけば,すーぱー,にこぴー,ぎりすか,こっぷか,うとする,しっくり,かってく,べんじゃー,からざわ,かたがた,えんぐり,からばし,もそうは,にたかっ,ぼんじゅー,すいしな,もおいそ,はたぶー,つんする,うじゃうじ,からのし,びくしな,ぷりちー,からこそ,ころじー,がんぐー,だらしな,ぷんすか,ぴーあー,いそうだ,はっきり,まること,ぱっきん,かったら,るんじゃー,からきこ,かりいら,のしりん,かんから,うところ,からのお,ころんぼか,のしこり,ことこそ,ぼんくら,かすとこ,ぎりすや,よろしく,かってか,かってら,がりぽり,くすぶり,こんばん,しながら,こんぱく,すること,ぼかしな,どさくさ,えんから,きちんする,するしー,からすれ,うだしな,めたこと,こんとろ,するぐら,こんぷり,すかげら,ふんどし,りんぴっ,ちっぷす,ぽんじと,がぶつか,ぶつかっ,りんえん,えんぺら,からおい,すべから,ことばか,じんがー,おんぼろ,ぶつかり,ほいざー,こんとこ,ぽーかー,もそうか,てくるん,じろがち,しっかり
1,2,1,1,4,1,1,1,51,1,1,1,1,1,1,2,1,1,2,1,5,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,3,2,1,1,3,6,2,1,1,1,1,1,1,5,1,1,1,1,9,1,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,11,2,4,1,4,1,2,2,1,4,4,1,1,1,1,1,5,3,1,1,1,1,1,5,2,1,1,2,1,2,6,1,16,1,2,1,1,1,5,1,3,1,4,1,1,1,6,1,1,1,1,7,2,1,1,2,1,1,2,1,3,1,1,2,1,2
