まじまじ,はきはき,ゆらゆら,そろそろ,のろのろ,ばたばた,ぴくぴく,もたもた,ぱらぱら,じわじわ,なみなみ,ごくごく,うとうと,どんどん,にやにや
"['\u3000反射的に受け取ったれいが、一先ずぴすとるの方をまじまじと眺める。\n', '\u3000れいは唖然としてへんりーの顔をまじまじと見つめる。\n', '\u3000小さくなった手のひらをまじまじと見つめる。\n']",['\u3000はきはきとした男の声が野原に響き渡った。\n'],['\u3000立派な躯体をした四頭の馬が、ゆらゆらと首を振り悠然と歩みを進めている。\n'],"['「今は所用で外出しています。ですが、もうそろそろお戻りになる時間ですから、｜仕事部屋《じぇんとるまんず・るーむ》の方で先に待っていては？」\n', '「では、そろそろ軍需産業に参入しませんか？」\n', '「じゃあ、そろそろ行ってくる」\n', '「……そろそろ時間か」\n', '「れいもそろそろ乗馬を習ってもいいころだな」\n', '「ああ、それと特許といえば、瓶詰めの独占権もそろそろ期限切れですか」\n', '「では、そろそろ瓶詰めの改良品を開発してもいいころですかね」\n']",['\u3000のろのろと立ち上がっていた兵士達に檄を入れたはばーどは、隣に佇んでいるれいに目を向けた。\n'],['\u3000前列の指揮官や兵士が狙い撃たれ、ばたばたと次々に倒れた。\n'],['\u3000すると獲物は何かの異変を感じたのか、その小さな耳をぴくぴくと動かす。\n'],['「もたもたするなよ！最も遅かった分隊には罰則があるのを忘れたのか！」\n'],['\u3000その日はぱらぱらと雨が降っていた。\n'],"['\u3000胸中にじわじわと込み上げる、戦いへの恐怖と興奮を。\n', '\u3000教え込んでいた散開隊形を取らせ、銃剣を輝かせながら横隊はじわじわと前進した。\n']",['「例えるなら、ばすてぃーゆ陥落前のふらんすはなみなみと水を注ぎ込まれたこっぷのような状態だった、とでも言うべきでしょうか」\n'],['\u3000この時代に４万ぽんどの年間所得者ともなれば、極々（ごくごく）一部の商人、銀行家と紳士にいぎりすでも有数の貴族というところだ。\n'],['\u3000へんりーの懇願するような瞳から目を背けて、れいはあめりか独立戦争のこれからの経緯と結末――そして今後数年間のいぎりすの主な歩みをとうとうと語り始めた。\n'],"['「国王の権限はどんどん縮小され、革命家たちには意にそわないことも強制される毎日。そして今年の４月１８日には毎年恒例だったさん＝くるー宮殿への行幸も妨害される始末」\n', '\u3000当然、あるふぉーど家が治めるこの町でも気温はどんどん下がり続け、ここ最近はぜろ度を下回ることも少なくない。\n', '\u3000価格の高騰や有事に備えたい政府からすればふれっどの食品加工会社に限らず瓶詰めをどんどん製造して欲しいというのが偽りのない本音だろう。\n']",['\u3000れいが背を向けると、にやにやと口元を歪めたはばーど軍曹が立っていた。\n']
