コントロ,ブラウン,チンピラ,ピンポイ,ザーガン,エンジン,スーパー,テクノロ,ブルトン,スカウト
"['「そうですね。一向衆との戦いの前に物流と経済で侵食して、伊勢長島をコントロール出来れば最良ですね。それが無理でも伊勢長島からのお金が尾張に入れば十分です」\n', '\u3000ただ流石の一向衆も今の織田家が、物流と経済で伊勢長島をコントロールしようとしてるとは気付くまい。\n']",['\u3000見た目は二十歳くらいでブラウンヘアの派手なお姉さんといった容姿をしているが、見た目に影響されたのか派手好きな姉御のような性格をしてる。\n'],['\u3000何か金をたかりに来たチンピラにしか見えんのだが。\n'],['\u3000人手が足りないから擬装ロボットも置いて、当面は衛星で監視してピンポイントに泥棒を退治するしかないかね。\n'],['\u3000まさか超小型の護身用レーザーガンを持ってるとも言えないしね。\n'],"['\u3000粗銅は密かに金と銀を分離したのちに粗銅に戻すと明に売るという名目で津島に運ばれて、オレ達が使ってるガレオン船に偽装した核融合とエンジン付きの船に乗せてそのまま前線基地にしてる小笠原諸島に運ばれてシャトルにて宇宙に打ち上げ要塞シルバーンの工場にて宋銭と明銭になり再び地上に下ろすと粗銅の代金として織田家に納める。\n', '\u3000ガレオン船としては大型で小型の核融合炉とエンジンが付いてる上に、正確な海図にソナーやレーダーとオートバランサーとＧＰＳも普通に使える。\n', '\u3000走らせるにはエンジンを使わないと時間がかかるから今日は無理だけど信長は無言で船や帆を眺めていて、勝三郎達は船の大きさに感動してる。\n']",['\u3000結構甘くて病害虫にも強いＳＦのスーパー品種。\n'],['\u3000ギャラクシー・オブ・プラネットのパイロットスーツなんかは普通に防弾性能はあるけど、未来の現実にすら存在しなかったオーバーテクノロジーをここで出すのは流石にね。\n'],['\u3000特に那古屋城郊外に作った牧場には日本の在来馬よりは大きく品種改良に向いてるアラブ馬と、大型のペルシュロンやブルトンなどの史実でばんえい馬になった元の馬を持ち込んだ。\n'],['\u3000元は京から流れてきた料理人らしい男で、熱田に居るのを聞いた平手政秀が自らスカウトしたらしい。\n']
