つらつら,まじまじ,ふむふむ,そろそろ,おいおい,とんとん,ばらばら,いちゃいちゃ,うろうろ,ばたばた,するする,ぬけぬけ,ごとごと,どんどん,がんがん,ぱんぱん
['\u3000そんなことをつらつら考えていると隣の彼女が正座したままこちらに向き直り畳に手を付いて挨拶をする。\n'],['\u3000聞き捨てならない言葉に俺はまじまじと中佐を見るのであった。\n'],['「譲の奴が送ってきた計画書の内容は…まず砲の最大仰角の変更艦首部の変更ふむふむ、面白いな、あと装甲か…弾火薬庫と主砲周りの装甲強化、ふむこれは判るが水平装甲の強化？戦艦でも75みりのところを倍以上にしろだと？」\n'],"['\u3000あんまり韜晦しすぎると廃止の声が上がりそうなのでそろそろ高性能な物でも発表しようかと考えているがもちろんその代償として生産性が非常に低い仕様にするけどね。\n', '「杉山さんからのつてで伊藤閣下に頼んでもらったんだけどわずかな補助金しか出ていないんだ、それに僕もあめりかに来て12年にもなる、そろそろあめりかに留学して学んだことを元に日本で一旗あげようと思ってね、元々こちらに来たのもその為だしね」\n']",['\u3000おいおい、他国の現在建造中のやつはすべてそうなってしまうがおたくの国が一番旧式艦だらけになるんだが…\n'],['\u3000話はとんとん拍子に進んだがある日をきっかけに俺はその結婚が良かったのか不安になったのであった。\n'],['「なんの、このまま座していてはこのはぷすぶるぐ家そのものが無くなることになる、それに民族がばらばらに独立しては周りの大国に潰されてしまうだろう、我々は団結しなければならないのだ」\n'],['りあ充死すべしだ、早く日本に帰って奥さんといちゃいちゃしたい…\n'],['\u3000うろうろとしているとじょーじ・さーすとんを見つけた。\n'],['\u3000野戦重砲が間断なく打ち込まれその中を歩兵や騎兵が突撃していく、そうはさせじと塹壕から機関銃が撃ちかけられてばたばたと兵士が倒れていく、戦場はまさに地獄絵図となっていた。\n'],['\u3000確か、明治の初めに生まれたはずだなと思っていると目の前にするすると文字が並んで見える、目の前の医師は驚かないのでこれは俺にしか見えてない様だ。\n'],['\u3000本郷はぬけぬけと発見が偶然の事だと伝えた、間違っても「知っていました」とは言わない。\n'],['\u3000開通したばかりの日豊本線の日出駅に降り立った俺がここから車でごとごと揺られて着いたのが大神という村である。\n'],"['「もちろん今後もどんどん新型が出てくるからうちは問題ないがな」\n', '彼らは川の手前で止まっていたのであった。直ちに工兵が川に簡易な橋を架けていく、こうしてどんどんと先に進んでいくのであった。\n']",['\u3000大声で喚かれると頭ががんがんする。\n'],['\u3000観測していた兵の報告に微調整を行い再度発射する、次弾は塹壕に落ち巨大な炎に機関銃陣地が包まれ弾薬が誘爆したのかぱんぱんと何かが爆ぜるような音がする。\n']
