ごろうと,ことから,わなかっ,げろげー,かっさら,きょろする,とことん,こそがり,くつかん,いらしく,わいがや,こそふさ,するぱた,くるから,からこち,すくめた,よれぶり,おためら,うともお,ばりすご,きらめた,かたぶん,くること,さばけた,ごしてく,かりする,おいたっ,つかめた,くっつか,うまかっ,つかめそ,ちらりとこ,べこべと,ぴりほく,ごろから,ぬくもり,ころから,すごいじ,つけてく,ぴんきり,するから,ばかでか,からふく,くるころ,べたこと,おいてく,ゆるばた,しくする,うよかっ,もたくら,てかめちゃ,よろこん,するくす,こそしな,まるかっ,とろかさ,ぶんゆる,からいじ,かりのお,うまくつ,つけたら,わんとこ,どさまざ,けたとこ,びゅーする,はっぴー,るんすか,かっくん,たらふく,にたくさ,でこちら,からさら,つるむん,たらごち,すいしー,きらめき,おいくら,けらかん,べたにこ,ぺこしな,すごかー,くっつけ,ことがば,からすべ,ちかけた,おいくさ,するとこ,まるでこ,ころでか,うともさ,こちから,ちんぴら,ぞくする,がくすく,うきちろ,いそうじ,わーかっ,もそうだ,めえこそ,がらくた,もそこそ,いじめら,くつもり,からくり,せかけた,しなかっ,いらちか,はためら,さばけば,ぶんくた,ぬらこそ,がたかっ,こともご,のしけた,だくこと,めたから,うはぱっ,ちらのお,ゆるめた,そろしく,ぐーぱー,ちかうじ,からかん,ちらこち,かんこと,しなきゃっ,しとかん,ちまくっ,ぬくこと,もくすく,ぼやくよ,うとする,からがん,おどする,ぽつりぽつ,ぽくから,かちゃかち,わんかっ,げたこと,からじり,かってく,するげー,うらくだ,ばたきし,ころもお,のししと,からどん,めたころ,もそうは,くたくさ,にこちら,たらしと,ひたすら,めちゃくちゃ,ぺったんぺっ,きょろしな,つらはき,がりしと,どきする,ぱりかん,がつけば,たらすた,くようだ,かりでこ,くるかん,にこくり,たらさわ,どきしな,さやくよ,すたるん,からこそ,だらしな,くってく,すいのし,のたぐい,はきちん,たらぴし,ぼやする,すかころ,ぼそうと,たっぷり,さくこくり,いそうだ,はっきり,つかくっ,まること,うとにや,するくら,くようじゃ,かったら,きしめた,かんなよ,のおばさ,ばりくさ,ちらにや,はらむら,おいたら,べろうと,うところ,にこわい,もそうじ,とこちら,べたてら,たらくだ,さやから,つかまる,べときん,からじろ,からのお,からこっ,ことこそ,でかかり,ちらとこ,きらねば,よろしく,くりつけ,かってか,ぶつけら,かってら,じとしな,からんかっ,なようだ,かったっ,どろかす,うはけら,もそのお,するなよ,にたしな,のししっ,しながら,さらにこ,からばさ,すること,からひそ,つけくだ,つんでれ,ぶらりん,どしてく,がんのし,がりくだ,めらわな,ばたふら,かたびら,くりとこ,もじゃもじ,からどや,からすれ,しとしな,うだしな,めたこと,こんとろ,がらこち,いそぷら,ことごと,とろうと,のためら,くよくしゃ,ふんどし,こっちま,くらいじ,がやたら,うんちく,がりする,しげにこ,もそうと,ころでこ,たらよろ,がぶつか,すごかっ,ちんちろ,たらごつ,うだから,ちろうか,くたわー,しなめた,ぶつかっ,ぱーかっ,もたくさ,もおおい,ちらはた,からはっ,からもや,がたくさ,ちらへと,うずめた,はたくさ,かすめた,つんぶり,みしめた,まじでこ,こともお,つけるん,ぶつかり,こんちく,たらきり,どたばた,まるとこ,しとるん,からもご,ばしてく,ぶるんぶる,ざわめき,もりがや,はらじん,ころのた,はたから,こんとこ,ひそめた,びりくさ,がくくり,とんどし,けたかっ,けたこと,たらがた,いらする,もそうか,ちらから,てくるん,わんばか,がらもく,わさくら,たらちっ,ころへと,じとばか,すればき,しっかり,ごちゃごち,ことくら,びりのた,いらじろ,うとばか,うとすれ
1,6,9,1,1,1,10,1,1,1,1,1,1,2,1,3,2,1,1,2,1,1,4,3,1,1,1,1,1,1,1,1,2,1,2,3,26,3,10,2,7,1,1,1,2,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,2,5,1,1,1,8,1,2,2,1,3,1,2,2,1,1,1,1,2,1,1,7,1,2,4,3,2,13,1,13,1,1,2,2,1,6,1,1,1,1,1,1,2,1,2,1,4,2,2,1,1,1,1,1,2,32,1,1,1,1,1,2,2,1,4,1,1,2,1,2,1,3,1,1,9,2,13,6,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,3,2,2,40,1,1,1,2,1,34,4,2,2,1,1,1,1,1,16,1,1,4,1,1,1,1,1,1,1,9,2,1,1,1,64,2,1,1,1,1,2,2,2,1,1,1,2,1,2,58,1,1,61,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,4,1,1,2,3,1,1,1,1,1,1,3,2,1,2,2,1,2,1,1,2,2,1,1,1,1,6,1,1,1,1,1,2,1,2,1,7,2,2,1,2,4,1,1,5,6,4,5,1,1,1,3,3,1,17,1,1,1,2,1,1
