でかかっ,ぎとする,ぐーぱん,つかえん,つけたっ,がりから,たらすか,たらふく,おいてく,がんする,りんとろ,すかうと,まじいら,がらちら,ぱっきん,こそうと,つかはら,かんぱく,くようだ,がらすや,こんくり,ごくでん,ちまくり,けたから,うとしな,じろうと,からすれ,くるから,でんごしゃ,くりする,はっきり,のおぼこ,おちする,べたとこ,うとする,からいら,のたかつ,うだから,よろしく,くだいじ,びらかす,わんがば,もそこそ,うかでん,がらぽつり,からかっ,こりごり,けたしな,きんじろ,てくるん,ぶつくさ,ぐんおん,るんから,さわきん,かたもり,とぼけた,きんふさ,がらにこ,わなかっ,うだいじ,まること,もりしげ,ばたしな,がくべら,ばたかつ,ことから,うところ,かってら,しこうじ,ちらこっ,ぞくびり,つけてく,うとうは,かすげー,つるまる,うだしな,ぶーびー,ごとうか,すたどー,たっぽい,うとるん,べちゃいそ,たらしく,つけはっ,もそうだ,からじり,どきくだ,なようだ,でんぷん,いらしく,もたいそ,うらしく,するなよ,ことすら,くってか,かんから,いらくさ,くすこと,くるわい,ことぐら,すればさ,ころから,するから,とことん,わなぐん,ちゃらけた,すること,あーたら,ふらこっ,じんじゃー,しなかっ,ことがば,じりいじ,しゃーぺん,べとこん,がんでん,めたから,のおちゃら,あーふら,たっぷり,いそうだ,でこちら,がたのし,ことばか,にやしな,もさくさ,せかふら,でかすか,にやする,るんがば,からこそ,こてんぱん,ぴんから,めたこと,うじする,うんちく,わーきら,きんから,がらにや,するぐら,ひたすら,するとこ,ぱちくり,はっはー,げーぴん,しなこと,からこつ,かすがや,くらしく,くること,こんぷり,からのお,こともご,めきしこ,とんちか,けたこと,つらぐん,しながら,どんぱち,ぽいから,すいから,にこしな,かんぱち,かたむら
1,1,1,1,1,1,1,1,1,1,2,12,1,1,1,1,1,1,1,1,8,2,1,2,1,1,1,2,1,1,3,1,1,1,11,1,1,6,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,7,2,4,1,1,1,1,4,4,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,1,1,1,4,1,1,1,2,1,1,5,3,1,1,34,2,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,2,1,15,1,1,1,1,1,1,1,1,3,6,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,3,55,1,1,1,1,1,1
