にことこ,からとん,たってか,めちゃくちゃ,おいてく,すかうと,そろわな,すごくよ,のしがら,ぴかりぼー,ばらくす,でんぐん,からがら,からすた,ばたつか,ふかしな,ちんどん,けたから,うとしな,めたぼり,からすれ,くるから,はっきり,ぴんぽい,うとする,うだから,つけちま,よろしく,ことさら,とろうと,めたころ,しなとこ,もそこそ,がりこそ,ちんぷん,すくする,まるとこ,けたかっ,かんぷん,てくくり,てくるん,するかっ,のおさら,するすべ,とこちら,どんでん,うじくら,からよろ,せかけた,からもそ,ぷりずん,こそすれ,はっぴー,べりから,ちらから,ぬけがら,わなかっ,たらさら,しくはら,うかわい,まること,しっかり,どんぶり,かりごと,うまくね,ことから,うところ,かつぷら,のたしな,うとでん,からすべ,からくり,ぶつけら,わんばか,かりきり,うかめた,わんぱく,かんべん,どーぴん,たらしく,どかしく,しっぷり,たらすご,もそうだ,じろぎす,めたとこ,いらしく,じめじゃん,がたたっ,おいくさ,もたいそ,かすなよ,からくる,するこっ,ことすら,はたじろ,はたぶん,するから,とことん,はっする,すること,かったら,ちょんぷり,するくら,しなかっ,からしっ,ぱりぴり,くつもり,ころかす,かっこつ,しこめら,すぱいら,そろばん,めたから,たっぷり,くんはー,くらうん,がらこち,いそうだ,からもた,でこちら,ぱくるん,おいしく,すかうん,なみにこ,そろうと,かってく,でかうん,からちく,でかすか,がさむず,からこそ,ぶーめら,あっぷする,うまいら,どんする,ぶかしげ,くだうん,つかねば,うんごー,するごと,もやたら,するとこ,はきちん,こんとろ,からぶー,わいがら,きんぐだ,こんぷり,からあぷ,からのお,がつけば,おどけた,にこちら,さらにこ,かっさら,にためら,しながら,くらいじ,わーばら,こそはー,うとすれ,くるかっ,ことはき,ころうと,どたばた,くりこん,じりかん,てかつか,がりつか,はたいそ,くすぐり,つんざく
1,1,1,2,4,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,12,1,4,1,15,1,1,13,2,1,1,1,1,1,1,1,4,1,1,1,2,3,1,3,3,2,1,1,3,1,1,4,1,1,2,1,4,1,1,1,2,3,3,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,3,1,1,1,1,2,1,1,1,1,1,1,7,3,1,22,5,1,1,12,1,1,1,1,1,1,2,1,2,1,1,1,2,3,1,2,1,1,1,1,1,5,1,1,1,1,15,1,1,1,1,2,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,6,1,1,2,22,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
