ズタボロ,スッキリ,コントロ,サンプル,ペットボ,ジタバタ,カチャカチ,トップク,トッパー,ホットコ,ビシバシ
['「ま……逃げた後はご想像にお任せするわ。けど私としては、あなたがズタボロになっている姿を見たいから、少々無茶されることは覚悟しておいてね」\n'],['「私自身、達樹にも心情的にスッキリして欲しいから」\n'],['「学問分野で言うと、魔法開発学の一つだと思うけど……つまり、魔力保有をしている人間がどういった形で魔法を使えるようになるかを解明すれば、魔法使いの数なんかをある程度コントロールできるようになるんじゃないかって話」\n'],"['「それも目下調査中です。三石さんの報告によると、九秋の研究機関から青井神斗が研究サンプルを持ち去ったらしいので、それを使ったと見る向きが有力です」\n', '「サンプル……ですか」\n', '「……とある方から、サンプル品として……譲り受けたものです」\n', '「ふむ、そうか。サンプル品……しかし、性質は普通の能力者が扱える物でもないのだが。言うなれば、君のような魔法使いでありながら魔力の低い人物が使う……まあ、開発者から見れば失敗作のような代物だ」\n', '「いや、新製品のサンプル品。数か月後に販売される予定の品物だ」\n', '「でもサンプル品って、何か問題とかありませんか？」\n', '「うん。こういうサンプル品の検証とかに商店に立ったりするんだよ。それで、頼みと言うのは、少しばかり非公式だ。あまり公にしたくなくてね」\n', '「サンプル品を渡したというのが解答だよ。私の目から見て、君が適任なんじゃないかと思って」\n', '「それで、その盗品を取り返してきて欲しいんだ。サンプル品のテストにもなるし、一石二鳥だろ？」\n', '「こういうサンプル品とか試作品とかに警察は目を光らせててね。場合によっては法律違反とかなんとか理屈をつけて没収される危険性がある」\n', '「これはサンプル品を渡す交換条件と思ってもらえればいい。それに一つ言わせてもらうと、君のように魔力を保有して使える増幅器はそれ以外に多分ないよ。他の店に行っても、徒労に終わるだけだ」\n', '\u3000それに加え、サンプル品ではあるが新製品というのも気に掛かった。疑問に思う所はあるが、そういう物を使えるという部分は一応魅力的だったし、何より優矢の強い勧めもあった店であるため、ポイントも大きい。\n', '「魔法学科の人物かつ、君の持つ増幅器のデータサンプルを取りたかったのだろう。そして君は青井からＧＰＳを渡されてペンダントを手に入れた」\n', '\u3000頼み事を引き受けた翌日、早速達樹はサンプル品を試す。\n', '\u3000達樹はサンプル品と一緒に渡されたマニュアルを思い出し、意識を集中する。\n']","['\u3000早河は舞桜にペットボトルのお茶を渡しつつ問い掛ける――場所は喫煙室が近くにある休憩スペース。自販機が存在し、早河は缶コーヒーを手にしている。\n', '\u3000ペットボトルを開けながら定岡が問うと、達樹は苦笑した。\n']",['\u3000――その言葉の瞬間、彼は突如ジタバタするのをやめた。どうやら、あきらめたらしい。\n'],['\u3000床の上でカチャカチャと音を立て一心不乱に作業をする姿は、確かに研究者という言葉が似合うものではあったが――正直、見ていて気持ちの良いものではない。\n'],"['\u3000笑う祖々江――達樹としては、こうして学園でもトップクラスの成績上位者と肩を並べて話をすることなど、夢にも思わなかった。\n', '「住む世界か……確かに魔法学科で成績トップ。さらに実技においても上級生を差し置いてトップクラス。さらにさらに月一の実技試験であらゆる属性を使いこなす七色の魔法使い。おまけに警察から正式依頼を請ける人間とあっては、関わったが最後みたいに思えるな」\n', '「舞桜が魔法に目覚めたのは……確か、中学入った直後くらいだったと思います。その時点では同年代と比べ優秀な成績を修める魔法使いの一人というだけでしたが……半年もしない内に全ての魔法使いの中でトップクラスの実力者に変わりました」\n', '\u3000何せ、学園でもトップクラスの実力者――加えて相手は不良集団とはいえ、魔法使いではなく増幅器使いが多い――\n']","['\u3000実際、彼女は舞桜自身に明確な敵意を表さない限りは基本関わらないスタンスだったはず。さわらぬ神に崇りなし、という態度が主だったもので、むしろ彼女はストッパーだったはずだ。\n', '「いざとなったら無茶をする腹積もりなんだろうが……本当ならストッパー役として達樹も連れてきた方がよかったかな」\n', '（俺がストッパー役になればいいか……役目を全うできるかすごく不安だけど）\n', '「パートナーとなるべき相手は……立栄君の、ストッパーの役目を果たさなければならない。彼女はどうしても、立栄君を守ろうという気持ちが先走る。そうしたことをする彼女を、パートナーとするわけにはいかない」\n']",['\u3000優矢が声を発した。二人の目の前には食後の飲み物が置かれている。優矢の目の前にはホットコーヒー。達樹の前には冷たいウーロン茶。\n'],"['「日町さんからビシバシいくよう言われているので、私も頑張りますよ」\n', '「今はひとまず、達樹に余計な心配をかけさせないようにすること。訓練は私がビシバシやるから」\n', '「任せとけ。ビシバシやるから安心しろ」\n']"
