辛い
"['\u3000正義の味方の辛いとこですね。\n', '「辛いかい？」\n', '「辛いよね。だよね。憐れだね」\n', '\u3000“嫌われ者”の辛いとこですな。\n', '――これまで犬咬には、たくさん辛いことを強制したけれど。きっとそこに行けば、ちょっとはいい思いをさせてあげられるかも。\n', '\u3000ただ、思ったほどには辛い日々ではありませんでした。\n', '\u3000ぎゃぐ漫画のきゃらみたいな名前だけど、実際彼女は本当に辛い人生を歩んだ人だった。\n', '「この身体で、逃亡生活は辛い」\n', '\u3000……於保多さんはきっと、辛い思いをするに違いなかった。\n', '\u3000辛いことの多い世の中です。\n', '\u3000辛いものと甘いものの永久こんぼ。\n', '「あなた達が今後、人の道にもとるような真似を行ったと聞いた時は……いいですか、いつでも、私はあなたたちに命ずることができます。死ぬより辛い目に遭わせてあげることだってできるのですよ」\n', '「辛いこと、思い出させちまったかな、って」\n', '「辛いな」\n', '「あ、それと、甘いものばかり続けて出されても困ります。甘いのと辛いのを交互に。ばらんす良く」\n', '――これで、嫌なものを見ないで済むし、辛い思いもせずに済む。\n']"
