バタバタ,タジタジ,ジロジロ,ボサボサ,ハッハッ,バキバキ,ブイブイ,パラパラ,バッサバッサ,ジリジリ,ガタガタ,パクパク,ボコボコ,ポツポツ,ホッホッ,ヒューヒュー
"['バタッ！バタバタバタバタバタバタバタバタバタバタッ！\n', 'バタッ！バタバタバタバタバタバタバタバタバタバタッ！\n', 'バタッ！バタバタバタバタバタバタバタバタバタバタッ！\n', 'バタッ！バタバタバタバタバタバタバタバタバタバタッ！\n', 'バタッ！バタバタバタバタバタバタバタバタバタバタッ！\n']",['俺がタジタジになって答えると、\n'],['あまりにジロジロ服装を見ていたからだろう。女の子に注意されてしまう。\n'],['さっきまでボサボサ髪の黒髪で眼鏡をかけた少年は消え、その代わりに現れた死んだはずの少年は口を開く。\n'],['「ハッハッハッ！よく、俺に向かって軽口がたたけるな。まぁいいだろう。神谷を倒せば教祖様にも認めてもらえる。貴様はここで死んでもらおう」\n'],['ドガーン！！！！！！バキバキバキ！！\n'],['「政府からの仕事って言ってんだし忙しいからしゃ～ないだろ。けど、すっげぇなぁ、遊太は。本垢で実力でねじ伏せることしないで。本垢でブイブイ言わせて親のこと話したらスクールカーストトップに君臨するのにそれしないなんて」\n'],['そういうと、パラパラと何か音がする。何か違和感を覚えたなぎさは自分の胸元を見る。\n'],"['しかし、襲ってくるのは人間ではなく雑魚モンスターだけだった。俺が出るまでもなく、結城が勇者の剣でバッサバッサと四方八方から出てくる敵を倒していく。\n', '次々とゴブリンの首をはね、胴体をバッサバッサと斬り倒していく。\n']",['ジリジリと何倍にも強化された音が俺の鼓膜や体を揺さぶっていた。俺は耳を塞いだら今度は血管の流れる音が聞こえ出す。\n'],['よっぽど、強い力と速さで吹っ飛ばされていたのだろう。両足を地面に踏みとどまるために地面を踏みしめる様に力をいれる。しかし、下からの反動でガタガタと足に振動が伝わる。それに、摩擦熱で勇者の靴を履いているのに足の裏が熱い。\n'],['さゆみは突然の出来事に混乱している様で、あたふたしている。みかんも突然の出来事で開いた口がふさがらず呆然と立ち尽くしている。魔須美は俺とゆりの状況を見て口をパクパクしている。心情が一番読めん。\n'],['万年の笑みを浮かべながら、両手でボコボコに殴っている。結城は鼻血を流しながら、顔は至るところに内出血が見られ、唇や頬などの頭蓋骨が守りにくい部位は出血を起こしている。それでも、シロは笑いながら殴りまくる。白い服が結城の返り血で真っ赤に染まり出していても。\n'],['マスクとコートはクロ仕様だが、マントが幼少期であるセントのものだった。コートも実は黒一色というわけでもなく継ぎ接ぎのようにセントの服がポツポツと残されていた。\n'],"['「ホッホッホ！よいのじゃ。もう気にするでない」\n', '「まだ駒はたくさんおる。ホッホッホ！」\n', '「ホッホッホ！神は寛大である。大罪を犯したものでも信じる心があれば救ってくれるのじゃ。それがどんな人間だろうとな。のぅ……、神谷戦斗くん……」\n', '「ホッホッホ！神は信じる者、正直な者を受けいれる寛容なお方じゃ。畏敬の念を持って神のお導きに従うのじゃ」\n']",['「ヒューヒュー！年齢イコール処女だった魔須美もついに解禁ですか」\n']
