もわかっ,すっかり,てくがら,かりだっ,すること,のしずく,がくがら,ことだっ,うとしな,こそがし,すやはた,にたじろ,ちらから,からすっ,ふっとこ,うじへと,いがふわ,うようだ,かったじ,はっきり,しながら,こともそ,こしばら,がつくよ,とくすや,ちゃらけた,ことしば,ことさら,かったた,こうから,くだから,じろぎし,ずかしく,ぶつかり,よろしく,はらしく,てかぶり,からもそ,こうする,さってく,さっぱり,つけてく,すくめら,とろうと,ばりつい,かつてく,もそのた,うしがら,しなかっ,からひや,しないじ,ぼろしな,ぶりつい,がつくさ,しなどし,ぶつかっ,にこびり,ころだっ,がらくた,するとこ,からこそ,うきから,すくがら,がしもそ,とこちら,くすから,ばらくす,こそがじ,かりきり,おいてく,めたくす,うきさん,がたかっ,にこもり,うはぼそ,わなかっ,がくしゃり,がっちり,のしがら,たかもわ,ことはた,のしがっ,ひたすら,むくすや,きりだっ,つけたか,ずかしげ,がみつか,がってく,ことくら,うとする,すらしば,ぽっかり,もそこそ,ことこそ,ちらこそ,かったら,ぴらにや,ふさわし,するから,けたこと,じめから,もくがら,からぽっ,はらわた,だったか,しくこほん,だったら,けっぱち,ちかけた,うきのそ,たかぐつ,さんくさ,ずっとこ,ことすら,うるさく,びりつい,こそがく,もわから,うははっ,ずかしな,かってく,めたから,とくぬる,とくだら,ついたじ,しくすら,うきはた,らんかっ,がしはた,ぐしょうき,たらこち,がみつけ,うはがっ,すごくよ,うところ,きくする,きくとっ,ずること,つけてか,からにや,からしば,ぶりのこ,ごみから,かすこと,すいこと,かったか,とくがら,ずくのそ
5,2,2,1,29,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,9,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,2,1,1,1,1,1,2,1,15,1,1,1,2,1,1,1,1,1,2,1,10,1,1,2,1,1,1,2,1,2,1,1,2,1,1,6,1,1,2,1,1,1,5,1,1,1,1,1,1,1,11,1,1,1,3,1,2,1,5,1,4,1,1,1,1,3,1,3,1,1,1,1,1,3,10,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,1,4,3,1
