辛い
"['「そして二つ目はますたーは大の巨乳好きです。言い辛いですが貴女からは何の魅力も感じません！」\n', '\u3000言い辛い、と言いながら自分の豊かな胸を張って断言するぴおん。しかし自分が巨乳好きである事を自覚しているさいは、これには何も言う事ができなかった。……けっして制服越しに揺れる彼女の胸に見惚れていた訳ではない。\n']"
