ことがた,すっかり,じたのさ,するにこ,するぐら,すること,かちんこち,でぶつか,だったっ,からいら,けたごぶ,もたしな,はたじた,びかけた,うじゃうじ,うしばら,ことだっ,けたとこ,へとひっ,ぐらいじ,すごいじ,がやたら,はたじろ,ちらから,からすっ,いがする,すっごく,きくよろ,うようだ,くったっ,がしてく,ぐちゃぐち,くーだっ,くっつい,けたほか,ばっかり,あはきょろ,めたとこ,がくぐり,みしめた,はっきり,しながら,どくさく,わらずき,いらしく,けたから,こともそ,こしばら,いじくら,べそかき,もそうし,はきつか,すやおー,にこはら,がみつい,はたたた,くださっ,ぴーする,わやくちゃ,かったっ,にこのそ,からごぶ,がくすく,こうから,がりくね,からのこ,うようじ,がちむち,しこから,つけだっ,ぶつかり,こそしな,びかかっ,よろしく,すごくい,いがぴく,ちらこち,ばしてく,からたた,がばさば,よろめき,がじとっ,おーがや,ふらしく,がたかた,わーふっ,ぶりから,こうする,さっぱり,どかしげ,ついてか,つけてく,もそうだ,すくめら,ふるにこ,いそうろ,ことぐら,なようじゃ,てかけた,しばしお,あはくす,からだら,うしたら,するごぶ,つけたら,のたうろ,がたいそ,しゃっこう,くにふわ,ころから,しなかっ,てらへと,にやしな,かりのめ,あはぼく,ぶつかっ,あはけた,ついさっ,かさねば,もたせか,いがちら,こうもり,ばっくす,ころだっ,するとこ,うきぼり,こしたか,からこそ,たらおー,ぺこだっ,わいいら,がったか,ぴーくに,がたがく,くださら,とってく,ばらくす,つからん,ぼやけた,げたこと,ぐらいが,ひくわー,けっこう,がたかっ,にたがり,すごぶり,もじしと,ほったら,わなかっ,がっちり,のしがみ,しなくちゃ,しないが,らんから,かっこう,ごきぶり,こりから,ことはた,ちらへと,ひたすら,おいしく,ぱーつか,わないじ,ころさっ,ぴりはっ,なみにちゃ,くどわー,うしてく,いがこく,ことがば,さってら,ぐずする,おろする,まろうと,がみつか,とろすた,にこさん,がってく,じたじと,からくた,するもこ,からぶつ,すくどー,からぼこ,うしてら,うとする,こうへと,はっぴー,にこへと,がしたか,からはっ,あはにや,たらしく,へとひそ,へとちら,からぶら,あはにこ,ぽっかり,へとすっ,ことこそ,どたばた,あはひら,ばっちり,たらぶち,めたごぶ,かったら,にこがぶ,さんから,ばっくど,するから,けたこと,わないが,はらわた,だったか,あわたた,だったら,ぐちゅぐち,こそうと,しなこと,ふらつか,ずっとこ,しくのた,ばきにこ,おーくに,ことすら,からぼと,すっぽり,ことしな,めちゃくちゃ,からずっ,だらしな,がらこく,こちから,ぼりする,もごぶり,ざわめき,くつもり,がみのた,じたばた,ばたつか,もわから,もりだっ,おろうと,いがじと,びかぐー,かってく,がちゃがち,もたくさ,むしゃどー,ころのさ,たったか,ずたじろ,わなくっ,たっぷり,きらいじ,どたどし,ふかのそ,ごとくに,ぶつけた,がしばら,ついてく,じりすく,するおー,かちゃかち,がっかり,あはおず,あはじゅる,よろけた,おーらん,がみつけ,びくすく,にこから,うところ,きくする,ついたら,ぶらんどー,かすこと,どかかり,かたこと,うろつい,へとふら,ひくつか,かったか,がぶつか,おーくさ,つかわし
1,2,1,3,5,17,1,1,2,1,1,1,1,1,1,2,1,3,2,3,2,1,1,1,1,1,1,1,1,4,2,4,1,1,1,4,1,2,1,2,22,86,1,1,1,1,1,1,1,1,1,1,2,1,8,1,7,1,1,3,2,3,1,8,1,1,1,1,1,1,1,1,2,8,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,3,1,2,2,1,1,1,5,1,1,1,1,2,1,3,1,21,1,1,1,2,7,1,1,1,1,6,1,2,1,1,2,2,1,3,2,1,1,1,1,1,1,3,1,1,1,1,5,1,2,1,1,1,1,1,1,4,1,1,4,1,1,2,2,1,1,1,1,1,4,5,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,16,3,2,1,1,1,1,1,21,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,15,1,1,1,4,2,2,4,7,1,6,1,1,2,1,2,1,1,1,1,1,1,1,1,3,4,1,1,1,6,5,6,1,12,1,2,9,1,1,1,28,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,102,1,1,1,12,1,2,3,1,1,1,1,1,3,7,8,1,5
