すらつい,すっかり,がびくっ,ついのめ,ずーむし,からすく,かりだっ,すーつけ,すること,こんぱく,でぶつか,ほろぐら,くすもた,くすこと,からかき,がったら,がたいが,からがら,のそのさ,ことだっ,だったた,うとしな,もそちら,けたとこ,こりごり,とーすた,つらはっ,のささや,おどけた,もたつい,すらひっ,かったじ,はたぶー,くっつい,ばっかり,にこちら,にこうし,ぎらつい,すくつけ,はっきり,うだから,しながら,がばきり,げたとこ,いらしく,がらもそ,けたから,こともそ,にこのこ,もそうし,どろおど,のろごと,うともろ,さんぐら,こんがり,ばたふら,からこう,しおぺら,こそこち,かったっ,どさぶか,からぽと,ずるふら,にやけた,さんくす,げたかっ,ことから,かったた,こうから,しこから,ふがぶつ,とこから,ぴらから,ぶつかり,がさごそ,くすへと,びかかっ,よろしく,ばしてく,すらする,さんきゅー,もこちら,からぶり,ついてか,つけてく,もそうだ,しばかり,がたくさ,ことぐら,くだがさ,こぽこと,わいがや,うしたら,からずら,がたいそ,さんだっ,ころから,しなかっ,ほかふら,つらから,ぶつかっ,さらにや,ついさっ,ばっくす,ころだっ,こうもそ,がらくた,するつい,どくぼや,するとこ,いらつい,からこそ,すらしな,がたたた,ちかけら,くすから,ばらくす,ぎたこと,おいてく,くすがば,こうがや,げたこと,ばらのこ,がたかっ,ぞくする,もくどく,わなかっ,がっちり,しないが,ぼろだっ,ごきぶり,ぶーめら,にこのし,がただぶ,ころこち,こんぴゅー,ちらつい,ひたすら,さんぷる,どきつい,きーわー,もそもこ,のめぐり,うしてく,きりだっ,つけたか,しわかっ,ことがば,からぱき,がってく,ことくら,ぐらさん,うとする,からさら,こうへと,ふるくら,はっぴー,からそろ,がしたか,からはっ,ぽっかり,すっぱり,しなとこ,しくする,のさぶか,もそこそ,おいがぶ,ばっちり,すってか,くすぐら,ばらだっ,からふる,かったら,たらさっ,むずあっぷ,ふさわし,するから,ばっくに,けたこと,ぱりすご,わないが,はらわた,すいがた,だったか,だったら,うともそ,ちりんちり,ずっとこ,ぽこぽと,てかけら,うとびく,すっぽり,とったら,ことしな,からずっ,さんくら,さんがさ,くつもり,するくら,ばたつか,もわから,もりだっ,からする,かってく,がちゃがち,いじけた,かっぷか,けたとっ,まじくす,たったか,てらすか,とっぷく,からこち,いがらん,ふるすい,さーから,くすだっ,くいこう,とっくに,ちらつか,うところ,たためそ,ついたら,がしたら,ぶりだっ,かすこと,へっどし,ばっくさ,かったか,がぶつか,つかわし
1,6,1,1,1,1,2,1,37,1,1,4,1,1,1,1,1,2,1,11,3,1,1,3,1,2,1,2,3,1,1,1,1,1,1,5,2,3,1,5,8,21,1,1,1,1,2,1,1,1,1,1,1,16,2,1,3,1,1,1,1,1,5,1,1,1,12,6,2,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,2,7,3,1,3,1,1,1,1,1,1,1,2,5,1,1,3,1,2,3,7,1,1,1,1,1,1,18,1,1,1,4,1,1,1,1,1,1,1,2,1,1,6,3,1,1,4,1,1,1,1,1,2,4,1,1,1,3,1,2,1,1,1,1,1,3,1,2,14,2,1,1,1,1,2,1,1,1,1,2,1,4,1,1,1,1,1,1,3,1,1,1,3,2,2,1,3,4,1,14,8,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,5,4,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,1,1,1,2,1,3,1,13,2,3
