おろおろ,わたわた,がちがち,ぶかぶか,ぷるぷる,じりじり,そろそろ,こくこく,まじまじ,さらさら,おいおい,ぼこぼこ
['でぃっくとりぃずがまじまじとその魔力球を見つめている。その一方でてぃあは困り顔でおろおろとしている。\n'],['くりむの質問に真っ赤な顔でめありがわたわたと手を左右に振る。\n'],['「俺に料理を期待するな、大体、旅の途中も干し肉やがちがちのぱんだったろうが」\n'],['この家の主であるところのこるとは1人暮らしのため、最低限の物しか置いていない。ましてや女性ものの衣類などあるわけもなく…… 暫しの後、ぶかぶかのだーくぐりーんのろーぶを羽織った少女の姿がそこにあった。\n'],['抱きかかえたあいりすがぷるぷると震えている。\n'],['その矢を放った後、ごぶりん兵達はじりじりと後退して行く。大盾のために動きづらいうぉりあーも後退を始め、大通りの脇道に待機していたごぶりん兵達が彼らの前に展開してゔぇるな兵達を迎え撃つ。\n'],"['「ん、一緒に南西の共同倉庫に行く、そろそろ皆も集まっているはず……」\n', 'そろそろ日が暮れるかと言うところで宿屋こと、めありの家に辿り着く。俺とくりむの後ろにはあっしゅとめありが並んで歩いている。\n', '「そろそろ相手の魔術師の魔力感知範囲に入る可能性がある」\n', '今まで、駅馬車の経路にある村落を選んで滞在していたので、警戒の魔術を展開している大規模な町に入るのはこれが初めてである。多少の不安はあるが、どこかで試行しなければ不便に過ぎるし、そろそろ纏まった物資の調達が必要になってくる。\n', 'そろそろ日が暮れるので、夕食の準備をしなければならない。手元の麻の生地をしまい、家に入ろうとすると、子供たちと一緒にりぃず姉がこちらに歩いてくる。どうやらでぃっくは合流できなかったようだ。\n', '少し先でてぃあにめあり、あっしゅが此方を待っているのが見える。いつまでも待たせるわけにもいかないし、そろそろ歩き出すとしよう。うっどふぉーどの町はもう少しだ。\n']",['兵士は無言でこくこくと頷く。\n'],['でぃっくとりぃずがまじまじとその魔力球を見つめている。その一方でてぃあは困り顔でおろおろとしている。\n'],['他の皆が見守る中、彼女の頭部、折れた2本の小さな角の間に手を置く。さらさらの黒髪の感触が心地よい。魔力を浸透させ、彼女の内側の魔力の流れを把握していく。\n'],"['「おいおい、まさかゔぁんぱいあになったとか言うなよ……」\n', '「おいおい、顔は殴んなよ？ 後で抱くときに萎える」\n']","['このまま鞘に納めた太刀で怯える令嬢をぼこぼこにするのも何なので、一度太刀を離して徒手での組討ちに入る。この辺の技術はでぃっく直伝だ。\n', '何度も叩きまくっているうちに相手の兜がぼこぼこになり自分の剣の鞘も罅割れたが、脳震盪でも起こしたのか、相手の意識は無くなっていた。その兵士をあびぃは除装させて、黙々と麻紐で縛っていく。\n']"
