つらだっ,するばっ,くどこと,てかわし,すっかり,たらずぼ,ばったじ,うしたか,すること,らんこと,くだけた,からいら,びかけた,たっぷす,べたとこ,ことだっ,うとしな,かたこん,にたじろ,がぶらん,めきしこ,かったじ,くっつい,のしすた,ばっかり,にこちら,もろくに,しとばっ,のたしな,めたとこ,みしめた,はっきり,うだから,しながら,はきつい,がらくら,こともそ,にやたら,ごりから,はきつか,ばっくら,からのた,くださっ,からざわ,わしいが,からこう,かったっ,ぐらかす,にやけた,こそつけ,かりする,げたかっ,ことから,こうから,ずかしく,ばっぐだ,おいたら,ごみだら,びかかっ,よろしく,がらわい,ふるおー,けたぶー,くださー,さっぱり,もそうだ,しばかり,ことごと,つけたら,さんだっ,ころから,しなかっ,こんてく,ばくだら,にこびり,ぱっちり,のさばっ,からこそ,すーぱー,くださら,くらすか,てかたか,ばらくす,ころわた,けっこう,くさから,わなかっ,しないが,もくぐっ,ひたすら,いそうだ,ずらしく,ぐらつい,つけねば,からくっ,とーから,ぺっくに,まろうと,からちら,うじきり,うとする,こそおい,がらいじ,たらしく,ぐらつか,ぽっかり,すっぱり,からまろ,ぶちのめ,ことこそ,すくめた,こそぎと,とったか,ちらこそ,かったら,さんから,ふさわし,するから,ばっくに,けたこと,わないが,だったか,だったら,からげー,とっとこ,こちたら,しなこと,かっこつ,こしいが,かってか,ふらぐだ,もだから,ぺっくだ,すっぽり,からちゅー,さんくら,からすー,ざわめき,くつもり,するくら,もりだっ,とーちか,けたかち,ずかしな,らんがく,からぶち,どくちょろ,からすか,むらいが,ついてく,ぶつけら,たらいら,からつい,さんのこ,ぼろのこ,じくこと,ひっつか,たらこち,くいこう,とっくに,きくする,かすこと,にこそげ,きらいが,するわい,うろつい
1,1,1,1,6,1,1,1,19,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,7,1,12,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,3,1,1,1,2,4,1,1,2,1,1,16,2,1,1,1,2,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,15,1,1,2,1,1,1,1,2,1,1,1,1,1,4,2,3,2,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1
