サングラ,コンパク,ガサゴソ,スクラン,ピードロ,カップル,オロギー,ジタブル,ペットボ,メープル,スーパー,プリンクラ,キーボー,ヒーポッ,コンスイ,ヒーカッ
['「不要なんだよ。お前の情報なんて。まあ、相手さんの方がそれを恐れていたみたいだが、よく考えてみろ。お前が知っている情報なんて、相手の容姿。それもサングラスなりマスクなりで顔を隠してのことだろう？」\n'],['\u3000コンシールドキャリーと呼ばれる、突起が少なく隠し持つのに便利なフォルムをした小型の拳銃だった。『DETONICS』の刻印が施されたそれは、見た目はコンパクトだが銃弾は45口径と強力だ。\n'],['\u3000もっと怖いのは、先ほどから“真後ろ”でガサゴソと何かの作業をしている藤島の存在だった。\n'],['\u3000スクランブルエッグではなく、ゆで卵を粗潰しにしたものだ。ほろほろとした黄身に塩ダレと混ざり合った肉汁が染みこみ、白身の食感をアクセントにしてパンとの相性が最高に良い。\n'],['\u3000再装填に時間がかかるのが問題だが、スピードローダーは支給されていた。\n'],"['\u3000ホテルのカウンターで入場料を支払った御荘は、早々に屋上階へとエレベータで上がる。同時に何組かのカップルがやってきたこともあって、スタッフは御荘の顔をまともに見ていないのは好都合だった。\n', '\u3000カップルたちは更衣室へと向かい、御荘はのんびりと歩いてプールの場所へと向かう。\n']","['\u3000基準がどこにあるかはさておいて、善人であろうと悪人であろうと好みの曲や感動した映画があったり、イデオロギーに左右されずに「これが良い」としたりといった“何か”は、まあ真っ当に感情がある人間であれば持っていると思われる。\n', '\u3000そこにイデオロギーや固定観念は存在せず、美味い食い物と効果的な爆弾だけが美意識として存在し、彼の全てでもあった。\n', '「どんなイデオロギー集団にも属さず、誰であろうと何であろうとターゲットにする。……いや、詳しくは知らないが、断られる場合も有るらしいが。例えば先日の新聞社爆破事件も彼の仕業だ」\n']","['『ベジタブルバーガー』と書かれた看板が電飾できらびやかに飾り立てられている以外は、トラックそのものも地味な配色で、夜で電飾が目立たなければうっかり通り過ぎてしまうかも知れないほどだ。\n', '『折角店を再開するなら、目玉になる商品が欲しいな。グリルドベジタブルはトッピングの特徴としては良いが、店の看板メニューとしてはちょっと弱い。そう思わないか？』\n']","['\u3000目の前に広げられた料理は、ペットボトルの水を除けば立派なディナーだが、御荘が座っているのは古ぼけたオフィスチェアで、料理が乗っているテーブルは簡素なスチール製のものだ。\n', '\u3000目の前にあるのは、病院で火傷に毎日塗りつけられていた軟膏と、真新しいガーゼに包帯。そして数枚のタオルと水が入ったペットボトルだった。\n']",['「それにハチミツな。メープルシロップじゃなくてハチミツの、濃くて力強い甘味が生地と本当に相性がいい。お上品なパンケーキじゃなくて、もっとダイレクトに美味いと思わせる力強さがある」\n'],"['\u3000水野への連絡後、一眠りしていた御荘は昼過ぎには目を覚まし、スーパーや郵便局などいくつかの寄り道をしながら買い物をして回っていた。\n', '\u3000スーパーで買ってきた鳥のたたきをおろし生姜と醤油に絡めて濃い目に味付けしたものを乗せれば、季節外れの鶏そうめんが完成だ。\n', '\u3000わさび菜はこの辺りのスーパーなどではあまり見かけない食材だが、柔らかい葉はそのまま薬味のように使えるし、硬めの茎も醤油漬けなどにするとこれも美味い。\n', '\u3000二つ目は、先日食べたわさび菜の味が忘れられずに、スーパーを三軒渡り歩いてようやく見つけたそれを使ったおむすびだった。\n']",['\u3000灯油は水溶性が低く、水をかけても燃え広がるだけで消火は難しいとされている。スプリンクラーがあったとしても、長時間燃えてくれるはずだ。\n'],['\u3000上手く行った、と抜き出した音声をファイル化し、プレイヤーアプリで流しながら、御荘はキーボードの傍らに置いていたドリンクを手に取り、歓声と共に掲げた。\n'],['\u3000御荘の感想を聞いて、三崎がまた輝くような笑顔を見せている。よほど感想が気になっていたのか、白いエプロンの胸元にコーヒーポットを抱えて、ホッとしたように息を吐いた。\n'],['\u3000懐に忍ばせておいたリモコンスイッチへと手を伸ばす。\n'],['\u3000半分ほどの量になったコーヒーカップを置き、御荘は「コーヒーは普通だった」とやや残念そうに呟く。\n']
