もわかっ,ぶらぼー,ちらがり,すっかり,かりだっ,さばさっ,すること,ぱーかす,でぶつか,くだけた,いがにこ,びかけた,にこけた,ことだっ,うとしな,べたばっ,ことばっ,がらだっ,やわずか,はたじろ,にたじろ,つけから,きろぐら,ちらから,ころうと,やいじめ,いがする,つらのこ,おどけた,のこぎり,がしてく,がつけた,ぐちゃぐち,らんくに,ぶらこん,くっつい,つかかっ,ばっかり,にこちら,たかすた,へとぶら,からよろ,めたとこ,もわずか,ひらすか,はっきり,うだから,しながら,のびちく,へとぶつ,すっきり,いらしく,こうもこ,ふるだっ,がみつい,さんとく,ぶつくさ,くださっ,こんとろ,さんぐら,するなよ,かさずく,ちゃらおた,かったっ,にたぶら,からだっ,ぐらかす,ずかにた,しくしな,ことから,かったた,がらつい,こうから,くだから,からのこ,おどしな,ずかしく,おいたら,とってら,しくぶつ,びかかっ,よろしく,もじしな,ふるおー,けたぶー,くださー,からもそ,さっそく,ごしたら,よろめき,さんきゅー,いらしな,こうする,もこちら,さっぱり,うともだ,ついてか,つけてく,もそうだ,しばかり,がたくさ,ぷりんがつ,たたたっ,からみり,たってく,とろうと,いそぷら,おずとく,ことごと,てかけた,しばしお,うしたら,つけたら,がらすか,ざーだっ,さんだっ,ころから,くたばり,とっぷら,しなかっ,しないじ,でぶつけ,ぶつかっ,からびし,ついさっ,うとうし,ころだっ,するとこ,くいしば,からてら,からこそ,すらしな,がったか,ふるから,がたがく,ふらとこ,とこちら,ばらくす,がつけら,おいてく,げたこと,いがつけ,かすくら,ばってく,ことがり,びりする,わなかっ,がっちり,けたらん,のろまじ,しなくちゃ,へとのし,しないが,ぼろだっ,たかもわ,かすだら,くらする,ちらへと,ひたすら,いじめら,ことがし,うしたっ,おいしく,ぱーつか,みりあは,いそうだ,わなくちゃ,ころさっ,むらから,からさぶ,つけたか,ちらもや,こともわ,かすめた,げたくら,がってく,たらうる,すっこん,ことくら,ぷりから,くっつけ,するみり,うしてら,うとする,はっぴー,のことっ,だったじ,がしたか,さんのた,たらしく,ぽっかり,すっぱり,もそのこ,じたこと,じーくだ,じとする,すかうと,かったら,がたじろ,さんから,するから,ひーかっ,ばっくに,ごとぶち,けたこと,けたじろ,わないが,だったか,どしたら,だったら,うしてか,ぱーかっ,こそうと,しなこと,くっきー,びしょびし,ひそめた,めたこと,もぐらん,ことすら,うるさく,おいてか,きくはた,すっぽり,するかさ,ことしな,おろしな,めちゃくちゃ,もやする,からずっ,さらのこ,さんくら,かっぷる,だらしな,こちから,もわかり,ふるめた,びりつい,ことのた,きろめー,からへっ,くつもり,じたばた,するくら,ばたつか,もわから,ついたか,もりだっ,からする,かってく,がしかっ,もたくさ,たらすか,するらん,たったか,ずたじろ,ばしてか,びかかり,こしたら,いらする,たっぷり,とっぷく,しくはっ,からのめ,ついてく,からつい,さんのこ,くらすた,ふるかさ,がっかり,じところ,くいこう,おーらん,とっくに,わくする,ちらつか,うところ,かららん,ついたら,がしたら,からしば,がたごと,びかから,ちらはら,かすこと,へっどし,かったか,がぶつか,つかわし
5,5,1,2,3,1,105,2,1,1,1,1,1,50,13,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,3,3,1,1,7,5,1,1,1,1,1,1,11,1,169,1,1,3,3,1,2,3,1,5,2,9,26,8,1,2,1,1,5,1,2,1,14,1,2,11,1,2,3,5,1,1,1,1,17,2,12,1,2,1,1,1,2,1,1,1,2,1,1,1,3,3,6,2,1,1,1,2,4,1,1,4,1,1,8,3,2,2,2,5,2,1,24,1,1,2,1,2,1,3,2,1,1,24,1,2,5,1,1,2,1,9,2,1,1,1,1,1,1,14,1,1,1,1,1,2,1,1,1,1,6,9,1,1,2,4,1,53,9,2,1,2,1,4,1,2,2,1,1,1,1,4,1,2,3,2,70,6,1,1,1,2,1,2,1,1,1,1,1,2,40,1,10,3,7,6,1,4,1,1,10,1,69,7,1,5,4,1,1,1,3,2,3,3,1,1,1,1,2,1,1,1,3,1,1,4,1,1,1,1,1,2,5,1,3,1,2,1,19,1,16,1,8,1,2,1,1,4,1,1,1,1,1,5,4,1,1,4,1,10,1,1,3,1,1,4,4,1,1,3,3,5,2,4,1,1,1,2,12,19,5,2
