ちらさん,へとたど,ちりつけ,すっかり,はたたら,けらぐら,すること,ことする,みりこと,びかけた,するのさ,かっさら,くすぐっ,うしばら,ことだっ,だったた,うとしな,ばしたぽ,はたじろ,にたじろ,さんがた,ちらから,きゅっとく,かったじ,かったぽ,らんくに,ばっかり,もわずか,みしめた,もしゃべら,はっきり,うだから,しながら,はきつい,げたみり,ぴーぷる,ことがさ,いらしく,こともそ,らんくだ,くださっ,こんとろ,するなよ,わやくちゃ,かったっ,むしする,ことから,かったた,こうから,からのこ,じろぎし,しこから,しくふさ,ぶつかり,さらばし,びかかっ,ばしてく,ずたぼろ,さっそく,みりこし,くようじ,もこちら,つけてく,もそうだ,ことぐら,がたしな,うしたら,つけたら,ころから,しなかっ,ぱっくに,くつかさ,つらから,ころだっ,するとこ,くにとっ,からこそ,つらがつ,ちらかっ,くたちか,おいてく,げたこと,かたがた,うとみり,はためら,にやつら,つらかっ,しないが,ずったか,めりこん,がしゃしゃっ,ひたすら,ひらから,うしたっ,ひっきり,さったっ,ことがば,くっつけ,つけらん,うとする,からさら,たらしく,もそこそ,すくめた,きらめた,じとする,するのー,しとめた,かったら,さんから,むしゃぶり,ひくだっ,いがくら,するから,ぴーきー,がしゃがし,じくする,はらわた,だったか,たってか,かっちり,だったら,うだぶる,ことすら,からさっ,めちゃくちゃ,かっぷる,わしてく,たらみり,がやつら,くつもり,もわから,みりこほ,ついたか,もりだっ,もたげた,がりつい,からする,すごくだ,かってく,がくちび,からすた,かりこし,こしたら,するかっ,めらうよ,いがらん,きーぱー,からがっ,ぼくはっ,さんのこ,うらしく,とっくに,くにだっ,うところ,ずること,からしば,かすこと,ばっくさ,かったか,つかわし
1,1,1,6,1,1,14,1,6,1,1,1,1,1,7,1,3,1,1,1,1,1,1,3,2,2,3,1,1,1,2,1,12,1,1,3,1,1,1,1,2,1,1,1,5,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,8,8,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,7,1,1,2,1,1,1,1,1,5,1,1,1,1,2,1,3,1,1,3,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,3,1,8,1,3,1,1,11,1
