こんとこ,へとたど,すっかり,らんこり,するにこ,かりだっ,からすら,すること,くすこと,ことだっ,うとしな,けたとこ,うねこり,ちらから,のささや,いがする,かったじ,くっつい,ばっかり,にこちら,はっきり,しながら,はきつい,こしてく,いらしく,ふるだっ,にたくさ,くださっ,こんとろ,ちゃらけた,かったっ,からだっ,ことから,くすくら,こうから,からのこ,ほっぺた,ずかしく,ぶつかり,ばっとこ,こそしな,からひょこ,よろしく,のろいが,ばたくさ,ちらこち,つかはっ,ぶりから,たらきら,こうする,てかむし,もこちら,ついてか,こうしな,つけてく,つかのそ,からさく,あはくす,ほやする,うるさー,さんだっ,ころから,しなかっ,からぼー,しないら,げたらん,てかかっ,するとこ,からこそ,くだらん,うろつか,くいめー,こつだっ,ごしにこ,がつけら,けっこう,きちぎり,さんがく,ほったら,わなかっ,がっちり,ことはた,ひたすら,いじめら,ひっきー,いそうだ,はたくさ,ごそうと,もそもこ,うしてく,がってく,ことくら,くっつけ,うとする,さんよろ,だったじ,がしたか,ぐだから,じりしと,おいびり,ことこそ,ばっちり,さーかす,かったら,さんから,のさばら,するから,だったか,がっはっ,なみにこ,だったら,しなこと,うともそ,のーひっ,かっこつ,ぺっくだ,つらもそ,ことすら,からさっ,ことしな,からずっ,さんくら,かっぷる,うとぷっ,ことのた,ふらつい,ざわめき,くつもり,じたばた,もわから,もりだっ,がりつい,からする,わーばら,かってく,めたから,こそわし,くにおい,どたどし,ついてく,ぶつけら,さんのこ,うところ,つけてか,ついたら,ぶりだっ,かったか,がぶつか,からかつ
1,1,4,1,1,2,1,24,1,3,7,3,1,2,1,1,1,2,1,1,5,13,1,1,1,1,1,1,2,1,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,6,1,1,1,2,2,30,1,1,1,1,1,1,1,2,1,1,5,1,1,8,1,1,4,1,1,4,1,1,2,1,16,1,1,1,2,1,1,1,1,1,10,2,1,3,7,2,1,9,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,3,1,1,2,4,1,3,1,3,1,1,1,1,2,1,1,4,1,1,1,11,2,1
