ブーメラ,チマギシ,ニタリン,スーパー,ガクブル,ガラクタ,ハッキリ,コッパー,コントロ
"['\u3000ただ何も考えていない魔女の子が投げたブーメランは悪魔の顔の真横を｜掠《かす》め空に向かって飛んでいった。\n', '\u3000バフォメットが前のめりに倒れ、その後頭部にはティピカが先刻投げたブーメランが深々と突き刺さっていた。\n', '\u3000アマレロとメデリンは早速手に入れた謎の魔導書と｜投擲武器《ブーメラン》の解析にかかる。\n', '「はわ！\u3000ブーメラんっっ！」\n', '\u3000迷宮で見つけたレアアイテムの【投擲武器】ブーメランをたいそう気に入ったようで、ティピカは空に向かってそれを投げて遊んでいた。\n', 'ティピカ「次回ッ！、APPORTS\u3000ARCHIVE\u3000＃09『武器は無骨なブーメラン！？』ってりゃ！」\n', '［＃中見出し］＃０９\u3000武器は無骨なブーメラン［＃中見出し終わり］\n', '「この感じ、魔導の武器のようね。形状からして棍棒？\u3000いや、投擲武器ね。ブーメランかしら」\n']",['「｜『魔を嫌う免罪符』《 アンチマギシルト》！」\n'],['\u3000そして、研究員が少女に語りかけようとした瞬間、モニタリングしている部屋には居ないはずの老人のような声が実験室内に響いた。\n'],['「あたいの本業は盗賊なんだよっ！\u3000お宝の鑑定は得意でも、機械とか見るのスーパー苦手なんですけどっ！\u3000実験なら助手のカルディに頼めばいいじゃない」\n'],['カルディ「((((；゜Д゜))))ガクガクブルブル」\n'],['「バリーこの本開かないわよ。ガラクタじゃない」\n'],"['\u3000まずはやたらハッキリした寝言で空腹を主張するティピカの居場所を確認した。\n', '「今、ハッキリ分かったよ。俺はとっくに死んでたんたな……」\n', '\u3000バリエダはまだ、意識がハッキリしないせいかぼやけて見える自分の周囲を確認してティピカに気づき、この少女が崖の上から振ってきた人間だということが髪の色と服で一瞬で分かった。\n']",['外部サイトの小説×スコッパーで紹介されました。\n'],['「いいぞ、魔法粒子がコントロールされて集まっている。そろそろ転送先にも変化があるはずだ」\n']
