ごつごつ,ぐいぐい,ふらふら,おいおい,こつこつ,ちらちら,しげしげ,かしゃかしゃ,ひらひら,ばらばら,ぎりぎり,ふわふわ,ぱらぱら,ころころ,そろそろ,さらさら
['\u3000ごく細かな鉄屑や廃ぷらすちっく、そして大昔の生物の骨が粉々になったもので埋め尽くされたなだらかな海岸はやがて、大きな廃材で形作られごつごつとしたものへと変わっていく。\n'],['\u3000少女は相変わらずの調子であったが、ゔぁるは、なら自分も自分の調子で行ってやるぞ、とばかりに少女をぐいぐいと押していく。\n'],"['\u3000ただ、絡めた小指を、その腕ごと、小さく上下にふらふらと揺すって、それからそっと、指を解く。\n', '\u3000夕闇に沈むばらっく街はますます暗く、疲れか酒のせいか、はたまた規制されている薬物でも摂取しているのか、幽鬼めいてふらふらと歩く人々によって、不気味な様相ですらある。\n']","['「おいおい、勝手に殺してくれるなよ」\n', '「おい、おいおいおい！随分と急じゃねえか！もうちょっとこっちの事も考えろよ！」\n']",['\u3000雑で簡素な作りの照明が室内を暖かく照らしている。少し眠りたい時には眠れるよう、ぷらすちっく・ぱふと貴重な布を使った寝床も用意してある。寝床の横にはすちーるのですくと棚。棚の中にはめかにかの扱いについて書かれた古代の本が数冊納められていた。これらの本は、ゔぁるが海から引き揚げた貴重なものだ。そして、こつこつ貯めてきた食料……えねるぎーばーやれぷりか・みーとの缶詰、濾過水のぼとる、といったものが部屋の隅にしまってあった。\n'],['\u3000入ってすぐ、ちらり、と視線を向けられたが、それきりだった。『陸』の人間達はゔぁると、ゔぁるが手を引いている小柄な少女の存在を認めた。その上で少女の事を、ゔぁるが面倒を見ている後輩の『魚』だろうと結論付けたらしい。確かに少女のうつむき加減なところも、ゔぁるに手を引かれて歩く様子も、物珍し気に辺りをちらちらと見回す様子も、それらしいものではある。\n'],"['\u3000かっぷをしげしげと覗き込む少女に勧めると、少女はゔぁるの様子を見て、それからちびり、とかっぷの中身を飲んだ。\n', '少女は物珍しげに、しげしげと自らの格好を眺めている。少女の生きていた時代とは服のでざいんも素材も異なるのだろう。\n']",['\u3000かしゃかしゃ、とめかにか・ふぃんが音を立てて起動した。正常に動くそれを見て、みらは黙って、海へと歩き始めた。\n'],['\u3000みら、と呼びかけられた少女はゔぁるに気づくと、手をひらひらさせて応えた。\n'],['\u3000しーたしあに愛着はあったが、ばらばらになって海に散らばってしまったそれを探す気にはなれなかった。\n'],['『鯨』という二つ名を得た自分だけが辿り着ける、ぎりぎりの距離。その海にこのめかにかを隠すのならば、或いは、と。\n'],['\u3000ぱーつどころか、自分の体すら固定しておくのが難しい。ふわふわとして頼りない水中の間隔はゔぁるにとって慣れ親しんだものではあったが、その中で細かな作業をすることはまた別だ。\n'],['\u3000とーれむの連絡を受けて尚、大半の戦力は間に合わなかったのだろう。近場から動員されてきたと思しき戦闘員がぱらぱらと配備され、すかい・せんたーの警護にあたっている。\n'],['\u3000旅立つ前の会話を思い出しながらゔぁるが答えると、みらはころころと面白そうに笑った。\n'],"['「そろそろ行こう。あまり海に長く浸かってると体に悪い」\n', '\u3000一呼吸の間、ゔぁるは頭上の風防を通して、海面を見上げた。そろそろ夜明けも近いのだろうが、海面は未だ暗く、ましてやその先など何も見えなかった。海底から見える景色など、元よりたかが知れている。\n']",['\u3000砂を握れば、白く、ごく細かい粒が指の間から零れてさらさらと落ちていく。この感触が好きで、幾度となくゔぁるは砂を握ってきた。\n']
