もそもそ,かたかた,ひしひし,ねちねち,もくもく,ごくごく,おいおい,きびきび,くねくね,ぼこぼこ,ちびちび,ばんばん,ひたひた,ぎりぎり,ごちゃごちゃ,ばりばり,ぐちゃぐちゃ,くたくた,とろとろ,うろうろ,しゃきしゃき,そろそろ,ぐるぐる,がりがり,ぺこぺこ
['またＡ４Ｄもそもそも開発が「核兵器を胴体下に搭載、翼下に増加たんく２本搭載」 することから始まっていて、初期の型式では通常爆弾の搭載については十分配慮されている訳ではなかったのである。\n'],['古臭い野外電話が、かたかた鳴り、状況が報告されてくるのは、まるで昭和末期の自衛隊である。\n'],['先般の大阪北部地震といい、今回の豪雨といい、自分自身や身内がいつ何時、天災の被災者の立場になるかわからない、のをひしひしと感じる次第です。\n'],['韓国はねちねちとまた抗議したが、島の周囲はえびやら他の巨大な生き物がいて「実効支配」もできず、警備隊やらも日本の手で救出されては、ものも言えなくなったのである。\n'],['その帰りに空を見上げると南からもくもくと雲が沸き上がり、生暖かい風が南から吹いてきているのを感じてはいた。\n'],['機体の根本的な軽量化を図ろうにも、まだ複合材料なんてごくごく一部(れーだーあんてなを収めるれどーむ等くらい) 。\n'],['この記号のあとに、改造されたりして数字が追加されたり、武装強化を示す記号がついたりしていくが、それはおいおい。\n'],['端で見ていると、班長の指揮下できびきび動いている。\n'],['水中でくねくね動けるようにするために、ちゅーぶ中に空気を送り込み、その加減で、あたかも、たこが腕を揺らしているような動きを「演ずる」のである。\n'],['しかし寿命がきてのりたいやとなると多くは解体されたり、実艦的でぼこぼこにされて処分されたりします。\n'],['今日は久しぶりにゆっくりして、好物のうぉっかであるずぶろっかをちびちびやりながら、以前から作りかけで放置していた７３式小型とらっくの模型でも作ろうってことで家路についていた。\n'],['実際にはへりこぷたーの機動力もばんばん見れるし、すごいしょーでありますから、値打ちあるんですが、やはりぶるーが飛んだりその他の機体が飛ぶ航空しょーはまた一味違います。\n'],['ひたひたと押し寄せる濁った水を上から、祈るように見つめる以外にはもうする事がなかった。\n'],"['Ｆー１４は主翼は最前方、ぎやだうん、着艦寸前失速速度ぎりぎりであぷろーちしてまさにぴんぽいんとでこんてなを投下「命中」したのである。\n', 'さて、これにより、怪物のぎりぎりの距離まで接近させたせんさーからの情報(曳航式のあんてなを水面上に出しりあるたいむで送信)を入手できるようになったのである。\n', '階上にものが揚げればなくなった時点からぎりぎりまで床上のものを机の上にのせたから多少は助かったが水が引くまで、使用不能である。\n']",['「ごちゃごちゃ言わず、あっさりと解体、一部を「葛城」にて保存。」\n'],['小柄な対潜哨戒機とは言うものの、双発えんじんの機体がばりばりとれしぷろえんじんの音を響かせて着艦してくる様子を見た古くからの乗員は、「時代が変わったなぁ」と感嘆したそうである。\n'],['まず一番重要な事務所は椅子の座面まで水が来ていて、ぐちゃぐちゃになっている。\n'],"['昨晩は、万が一の「閉じ込め」なども想定したから、極力階段での巡回したりしたのもあわせて、くたくたになった次第。\n', '器材の移動その他でくたくたになっているはずだからだ。\n']",['怪物たちよりも、とろとろと帰還していく機動兵器初号機であった。\n'],['予測した通り、いつも通りに食堂に行こうとして、いけないためにうろうろされていたりする。\n'],['たちまち、飲んだくれの集団は、しゃきしゃきと撤収、会計をさっと済ませて帰隊し、営外者も、非常呼集の可能性から、一緒に向かう。\n'],"['そろそろ暑くなってきているから、天幕とすぽっとくーらーでは間に合わなくなって来ている。\n', 'Ｆー１１も、そろそろＦー４やさらに後にはＦー１４に任務を託す時期になったようです。\n', 'みぐ２５事件でくろーずあっぷされた低空目標の探知について、そろそろＦー１１の限られた能力では対応が厳しくなってきた。\n', 'また「かつらぎ」自体もそろそろ、正規空母としての運用が苦しくなる時期にきて、新たな用途を模索される時代がきたのである。\n', '［＃中見出し］さすがの「かつらぎ」もそろそろ［＃中見出し終わり］\n', '改造に改造を重ね、機関も載せかえても、もうそろそろりたいやの時期がきたのである。\n', '話のなかでは「かつらぎ」に設置された応急福祉避難所もそろそろって時期ですし、そろそろ撤収時期の協議をはじめるか？ ってとこです。\n', '話のなかでは「かつらぎ」に設置された応急福祉避難所もそろそろって時期ですし、そろそろ撤収時期の協議をはじめるか？ ってとこです。\n', '「いよいよこの艦もりたいやかな？」たまたま近くにいた海自の幹部に聞くと、「上のほうでは、そろそろりたいやを前倒しで検討しているみたいです。\n']","['巨大な恐竜みたいなやつ、目標１は、さすがにぐるぐる回って飛んでくる物体には驚いたようで、なんか「なにこいつ？」 と一時的に前進を中止、警戒と言うか、好奇心をもって見ている？って感じだ。\n', 'だが、今ぐるぐる回るようなやつとの遭遇は初めてだから、まあ、様子見ているんだろう。\n']",['実際のまだこの行動は、発見した伊勢えびに上から「ふわり」と舞い降りて、足で絡み付き、胴体中央の固い口器でがりがりと噛みついていくという。\n'],['ただ「ちょうにち」新聞様は、当時はＧＨＱにへいこらぺこぺこだから、するーしたかも(^-^)。\n']
