パークラ,ウンドボ,ドーカン,ビーフカ,キシブル,スカトロ,ブラジャー,クンビク,フーリン,キーボー,ツンデレ,プリンクラ,ブルパッ,ベンジャー,フーゾク,パンピー,ドングリ,カンコン,リングショ,デコピン,ブルプリ,コロンブス,ウラカン,ピーカー,ツルゲー,スクリーン,スパイラ,ツープラ,トコトン,ピンポイ,ボーイソ,プラカー,スレチッ,プラトン,バリトン,シートン,コンパク,スラグショ,バンパー,ジャーカッ,カンバン,ワンポイ,キングツ,シーズン,カンキン,エンベロ,ドタウン,カンベン,ザーボー,チックタ,パラベラ,スタビラ,パーカー,ハッキン,ピンポー,ポコスパ,チューガク,ザーポイ,ウマパッ,ムズアップ,ジャンパー,パーカッ,スーツケ,ワンシー,ポージン,ゾクガク,クスパン,シーザー,ブツクサ,カラコロ,シーガー,スカイラ,パクトク,ブービー,パーオイ,コンドー,ジューブン,バタフラ,カッピン,ワンピー,ガクキン,クスクー,カップル,リンピッ,メタバン,コットン,ワクテカ,ポークス,チンピラ,ハースタ,ドーキン,カラカン,ワンゲー,エンペロ,ビームラ,ゴーグル,リンスタ,クラシッ,パックリ,ハープー,フラワー,ポンコツ,ドサクサ,ボーリン,ヨロシク,パンチラ,ジークン,チンプン,トクチュー,ブルドー,ウンドシ,メチャクチャ,ハッピー,コンプリ,クスグリ,ピリオド,シナスタ,トンピン,バンチュー,コントロ,ザースカ,リンクサ,ピンポン,クルトン,キンゲー,クーデレ,シナプス,キュープラ,クーパー,クラスタ,ポリカー,ツルペタ,パンアー,ザージャン,スカウン,パンツル,シーブラ,アームズ,ビークル,タップリ,タッチャブ,ガタゴト,カービン,リンスポ,ザードシ,シックス,ガンシッ,エンジン,マルクス,クルガー,ブラザー,オンボロ,チングス,デコボコ,メリカン,ジャングル,カンドー,キンシッ,カンテラ,スーパー,ブラドー,チューチョン,ビンエン,マルスー,キラボー,シーリン,カーボン,リンエン,ワーポイ,ザーパン,ワクチン,クッキー,ゴシャバキ,ビングス,スカウト,コンピュー,ドスプラ,グスカー,ハッカー,ワーシー,ドンパチ,コテンパン,ガチャガチ,バキボキ,ポリシー,バカスカ,ピッチン,ドタバタ,キコモリ,タックル,キーパー,ポテトゲ,カステラ,ブラウン,グーパン,ツートン,シースル,テクノロ,ギープラ,ガラクタ,ワンタッ,シーブリ,ペンタラ,プンテラ,カーハッ,ビーボー,ビーカー,パラシュー,シーフー,グスペッ,ボンジュー,トロベリ,スラスタ,パッツン,ワンパタ,デカブツ,バリボリ,カーペッ,パンチン,ウズシオ,アーリン,グダガー,ジャンスカ,ブースタ,シャンプー,ザックザク,グラウン,ブラコン,クスカー,トンタッ,エンカン,キーワー,チップス,スパコン,ハッキリ,カーボー,ドンピシャ,ザービー,ワンカッ,シャンパン,ポーカー,クスクリ,コンポー,バリスタ,パラキシ,バンカー,ツーリン,トンクラ,キークラ,ジャーシー,ピクシー,カンプン,コンデン,ペットボ,ジャンピン,ボーカン,キートン,コンパッ,ペタゴー,プルコン,ワークス,スタグラ,プラシー,プーキー,ピンブラ,ムンクル,テラコッ,ツーピー,シートク,カサコソ,ピングー,プンカー,ホログラ,カーカタ,コッキン,チンゲー,コンクリ,ポーツカ,ワーアップ,アーゲー,リングス,プンワー,チンパン,ワードス
1,2,2,1,6,1,1,1,1,26,2,2,1,10,1,8,4,1,2,2,1,1,1,83,1,39,1,2,4,5,2,1,1,7,4,3,8,1,2,1,1,1,1,3,1,13,1,2,7,1,1,7,6,27,1,1,4,3,4,4,42,4,1,4,1,1,1,2,1,2,1,4,2,1,1,2,2,2,1,38,1,1,9,3,1,1,1,1,2,1,1,1,1,4,6,2,3,1,3,2,1,1,1,3,1,4,1,1,1,8,1,13,2,2,2,2,1,2,1,10,1,2,2,1,1,1,1,1,2,4,2,1,2,1,2,1,6,1,18,1,1,1,7,2,1,1,3,86,1,2,2,5,1,1,3,7,1,3,2,35,1,1,1,1,1,1,6,2,1,1,1,2,1,1,4,187,1,3,8,1,1,1,2,1,6,2,2,4,23,2,3,1,1,3,1,1,1,64,3,24,2,3,5,1,1,1,4,4,1,1,1,1,3,1,2,1,2,5,1,1,1,2,2,2,8,1,42,5,5,2,1,5,3,1,102,2,1,1,4,3,3,1,4,1,1,2,4,2,1,2,1,1,1,38,2,1,1,1,14,1,1,1,1,1,1,1,7,3,1,1,1,1,1,1,2,1,73,21,1,1,2,1,1,8
