ズタズタ,ガタガタ,ズンズン,ガンガン,キビキビ,ニコニコ,ポツリポツリ,ギシギシ
"['\u3000シリンク帝国のこれらの艦は、警戒の構えも取ることなく、接近する新地球クラスの艦のスピードが加わったレールガンでズタズタにされて爆発した。\n', '\u3000カーターが命令する。トップスピードで殺到する倍する数の地球艦にシリンク帝国の艦艇は対応するまもなく、レールガンでズタズタにされて、大爆発を起こしてばらばらになる。\n']",['\u3000司令官はガタガタ震えている。「しかし、帝都までの工程は600日（地球時間1年半）を要する。話が事実としてもそれまでに、すべて終わっている」\n'],['\u30005時12分、弱い振動が走る。初期微動だ。2分後、震源地に近い、恵那市早良の農家の前で、御嵩洋二は地面が突き上げるような動きをするのを感じた。揺れは大きく、ゆっさ、ゆっさという感じでゆっくり上下左右運動が起きる。まだ暗い中、懐中電灯で照らされて、自分の家も揺れている。応急で、県の指導に従って取り付けた、斜材がぎしぎしと鳴っている。有効に機能しているようだ。窓ガラスは1枚2枚とはずれる。しかし、ゆれは収まってきて、やがてギシギシ、ズンズンといった音も止んだ。\n'],['\u3000しかし、今や電気代は家庭用でも3円/ｋW時の時代であり、そのコストは劇的に下がってしまったため、ポンプや様々な機器をガンガン使ってコンパクトで性能がいいもの、すなわち上水道・下水道ともに、浄化した水の質が高いものを目指すようになっている。\n'],['\u3000動作はキビキビとして、いかにも自信に満ちている。\n'],"['\u3000牧村一家は吉川家に招待されている。順平の母の洋子は、すでに専業主婦になって長く、今日は作ったおせち料理で牧村家を招待したものである。牧村舞ももう5歳である。父正樹および母の早苗と一緒にニコニコして、出迎えた吉川家の正人、洋子、順平に挨拶している。\n', '\u3000話の行方に戸惑った顔をしていた、順子であったが、話が落ち着いてきてニコニコしながら、\n', '「はい、それはもう」レザーとはニコニコ顔だ、\n']",['\u3000思えば2年前、私が降り立った真珠市宇宙港は、まだ大きな樹を伐採して取り除いた状態の荒地でしたし、真珠市もざっと道路の形がみえる中にプレハブの建物がポツリポツリと並ぶ、わびしいというかまあ、工事現場でした。\n'],['\u30005時12分、弱い振動が走る。初期微動だ。2分後、震源地に近い、恵那市早良の農家の前で、御嵩洋二は地面が突き上げるような動きをするのを感じた。揺れは大きく、ゆっさ、ゆっさという感じでゆっくり上下左右運動が起きる。まだ暗い中、懐中電灯で照らされて、自分の家も揺れている。応急で、県の指導に従って取り付けた、斜材がぎしぎしと鳴っている。有効に機能しているようだ。窓ガラスは1枚2枚とはずれる。しかし、ゆれは収まってきて、やがてギシギシ、ズンズンといった音も止んだ。\n']
