パッチリ,アーウラ,フンドシ,カーボー,エンジン,ワンピー,コンクリ,ゼーハー,ワンポイ,シャンプー,ハッキリ,コントロ
['\u3000眉の上で揃えられた前髪、癖っ毛を何とか梳いたような髪形、パッチリとした瞳に、丸みがある頬。\n'],['「わからないんだよ。あたしも母さんにちゃんと聞けたわけじゃないのさ。存在しているのか、存在していないのかも分からない。あたしゃ人の纏う｜気《アーウラ》みたいなものだと思っていたんだけどねぇ。この歳になって、あんたの話を聞いて、初めてそれが違うかもしれないって思ったよ」\n'],['「もうシゲちゃんのフンドシ姿を見れないのは残念ねえ」\n'],"['\u3000コンクリートの壁に向かい、サッカーボールを蹴ってはつまらなそうに追いかけ、また壁に向け蹴ることを繰り返していた。\n', '\u3000サッカーボールのアイコンの横に「今日暇か？」の五文字が並んでいた。\n']","['\u3000父は車に乗り込むと、エンジンをふかしてさっさと走り出した。\n', '\u3000地面を踏むタイヤの音。エンジン音と共に、車は遠くへと去っていった。\n', '\u3000レントの母がエンジンをかけると、レントが飛び乗って来た。\n']","['\u3000麦わら帽子に白いワンピースを着て、白いネコと向かい合う。\n', '\u3000ヒラヒラした緑のワンピースを着て、短パンにシャツ姿のミレナの前で仁王立ちをしている。\n', '\u3000両手を見る。やけに張りのある肌。白いワンピースに麦わら帽子を被っている自分に気付く。\n', '\u3000ミレナは病院の前にあるバス停に立っていた。そして隣には麦わら帽子に白のワンピースを着たホマレが携帯をいじっている。\n', '\u3000乙女の制服はワンピースに変わり、麦わら帽子を被る。\n']","['\u3000コンクリートの壁に向かい、サッカーボールを蹴ってはつまらなそうに追いかけ、また壁に向け蹴ることを繰り返していた。\n', '\u3000ボールを空中でとらえ、コンクリートの壁に向けて蹴り放つ。\n', '\u3000「もうすぐ着く」ミレナの携帯に届いたメッセージから数分。コンクリートを踏み鳴らすタイヤの音が聞こえて来た。\n', '\u3000ポケットに手を入れたまま、コンクリートの塀に背もたれるレントの腕をミレナは強引に引っ張った。\n']",['\u3000ミレナは倒れるように両手を地面につき、ゼーハーと全身で息をする。\n'],['\u3000胸元に黒猫のワンポイントがあしらわれた水色のＴシャツが涼し気に風に揺れる。\n'],['\u3000ミレナの耳にはシャンプーの泡が残っている。ミレナの髪は濡れたまま、寝間着を濡らしている。\n'],"['\u3000目鼻立ちがハッキリとしており、陶器の彫像のように美しかった。\n', '\u3000目が慣れてくると少女たちの姿かたちがハッキリと見える。\n', '\u3000輪郭線がハッキリとした影を縁側に落とし、祖母はグイっと大きく伸びをする。\n', '「どのぐらいハッキリ見えるんだい」\n', '\u3000ミレナは小さく、しかしハッキリと低い声で２人を止めた。\n']","['「物だとか、所有物だとか、守るとか、コントロールとか、そういうのは、そういうのは全部過程の話。そこにはまだ何もない」\n', '\u3000自分の感情を自分でコントロールが出来ない。\n', '「そんなことありません！？\u3000よく言えましたね！\u3000なら貴女は彼の意見を全て尊重したと言えるんですか。何一つ恣意的な言葉を使わず、コントロールしようとせず、彼の自由にするがままに育てたというのですか！\u3000もしそうだというならそれは、“育児放棄”と言うのですよ」\n', '\u3000精神を食いつぶし、自分の思い通りにコントロールする技術。\n', '\u3000逃げることのできない称賛に、ミレナは自分の気持ちをコントロールできなくなりそうだった。\n']"
