ころばか,かりすれ,ことごと,するから,もりでこ,にやすー,ばかげた,たらいら,はっきり,めたがら,しなくっ,たっきり,ぺちゃくちゃ,めたとこ,どたうん,けばこん,うきしな,もそうだ,からぽろ,ずきする,からごち,つやから,にこちら,からどん,うんちく,くらいじ,じんぐる,じろぎし,りんばり,ぽつりぽつ,とろげー,きーぼー,くりしな,たらばか,とこちら,ばらくす,のおべん,わくちん,びんへと,ことでか,がぶつか,ぐーぐる,からかっ,よろしく,めたおん,けたかっ,はたたら,がつけば,からじゃん,がみこん,くっきー,ぽんこつ,わいがり,きこもり,ぽつんぽつ,かんぶり,からひそ,のおばち,りんぴっ,ぎゃーしな,たっふが,ちんぴら,めたから,でかぶる,つんざく,かちこち,ことすら,つけてく,からげー,ぐるしく,ちゅーりん,しとけば,ぐらうん,うだから,のしがら,ぷりから,くらする,わーがた,たっちゃぶ,くすする,りんぱり,がばりん,しとのお,ことくら,くりする,かっぷる,すること,たっくる,えんけら,しっくり,ぷりしな,まるくす,すくめた,くらしっ,しくげー,にやめら,がらくー,するばか,からこっ,ことから,ぴーかー,どたばた,ぱしゃぱし,うじきら,こんくー,てかうん,からかん,ばさばし,うとする,とんどす,しないそ,からばた,ぼーいじ,ぐらかさ,べたとこ,ぽーずし,めたばか,ころから,にやする,ことけた,うとすれ,くんにこ,ぱんぷす,ぶつかっ,からぴゅー,こんくり,ちんぷん,きしめた,とこから,つーかさ,うかぽん,うところ,ぶるんぶる,がらこち,からぼた,からこん,からうん,からきち,もそうは,ぐらすや,めちゃくちゃ,ちんぱち,ばたつか,いそぷら,かってく,じめから,くすぶり,ばんなみ,わんぴー,こっちっ,くりあー,むずあっぷ,がりくだ,するとぼ,うとしな,からにょき,いじめた,いらする,ひーかっ,べたこと,ざわめき,はたくさ,ことにこ,かちゃかち,たらこん,ちらつか,かっぽい,ことだら,すくめら,ぎゃーすか,たらしく,いじくり,つかこん,ごろから,きーぱー,がつけら,ちんわー,かーぼー,すいから,たらとん,かすこと,ころりん,ばしゃばし,おいたら,もそこそ,すかしな,たらかさ,きーわー,わんばか,うとこっ,まるから,しなくちゃ,くつるん,つけたら,つけくだ,ひんとん,うんする,つかまる,くるとこ,ことしな,ことにちゃ,ゆるばか,こともそ,かりしな,くんのた,けたとこ,めちゃうだ,ちまうよ,まること,ばかしく,からぶく,てかかっ,ぱちくり,ぱりする,ちらこそ,こそする,ぶること,ぐるしな,がたくさ,もじしな,わんかっ,まるくら,のおばさ,くっきり,めたこと,こんぴゅー,からくり,じゃんぱー,からのお,げたこと,くつもり,けたくら,ぶらぼー,こっくた,がちゃがち,のしこり,ぺっとぼ,するかちゃ,うんたら,にこしな,こそうと,ちまうん,するくら,がりくね,からこそ,てかわい,そわしな,からるん,からじろ,いそうだ,かっさら,ぷりんくら,かんたら,しながら,げーむら,たらどん,くるくら,どんぱち,けたこと,がらもそ,ふらしな,ことばか,けたこん,わなかっ,でんじゃー,こっちか,すらつか,くすぷら,すーぱー,ころでこ,ひりする,からころ,からする,するとこ,がちかち,かすこん,のおさら,しなこと,こちから,たぷりん,くってか,がやるん,するとく,ぶつくさ,くるから,たったら,かったら,ことまる,しっかり,ぼやくよ,くること,くーぽん,はきちん,かりこん,からどろ,ちらりとこ,めりかん,こっくり,しなぷす,たらばら,へらしな,からぱた,ぶるから,にやしな,こんとろ,しなかっ,まるぱー,けらかん,かってか,ちまけた,しとする,だらしな,がやたら,でかうん,かんぷん,ゆるがら,どしたら,ぶりくら,するなよ,げたかっ,ぱっくす,にたくさ,もたくさ,ぴかちゅー,あっぷする,たっぷり
1,1,1,9,1,1,1,1,14,1,1,2,1,2,1,1,1,4,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,7,2,10,1,1,1,6,1,2,3,1,1,11,1,2,1,4,1,1,2,1,1,1,1,1,5,2,1,3,1,1,2,9,1,1,1,1,1,1,2,1,1,2,2,6,68,1,1,2,3,1,1,9,1,2,1,2,2,5,13,1,3,1,3,1,2,2,30,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,3,1,1,4,1,1,1,1,1,1,3,1,6,1,1,1,1,1,1,1,1,1,8,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,15,1,1,1,4,1,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,15,1,1,1,1,1,2,1,1,1,2,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,8,1,4,1,1,5,1,1,1,74,1,1,1,1,2,2,1,6,1,10,4,1,1,1,1,1,1,2,3,2,2,1,1,7,4,1,1,2,2,1,5,1,22,1,4,1,3,2,1,1,1,1,1,2,2,1,2,1,1,1,7,17,2,1,3,1,1,3,1,1,1,1,1,4,1,1,1,1,2,2,2,1
