デコチュー,プラパッ,カチコチ,グルマザ,キューシオ,ブラジャー,キーボー,チュッパチ,ツンデレ,プリンクラ,ビシバシ,ピーカー,スクリーン,スパイラ,ピンポイ,プラカー,スレチッ,シーパン,シーズン,チックタ,パラベラ,キンスー,パーカー,ボードロ,パープル,ピンポー,ガサゴソ,ジャーキー,バシコン,ムズアップ,ドンバン,スーツケ,スカイラ,バタフラ,ワンピー,ドンガタ,パチペン,チンコッ,ヒーリン,カップル,チンピラ,サバゲー,ブルピー,ゴーグル,パチクリ,ビリオン,パックリ,メエシュー,ポンコツ,ドサクサ,パッチリ,トボブカ,ヨロシク,パーキン,テラシー,ハッピー,コンプリ,ガタピシャ,ピリオド,トンピン,コントロ,ピンポン,ワンエン,ズタボロ,カラコン,ジンクス,ビングル,シャーペン,マジキチ,クーデレ,リンガー,キラリン,エンゲー,スカウン,カラクリ,カービン,アーチビ,エンジン,マルクス,ゲートボ,オンボロ,コンクー,パンポー,チングス,メリカン,ボトムズ,ジャングル,キンシッ,スーパー,ピッキン,リーンボー,ブンカサ,ドーピン,ズボオン,ドロボー,クリアー,ワクチン,パッチン,キンボー,スカウト,ワイトボ,グスカー,ガタピシ,ドンパチ,コテンパン,バキボキ,ポリシー,バカスカ,ドタバタ,シュークリ,タックル,キーパー,ドシザー,ブラウン,ボーガン,トンズラ,テクノロ,プリクラ,ボーブリ,メキシコ,ガラクタ,ワンタッ,グーグル,ハッスル,フラグビ,カードシ,ワンパタ,デカブツ,パシャパシ,カーペッ,ブースタ,シャンプー,ナミズキ,ブラコン,トンタッ,ドロポン,キーワー,カーボー,ドンピシャ,ポーカー,クスクリ,バタンキュー,バンカー,ボンクラ,マルキュー,ブーメラ,カーゴー,ペットボ,ジャンピン,リンキー,モサビシ,ムンクル,ガリゴリ,ホログラ,クンドク,グラコロ,コンクリ,ワーアップ,ツンカツ,スクドー,コツンコツ,プンワー,コロカラ
1,1,1,1,1,2,2,25,7,3,1,7,4,3,5,1,1,1,1,1,1,1,11,3,1,2,1,1,1,3,1,1,5,3,25,1,1,1,1,21,2,1,2,3,1,6,4,1,1,2,1,1,2,2,1,1,1,3,1,1,13,17,8,3,1,1,6,13,1,5,1,1,3,5,1,2,1,8,1,1,2,1,3,2,1,1,1,2,7,1,1,1,1,1,4,1,1,1,2,1,1,4,1,3,2,2,2,2,3,4,2,3,1,3,1,3,1,1,2,1,12,1,1,1,1,2,2,7,1,12,1,7,5,1,1,1,12,9,3,5,3,1,2,2,1,2,1,14,1,1,1,1,1,4,3,2,49,1,2,1,1,3,1
