わなかっ,くだけた,じめから,しくてか,しくくす,げらしく,しないじ,からこち,すくめた,するばか,からふら,きらめた,くること,ぽんこつ,とこうだ,がらきゃっ,かっぷる,ぷるとろ,からよろ,ちりとこ,ちらこそ,おたふく,ころから,くりくつ,たぢから,するから,かすてら,きんしっ,べたこと,おいてく,ぽんぽこ,びらかす,ふんぞり,しくしな,かっちり,するくしゃ,もそもお,からこん,からんころ,どんでん,つけたら,ぽんじゅー,のたしな,けたとこ,でかめら,よろめき,でこちら,がらすか,おろしと,がくるん,ぶりから,けらかん,かんぱち,つーりん,するとこ,からぱた,ぴょんぴょこ,ざーぱん,ぶるする,めたばか,はたいそ,じゅーしー,でこぽん,ことがち,もそうだ,うとしな,がついちゃ,うようだ,がたどた,もそこそ,くつもり,からくり,しなかっ,しとはた,ぶつけた,きしてく,わんぴー,ふわする,めたから,いそうよ,からもく,ちらのお,すーぱー,けたばか,からどす,うとする,がらのお,しっくり,かってく,がくしゃり,こんしな,うろつか,かちくり,しゃんぷー,たぷりん,くっきり,しないら,にこちら,めちゃくちゃ,がつけば,でこぴん,ぶらうん,きんぴら,からこそ,すたぐら,てらすや,だらしな,じめたら,ぷんすか,ことじん,たっぷり,いそうだ,はっきり,まること,するくら,かったら,ごーぐる,きしめた,こんくり,からする,べたくっ,わーすぽ,つーくー,おたのし,ひらりひら,うところ,ぴーぽー,からのお,からこっ,ぽいさら,よろしく,しくむく,なようだ,きしめら,からひん,げたかっ,かんのお,しながら,すること,ちますか,がりくだ,どさくさ,わいてく,くすぐる,えんくっ,からすれ,めたこと,ちんする,がらこち,がりぴー,こんがり,じとさば,けたくら,わーくだ,びたかっ,わんこと,ちくりちく,すくりーん,ぐらかさ,たらじゅー,ちっぷす,けたから,たらしく,いちゃすれ,かーふが,わんくっ,すごかっ,うだから,さばざっく,おちがみ,もたくさ,すいから,かんじゅー,がつけら,ことこっ,しーずん,くるぱた,ぴんぽい,くりする,がたくさ,はたくさ,みしめた,ことばか,とげがつ,まるとこ,がんばり,ぱちくり,がんする,けたかっ,けたこと,ばしゃばし,はたびた,すればし,からかっ,でかすか,しっかり,くだから,かっする,ことくら
3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,8,1,6,1,2,1,1,2,1,2,1,1,1,3,1,4,2,1,1,1,1,2,1,2,2,1,1,1,1,3,1,2,1,1,1,1,8,1,1,4,4,1,2,1,1,1,1,3,1,1,1,6,1,1,1,1,1,3,1,1,12,1,1,1,1,1,1,1,1,1,2,1,3,2,3,1,1,1,8,1,1,1,1,3,1,6,6,14,2,4,10,1,1,1,1,1,1,1,1,2,11,1,1,1,1,17,1,1,1,1,1,1,48,31,1,2,3,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,4,1,1,4,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,4,1,1,1
