かしゃかしゃ,ふらふら,ちょこちょこ,でかでか,ばんばん,ぼそぼそ,そろそろ,とぼとぼ,ごろごろ,うろうろ,さらさら,ぶんぶん,うんうん,もそもそ,じりじり,ぱらぱら,いそいそ,ぱんぱん,ねちねち
['\u3000しばらくしてこーひーを入れる香りと、かしゃかしゃとなにかを混ぜる音が聞こえてくる。\n'],['\u3000由紀はふらふらと引き寄せられるように、公園へ足を踏み入れた。\n'],['\u3000背の高い近藤は当然歩幅が広いので、女子高生の平均程度の身長である由紀は、ちょこちょこと小走りで付いて行く。\n'],['「不良はのーさんきゅー！」とでかでかと書いてある風な顔で、由紀は近藤にきっぱりと断る。\n'],['近藤母が、近藤の背中をばんばんと叩いている。\n'],['低い声でぼそぼそと語る近藤曰く、母親に夏休み期間中の接客ばいとの女子を捕まえて来いと言われているのだとか。\n'],"['\u3000そうして忙しくしていると、いつの間にかそろそろ由紀は上がる時間である。\n', '「西田さん、そろそろ上がってもらっていいわよ」\n', '「さ、さぁーて、そっそろそろ行こうかなぁ」\n']",['｜西田由紀《にしだゆき》は夏の暑い日差しの中、とぼとぼとした足取りで歩いていた。\n'],['『毎日家でごろごろするより、健全だろう』\n'],['\u3000だが結局全教科、赤点と平均点の真ん中あたりをうろうろしていた。\n'],['\u3000由紀はぷりんとを押さえている手から、ゆっくり視線を上げていく。するとそこには、さらさらろんぐへあーを爽やかになびかせ、優しく微笑む女子生徒がいた。\n'],['近藤母がそう言って由紀の手を持ち、ぶんぶんと握手する。\n'],['\u3000由紀はうんうんと頭をひねりながら欄を埋めて行く。\n'],['\u3000由紀が涼しい風に当たりながらもそもそ部屋着に着替えていると、自然とため息が漏れた。\n'],['\u3000もはやじりじりと照り付ける太陽はどうでもいい、早くこの空間から遠のきたい。\n'],['\u3000そのおじいさんを皮切りに、ぱらぱらと常連さんたちが来店する。\n'],['\u3000由紀がいそいそと用意された席へ行くと、できたて料理が置いてある。\n'],['\u3000普段使わない筋肉を使ったのだろう、両足とお盆を持ち続けた両腕がぱんぱんだ。\n'],['「あいつ、ぜってぇその辺で見てる。ここでするーした後でねちねち言われるのが嫌なんだよ」\n']
