ワイガヤ,ワンシー,ブラドー,ジンジャー,ワイドシ,シッポリ,エンドロ,チップス,ペットボ,カップル,スーパー,アップシー,スカウト,プラカー,クッキー,ジンギス
['\u3000ワイワイガヤガヤ。\n'],['\u3000どんよりとした雲の下、とある住宅街の坂道。ドラマ『空の向こう』のワンシーンが撮影されていた。\n'],['\u3000診療所では犬のラブラドールレトリバーを飼っている設定で、撮影用にララという犬を連れてきている。\n'],['\u3000事前に用意してあったポテトチップスとジンジャーエールをガラステーブルに置いた。\n'],['\u3000バス停で園児の迎えを待っている間、ママ友と子どもの将来を話していたのだろう。あるいはワイドショーで、子どもの将来に関連する話があったのかもしれない。\n'],['「お前はそう言ってこの前もシッポリやってただろうが！」\n'],['\u3000オレノメロンの主題歌とともにエンドロールが流れる。やがて照明が点灯した。\n'],['\u3000事前に用意してあったポテトチップスとジンジャーエールをガラステーブルに置いた。\n'],"['\u3000主役の少女、立川佐奈は小道具担当のスタッフから手渡されたペットボトルの水を口に含んでいた。\n', '\u3000ペットボトルの水を飲みながら言うその姿は様になっている。先日は女性雑誌の表紙を飾った大栗将生、彼はスタイルの良い長身のイケメンだ。\n', '\u3000将生がミネラルウォーターの入ったペットボトルを差し出す。\n']",['\u3000無謀にも痴話げんか中のカップルの仲裁に入った結果、激情した男に刺されて死んだ。\n'],"['\u3000私は温泉を愛している。秘境にあるような名湯も好きだし、近くにある寂れた銭湯やスーパー銭湯も好きだ。\n', '\u3000でも同じくらいにスーパー銭湯であったり、近所にある潰れかけの銭湯も素晴らしいと思う。\n']",['\u3000代役を用意して遠くから撮るのか、それともアップシーンだけを映すのだろうか。\n'],"['\u3000マキをスカウトして、2年弱ほど経っただろうか。\n', '\u3000山下マキが所属する芸能事務所の社長、松原浩二。彼こそが、マキをスカウトした人物である。\n', '\u3000浩二が芸能事務所に社員であることを知っていて、娘をスカウトさせようとしているらしい。\n', '\u3000この子はとんでもない逸材だ。なんとしてもスカウトしなければ。\n', '\u3000年中組のお遊戯会で演じた『白雪姫』が、山下マキが初めて行った演技とされている。偶然その演技を見ていた芸能事務所の人間が、マキをスカウトした。\n']",['\u3000いつの間にか、山下マキがプラカードを掲げている。\n'],"['\u3000下部の引き戸を開けて、中に入っていた大皿を取り出す。その皿の上にはクッキーがのっていた。\n', '\u3000二人は仲良く一緒にクッキーを食べる。\n', '\u3000かつての主力商品であり、時代に合わないと判断して製造を中止したクッキー、メグレーヌだ。\n']",['\u3000網走市の地元にある個人経営の焼き肉屋でジンギスカンを食したあと、二人は網走湖のほとりへ訪れていた。\n']
