カップラ,ブルワイ,コットン,ワンピー,グルマザ,グラウン,チョビバタ,マルガリ,コンドー,エンドロ,ワンパッ,シャンプー,スーパー,キンシッ,ヒーカッ,カサブラ,クッキー
['「手間をかけないのが手抜きだよ。カップラーメンとか、インスタントとかね。陸さんのは手抜きじゃなくて、品数がいつもより少ないから物足りないって思ってるんだよ」\n'],"['\u3000白はもう一本あった。気まぐれで買ったテーブルワイン。\n', '\u3000ワイングラスを二つ。白のテーブルワインを注いで。\n']",['\u3000｜噛《か》み殺すような｜嗚咽《おえつ》に震えて、私の苦しみを、柔らかいコットンで包むような｜抱擁《ほうよう》だった。\n'],['\u3000真っ白なワンピースに落ちたシミのように。\n'],"['「この前ね、偶然別れた妻と会ったんだ。子どもを抱いていたよ。すやすや眠っててさ。やっぱり彼女に似ていた。強がっていたけれど、やっぱりシングルマザーだから、経済的に厳しいところがありそうだった。でも、彼女は僕の知らない間に、母親になっていたんだ。本当に、幸せそうな顔だった。僕と離婚して、よかったんだ」\n', '\u3000シングルマザーはどうしても、苦労を分かち合う意味で同じ境遇の母親と繋がりやすいのだと言う。\n']",['\u3000恭子は個人的契約を結ぶのに必要なバックグラウンドが明らかに不足している。\n'],['\u3000蒸し器から取り出した温野菜は木のボウルに入れて、温め直したアンチョビバターのソースを回しかける。\n'],"['\u3000カクテルグラスを傾けるだけ。中身は見なくてもわかるマルガリータ。\n', '\u3000マルガリータを飲み干して、彼はカクテルグラスの底を眺めながら頷いた。\n']",['\u3000下手くそな愛撫と、慣れない手つきでコンドームを着けようとするあどけなさに、少女は彼をかわいい、愛しいとさえ思ったのだ。\n'],['\u3000エンドロールが流れ始めて、僕は隣の恭子を見た。\n'],['\u3000筍は水煮をワンパック。\n'],['\u3000彼女の髪からシャンプーの匂いが漂う。\n'],"['\u3000夕飯のためにいつものスーパーへ行く。\n', '\u3000今ならスーパーもぎりぎり混雑していないだろう。\n', '\u3000家から歩いて一分のスーパーは安さが売りだ。\n', '\u3000それが当たり前といえばその通りだけれど、最近は高級志向の小売店も増えている。とくに高級住宅地にはそういったスーパーが多いようだ。\n', '\u3000スーパーに入ると、僕の思った通り、まだ買い物客は多くなかった。かといって少なくもない。レジで待つのが嫌いだから、この時間に来て正解だった。\n', '\u3000普段は自宅と近隣のスーパーや銀行を行き来しているだけのせいで、季節の移ろいに無関心だった。\n', '\u3000そこにはスーパーのレジ袋をぱんぱんにして両手がふさがった陸さんがいた。\n', '\u3000いつもは行かない駅近くのスーパーに立ち寄ったら、キャベツと豚肉が安かった。\n', '\u3000それぞれ違う種類だけれど、今日は中華だから辛口のスーパードライで。\n', '\u3000スーパーに行こうと思った矢先のことでもあった。\n', '\u3000そろそろスーパーに行って、夕飯に使う食材を買わなきゃいけない。\n', '「うん。なんかスーパーに行きたくなくて」\n']",['\u3000スキンシップ。\n'],['\u3000水族館で見たイルカは優しい目をしていたけれど、餌をもらったときはとても嬉しそうだった。動物園の象は優しそうだったけど、想像していたよりも無愛想だった。朝の涼しい気温の中で歩く登山道は清々しく、山頂から眺めた眺望は心を洗ってくれた。海沿いの熱気と潮風は爽やかさだけど、べたついていた。遊園地のコーヒーカップは回しすぎると気持ち悪くなった。\n'],['『カサブランカ』と『シザーハンズ』はきっと陸さんの趣味だ。でも、もう一つは彼の好みとはズレている気がした。きっと、彼ではない誰かが選んだもの。\n'],"['「もらい物のクッキーも出そうか」\n', '\u3000とくに理由もなく、陸さんの隣に座ってクッキーを啄む。\n']"
