かさとろ,しなくちゃ,つかきち,そろぱん,からこち,かりのお,かったら,からこっ,まるぶる,しながら,たらよろ,わなかっ,べたとこ,すること,よろしく,ちんから,ちらのそ,こそいら
['\u3000そふぃあは初めて男性に手を握られ、その温かさとろばーとの熱い視線に頬を赤らめ恥ずかしさと驚きで声が出ずこくりと頷いた。'],['「もうっ！ 最初は楽しかったけど、洗濯は自分でやらなくちゃだし、お風呂に使う水も自分で川まで汲みに行かなくちゃいけないし…！ 聞いてないわよ！ 何で私がこんな事しなくちゃいけないの！？」'],['「お願い！ 魔女に今まで育ててくれてありがとうって伝えて！ 本当は会ってきちんとお礼がしたいの、いつかきちんとお礼をしたいって伝えて！」'],['\u3000今までにそふぃあが顔も見たくない！と言った侍女はこっそり夫人がそふぃあの目の届かない場所で働くよう配置異動をしているが、そろそろぱんくしそうで伯爵夫人は娘の強情さにため息をついた。'],['「ろばーと様ようこそいらっしゃいました。本日はいいお天気でしょう？お庭にお茶を用意しましたからこちらへどうぞ」'],['\u3000真っ暗な部屋は窓からの月明かりのおかげで辛うじて部屋の中が見渡せた。'],['「ええ、この家の主人で私の育ての親なのよ。今は出掛けているのだけれど…よかったらお茶でもいかが？」'],['『ふぅん、そふぃあを巻き込みたくないって事か。こんな影からこっそり見てないで、素直に祝福してやればいいのに』'],['\u3000そふぃあは怒り狂って天窓に止まるぶるーへ向かって手元にあるありったけの物を投げつけた。'],"['\u3000それは主役を演じていた男性俳優のまねーじゃーと言う者で、俳優がいたく真剣に涙しながら観劇していたそふぃあが舞台上からでも目につき一度話をさせてもらえないか？と楽屋への招待にあずかったのだ。', '\u3000その夜、そふぃあの様子を見にきたぶるーに今日の出来事を話し、相談した。するとぶるーは毛繕いをしながらさらりと答えた。']",['「はぁ、森で拾ったあの子に愛情を注ぎ育ててきたつもりよ。時にそふぃあの為だと突き放しもした。素晴らしい経歴の家庭教師をつけたりもした。でも、そふぃあは手に負えない娘に育ってしまったわ。私の育て方が間違っていたのでしょうか…？ 神よ、私達はこれ以上どうしたらよろしいのでしょうか？」'],['\u3000開演時間に間に合わなかったらどうしてくれるの！？とそふぃあはご立腹だったが馬車が直らなければ街へはたどり着けない。大人しく馬車を降りると日傘をさして頬を膨らませた。'],"['『それは""恋""ってやつだな？ 俺が調べたところだとあのろばーとは王都にある侯爵家の次男坊だそうだ。性格も問題ないし、年も5つ上だ。優良物件ってやつなんじゃないか？』']",['\u3000なるほどね。伯爵夫婦もお気の毒って事だな。まぁ、これからはうちの素直なそふぃあが娘になったんだ、苦労することはないだろうな。'],"['「そふぃあ、今日も侍女を叱りつけていたけれど、あまり威張り散らすのはよろしくないわよ？」', '『俺は魔女の使い魔だぞ？ 何でもお見通しだ！ それに、留守中のそふぃあをよろしくと魔女に言われてるしな』']",['\u3000そして、きっちんから拝借したないふを両手に持ち、すやすやと眠る魔女の娘のそふぃあを睨んだ。'],"['「つれないわね！ あちらのそふぃあさんの様子はいかが？花や野菜にきちんとお水をあげてくれているかしら？」', '「ぶるー！ やっと来たわね！ どうもこうもないわよ！ 楽しいと思ってたのに全然楽しくないわ。騙された気分よ！ 喋る相手もいないしつまらなくて一日も早く帰りたいわ！ あちらのそふぃあの様子はどうなの！？」']","['「ようこそいらっしゃい、ろばーと君。私はそふぃあの父です」', '「ろばーと様ようこそいらっしゃいました。本日はいいお天気でしょう？お庭にお茶を用意しましたからこちらへどうぞ」']"
