きりにこ,うとする,からとく,のためら,しながら,けたこと,わなかっ,からこそ,うところ,すること,からよろ,しなかっ,ころうと,ちかけた
['\u3000めいがす王子はそのたおやかな肩をがっしりと抱いて、私を睨んでいるから気づきもしないのだろう。その少女はしきりにこの場から離脱したいといった様子でしきりに逃げ場を探している。'],"['「お前にはほとほと呆れたよ、りゅこす。まさか王子妃の地位欲しさに人を殺めようとするなんてな」', '\u3000聴衆と化した生徒達はどうしていいのかも分からずにただ立ち尽くしているのが半数。そしてこれから起こることに興味があるため、早々に長居することを決め込んで座り始めたのが半数といったところだ。退室をしようとする生徒は見事に1人もいないのは驚きである。']",['\u3000……とここまで感心しておいてなんだが、さすがに顔と髪質がいいからとくらりと来たりはしない。'],['\u3000ほぼ全生徒及び教員が証言者となってくれる今、そして第2王子の持病が完治した今、私は何のためらいもなく彼へと提案ができる。'],['\u3000資料作成という慣れない事務仕事をあの馬鹿王子がこなしてしまうなんて……と感動しながら魔道具に手を当てて宣言する。'],['「そんなことでふらんを殺しかけたことをなかったことにでもしようというのか！？」'],['\u3000昔から心の中でこの男を馬鹿だ馬鹿だと思ってはいたが、まさかこれほどまで馬鹿を拗らせているとは思わなかった。'],"['\u3000私の知らぬ間にそんな難しい言葉を覚えているなんて……彼も少しは進歩していたのだ。その代わり全く変わっていない部分も色濃くあるからこそこんな事態になっているのだが。', '\u3000だからこそぎるはざーど王国はその話を持ちかけた。']",['\u3000こう考えてしまうところはまだ彼への愛着が少しくらいはあるという何よりの証拠だろう。'],"['\u3000聴衆と化した生徒達はどうしていいのかも分からずにただ立ち尽くしているのが半数。そしてこれから起こることに興味があるため、早々に長居することを決め込んで座り始めたのが半数といったところだ。退室をしようとする生徒は見事に1人もいないのは驚きである。', '\u3000待機すること数日。']",['「本当か！？\u3000じゃあ、今日からよろしく頼むぞ。俺の奥さん」'],['\u3000それでも婚約破棄をしなかったのは、私がそうしてしまえば他のご令嬢がこの馬鹿王子と婚約を結ばなければいけないと知っていたからだった。'],['\u3000……例え国王代理争いが起ころうとも、次期当主である弟と第1王子との婚約破棄をした私の2人しか子どものいない当家にはもう関係のないことだ。'],['\u3000だからこそぎるはざーど王国はその話を持ちかけた。']
