ことから,わなかっ,うだこと,のおばちゃ,でぶざー,しとする,めらがつ,くるから,からこち,すくめた,するばか,がちくり,ばんざー,がちゃがち,あーはっ,ぐらうん,からよろ,ちらこそ,めたしー,かするん,じろぎし,ちらもそ,するわー,のそのお,つけてく,がばちり,するから,ぼんきゅっ,ねとぽつ,べたこと,ことすら,おいてく,ふんぞり,ずしばら,のろびー,からこつ,からこん,つけたら,でかめら,さらしっ,のためり,にたくさ,でこちら,うともそ,しったら,まるわー,おいくら,すかうと,からすぽ,ふかかー,するとこ,うらしく,げたから,てかちゃり,まじいじ,もそうだ,うとしな,りんから,うだねと,くらみし,うようだ,おずしな,くつもり,からくり,しなかっ,めたから,ちらのお,かーどき,ぱりこん,ばんぐる,うとする,もおしと,とんする,わんかっ,きーわー,しっくり,かすこと,かってく,こそうと,ころがち,からどん,ちっとく,にこちら,ひたすら,もそうね,どきする,がつけば,かーぺっ,こってく,からこそ,るんかー,たっぷり,いそうだ,はっきり,ちんげー,かったら,きしめた,かりいら,ちらにや,からする,ばんから,からもお,わないら,がやばか,うところ,とこちら,がつくん,へとじろ,からのお,めたとこ,からこっ,ばんちゅー,よろしく,ぶつけら,かりはた,びんのお,こんばん,もそのお,するなよ,きしめら,げたかっ,しながら,てらぴー,かすぽー,すること,もやする,つんでれ,ころのお,くりとこ,するしー,ちかけら,でかわい,でこぼこ,ぐらかさ,こっちま,づけてく,くらいじ,おいくつ,たらしく,がぶつか,うだから,ぶつかっ,もたくさ,すいから,くしゃみし,けろびー,がつけら,かりしな,ぶーめら,くりする,からねと,がたくさ,あーうん,みしめた,ぶりのお,つけるん,ばしてく,きゅーぴっ,ざわめき,ひそめた,けたこと,いらする,もそうか,ちらから,ゆるから,わんばか,ぶつから,うとすら,しっかり,でこころ
1,13,1,1,1,1,1,3,1,6,1,1,1,1,1,1,1,9,1,1,2,1,1,1,7,1,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,10,1,2,1,2,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,2,3,11,1,3,2,1,2,29,1,1,1,2,1,1,4,1,1,1,1,8,5,3,1,1,1,1,5,1,2,6,3,1,4,1,1,1,1,4,1,1,1,2,2,1,1,1,1,3,1,13,1,1,1,2,1,1,1,1,23,1,1,11,1,13,1,1,1,1,1,2,1,1,1,1,1,4,3,3,6,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,5,1,1,1,1,3,1,3,1,1,9,1
