ひーひー,ふむふむ,ぷるぷる,そろそろ,がやがや,ぱちぱち,ぶんぶん,うらうら,うんうん,はっはっ,ぐーぐー,わくわく,ひそひそ,げらげら,どんどん,むずむず
['\u3000ひーひー言ってる奴もいるし、逆にぷるぷる震えて我慢している人もいる。\n'],"['\u3000ふむふむ、ぐーちーか。久しぶりのこの感覚。\n', '\u3000ふむふむ・・・・構成はこうなってるわけね。\n']",['\u3000ひーひー言ってる奴もいるし、逆にぷるぷる震えて我慢している人もいる。\n'],"['\u3000部長がすごく酔っていてこの話５回目だ。５回だぞ。５回。そろそろ家に帰らせた方がいいかな？\n', '「部長、そろそろ帰りますよ。ほらほら」\n']",['\u3000迎えた、てすと発表朝一でみんなほーるに集まって、がやがや騒いでいた。\n'],"['\u3000ぱちぱちぱち！！\n', '\u3000ぱちぱちぱち\n']",['\u3000ああ・・・公務員・・・。ぶんぶんと首を振り公務員を忘れ去る。\n'],"['「んー、うちは横浜だったんだけど、うらうらうらうら裏表だったよ」\n', '「んー、うちは横浜だったんだけど、うらうらうらうら裏表だったよ」\n']",['\u3000そして、部長が先輩の元に行き、こちらを見て、指をさしてうんうんと何かを話しているが、めちゃくちゃ察せる。\n'],['「はっはっは、賭けを覚えているかね？」\n'],['\u3000部長は話し疲れたのか、ぐーぐーと寝息を立てながら眠っている。\n'],"['\u3000小学生の頃以来である人工芝を見ると、わくわくした気分になっていた。\n', '\u3000緊張と、わくわくの気分で持ち物を確認している。\n']",['\u3000ひそひそ声で先輩に尋ねてみる。\n'],['\u3000小学生のくらすめーとがげらげらと大声で笑いながら走り去って行く。\n'],"['\u3000そうか、これが志を持つものと、持たざる者との違いか。いや、だが、などとよくわからず一人考えに耽っていると、すぐに陽は暮れて、またその繰り返し。そうしたよくわからない日々を過ごし、単位を取っていくと、もうすぐ就活の時期となっていき、周りは銀行だ、こんさるだ、中には日本をより良くするために官僚になるなど、素晴らしき志を持つものたちがいて、自分はなんの職業に就こうか。公務員なら総合職だが、給与の面だと外資や銀行の方がいい。しかし、労働量の面があって、自分が本来目指していたのは市役所の地方公務員だとなる。しかし、市役所だと国の頂点の大学に来た意味が全くないし、それはそれで損をした気分になる。そうしてえんとりーしーとにとりあえず、銀行や、こんさる、外資系企業などをどんどん応募して行く。もうその頃には、公務員になるなどという、誰かが聞いたらばかにするようなことを考えるようなことはなくなった。\n', '\u3000まずは、簡単な株からやってみようと思う。確か・・・・僕の前世でどんどん大きくなって言った会社は・・・。ごーごるとあめぞんか。それくらいしか思いつかないな。この二つは2倍3倍とかどんどん大きくなるよな。\n', '\u3000まずは、簡単な株からやってみようと思う。確か・・・・僕の前世でどんどん大きくなって言った会社は・・・。ごーごるとあめぞんか。それくらいしか思いつかないな。この二つは2倍3倍とかどんどん大きくなるよな。\n', '\u3000これから、毎月少しずつ買っていって、どんどん大きくなってもらうとしよう。\n']",['「いえ、なんか異様に鼻がむずむずして、口の方に回ってきたんです。」\n']
