ぐちゃぐちゃ,ぴかぴか,へらへら,ふらふら,もぞもぞ,すらすら,ぐしゃぐしゃ,がやがや,ぐびぐび,とんとん,ほかほか,おどおど,くらくら,おずおず,うんうん,べろべろ,きょろきょろ,わくわく,くすくす,にこにこ,ぴちぴち
['\u3000少女の呟きは室内に寂しく木霊する。残されたのは、ぐちゃぐちゃに脱ぎ捨てられたすーつと、少女の甘ったるい微笑み声だけだった。'],['\u3000まりは社畜OLなので掃除とか週末にしかやらない。今日は金曜日だし、室内は非常に汚い――はずだったのだが、床はぴかぴか、ぐしゃぐしゃの洗濯物はべらんだに干してあるではないか。それに財布が盗まれた形跡もない。'],['\u3000自分の人生なんて、きっと大した価値はない。きっとこれからも社畜として生き続けるだけ、酒を飲んでへらへら笑えればいいだけだ。だけど、それでも28年生きてきた。夏も空きも冬も春も、二本足で毎日毎日歩き続けたんだ。14も歳が離れた少女ひとり笑顔にできなくて、何が大人だ――！'],['\u3000自宅であるわんるーむまんしょんに到着すると、まりの酔いは余計ひどくなっていた。ゆうが窃盗犯だとかそんな事も考えないですーつを脱ぎ捨て、その辺に放る。鼻歌交じりに下着姿になった28歳はそのままふらふらとべっどにだいぶした。大人の慎みとかも一緒に脱ぎ捨ててしまったらしい。'],['\u3000まりがぼんやりと目を覚ましたのは、その日の夕方ごろになってからだ。じっとりと汗ばんだ体をもぞもぞ動かすと、同じように湿った人肌の感触に気付く。'],['\u3000まりの言葉はすらすらと流れ出ていた。少し説教くさい言葉に、ゆうは真剣な表情で頷いている。真面目な子だな、とまりは納豆をこねくり回しながらそう思った。'],['\u3000まりは社畜OLなので掃除とか週末にしかやらない。今日は金曜日だし、室内は非常に汚い――はずだったのだが、床はぴかぴか、ぐしゃぐしゃの洗濯物はべらんだに干してあるではないか。それに財布が盗まれた形跡もない。'],['\u3000なんとなく点けているてれびの中では、ばらえてぃ番組でがやがやと笑い声が聞こえてくる。ぼうっと画面を見つめるゆうの横顔は綺麗で、吸い込まれそうになる。まりはつい、ぽつりと漏らしていた。'],['\u3000先週と同じくぐびぐびとびーるを喉に流し込むまりは、頬を赤く染めて落ち着かない様子の少女に、心地よい酩酊感のまま過去を語る。'],"['\u3000そう、一人暗く沈んでいると、台所のほうから何やら物音が聞こえてくる。とんとんとんとん、と――まな板を叩くような音が。なんだなんだと目を向ければ、そこにはえぷろんを来たぴちぴちのJCがいた。', '\u3000そう、一人暗く沈んでいると、台所のほうから何やら物音が聞こえてくる。とんとんとんとん、と――まな板を叩くような音が。なんだなんだと目を向ければ、そこにはえぷろんを来たぴちぴちのJCがいた。']",['\u3000少しずつ記憶を取り戻しつつあるまりは、少女が用意した朝食――ほかほかのご飯に味噌汁、納豆――がてーぶるに次々と置かれていくなんだか懐かしい光景に感動した。下着姿のままべっどから這い出て、椅子に腰かけてしまう。'],['\u3000ゆうはいつも通りなまりの妄言を笑って聞き流すと、ふいに顔を上げた。ん、と細いあごを上げて目を閉じる少女。求める姿に、まりはおどおどしながら唇を寄せた。'],"['\u3000少女の声は、甘ったるくまりの耳朶を震わせる。媚びた声という風には聞こえないのに不思議な声質。まりの頭はくらくらした。単に一気飲みしたせいで酔いが回りだしているだけだった。', '\u3000まりは暗く哂う。ぴちぴちJCの瑞々しい笑顔を直視できず、自暴自棄になってちゅーはいを飲み干した。まりの頭はもっとくらくらした。']",[' \u3000おずおずと差し出された一杯の味噌汁を、まりはしかと受け取った。ごくりと喉を鳴らす少女の前で、ずずず……と味噌汁を味わう。大豆の奥ゆかしい味わい、そしてほのかに感じられるにぼしの出汁……！\u3000'],['「それがいいよ。うんうん」'],['「いつも通りお酒飲んでべろべろに酔ってたよ」'],['\u3000一息に半分ほど飲み干すと、げぷっと軽く喉が鳴る。さすがに恥ずかしくてまりは口を手で覆い、きょろきょろ辺りを見回した。よし、誰もいないな――。'],['\u3000一人暮らし向けのわんるーむまんしょんは、二人で住むには狭いかもしれない。だけど少しの間なら、学生の頃にやったお泊り会みたいでわくわくする。だからまりは気楽だった。\u3000\u3000'],['\u3000聞こえないふりをしていると、ゆうはくすくす笑って腕と足を絡めてきた。その確かな温度に、まりは束の間の幸福をしかと感じ入る。'],['\u3000後ろ手になってにこにこと笑う笑顔の若さがまりには眩しい。'],"['\u3000まりは暗く哂う。ぴちぴちJCの瑞々しい笑顔を直視できず、自暴自棄になってちゅーはいを飲み干した。まりの頭はもっとくらくらした。', '「はー。肌がぴちぴちだ……いーいーなーいーいーなー、若いっていいなー」', '\u3000そう、一人暗く沈んでいると、台所のほうから何やら物音が聞こえてくる。とんとんとんとん、と――まな板を叩くような音が。なんだなんだと目を向ければ、そこにはえぷろんを来たぴちぴちのJCがいた。']"
